close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
202331,Paul George,1610612746,LAC,F,34.0,74,73,0.448,164,470,0.349,0.375,-0.026
1627826,Ivica Zubac,1610612746,LAC,C,27.0,68,68,0.387,185,442,0.419,0.371,0.047
201935,James Harden,1610612746,LAC,G,34.0,72,72,0.423,151,410,0.368,0.375,-0.007
202695,Kawhi Leonard,1610612746,LAC,F,33.0,68,66,0.459,149,380,0.392,0.372,0.02
1626181,Norman Powell,1610612746,LAC,G,31.0,76,74,0.463,95,291,0.326,0.373,-0.046
1629611,Terance Mann,1610612746,LAC,G-F,27.0,75,71,0.437,106,276,0.384,0.379,0.005
1629599,Amir Coffey,1610612746,LAC,G-F,27.0,66,64,0.477,103,248,0.415,0.374,0.042
1628464,Daniel Theis,1610612746,LAC,F-C,32.0,60,57,0.386,76,220,0.345,0.369,-0.024
201566,Russell Westbrook,1610612746,LAC,G,35.0,68,64,0.446,84,219,0.384,0.37,0.014
203486,Mason Plumlee,1610612746,LAC,F-C,34.0,44,40,0.311,50,136,0.368,0.376,-0.009
1630538,Bones Hyland,1610612746,LAC,G,23.0,34,32,0.481,38,102,0.373,0.36,0.012
200782,P.J. Tucker,1610612746,LAC,F,39.0,31,27,0.451,33,93,0.355,0.368,-0.013
1630527,Brandon Boston,1610612746,LAC,G,22.0,28,22,0.429,23,69,0.333,0.364,-0.031
1641738,Kobe Brown,1610612746,LAC,F,24.0,34,27,0.458,19,60,0.317,0.358,-0.042
1629875,Xavier Moon,1610612746,LAC,G,29.0,11,7,0.414,8,24,0.333,0.351,-0.018
1631217,Moussa Diabaté,1610612746,LAC,F,22.0,10,9,0.41,8,16,0.5,0.355,0.145
1641757,Jordan Miller,1610612746,LAC,G,24.0,6,2,0.167,0,2,0.0,0.321,-0.321
