close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1628368,De'Aaron Fox,1610612759,SAS,G,27.0,62,62,0.496,177,458,0.386,0.362,0.024
101108,Chris Paul,1610612759,SAS,G,40.0,82,80,0.446,145,372,0.39,0.359,0.03
1642264,Stephon Castle,1610612759,SAS,G,20.0,81,79,0.405,121,365,0.332,0.36,-0.029
203084,Harrison Barnes,1610612759,SAS,F,33.0,82,81,0.408,130,347,0.375,0.36,0.015
1630577,Julian Champagnie,1610612759,SAS,F,23.0,82,79,0.395,127,346,0.367,0.363,0.004
1641705,Victor Wembanyama,1610612759,SAS,F-C,21.0,46,46,0.322,92,273,0.337,0.358,-0.021
1629640,Keldon Johnson,1610612759,SAS,F-G,25.0,77,72,0.348,87,237,0.367,0.363,0.004
1630170,Devin Vassell,1610612759,SAS,G-F,24.0,64,62,0.347,94,226,0.416,0.368,0.048
1631110,Jeremy Sochan,1610612759,SAS,F,22.0,54,51,0.329,73,219,0.333,0.367,-0.034
1630572,Sandro Mamukelashvili,1610612759,SAS,F-C,26.0,57,49,0.363,42,127,0.331,0.36,-0.029
1631104,Blake Wesley,1610612759,SAS,G,22.0,53,48,0.445,43,105,0.41,0.357,0.053
1629646,Charles Bassey,1610612759,SAS,C-F,24.0,31,27,0.379,24,92,0.261,0.355,-0.094
202687,Bismack Biyombo,1610612759,SAS,C,32.0,27,23,0.221,21,53,0.396,0.364,0.032
1631103,Malaki Branham,1610612759,SAS,F,22.0,36,26,0.421,19,53,0.358,0.353,0.005
1629162,Jordan McLaughlin,1610612759,SAS,G,29.0,39,25,0.402,14,43,0.326,0.343,-0.017
1630561,David Duke Jr.,1610612759,SAS,G,25.0,4,4,0.538,2,7,0.286,0.384,-0.098
1631127,Harrison Ingram,1610612759,SAS,F,22.0,4,2,0.25,1,2,0.5,0.39,0.111
1642434,Riley Minix,1610612759,SAS,F,24.0,1,1,0.5,0,1,0.0,0.353,-0.353
