season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22018,1610612749,MIL,Milwaukee Bucks,Postup,Defensive,1.0,82,0.034,0.794,0.403,0.16,0.123,0.12,0.031,0.412,0.403,325,258,98,243,145
22018,1610612748,MIA,Miami Heat,Postup,Defensive,0.759,82,0.04,0.895,0.479,0.15,0.157,0.11,0.03,0.463,0.479,363,325,126,263,137
22018,1610612750,MIN,Minnesota Timberwolves,Postup,Defensive,0.931,82,0.05,0.828,0.445,0.12,0.155,0.09,0.017,0.427,0.445,466,386,154,346,192
22018,1610612761,TOR,Toronto Raptors,Postup,Defensive,0.966,82,0.054,0.8,0.407,0.13,0.13,0.1,0.034,0.403,0.407,501,401,157,386,229
22018,1610612765,DET,Detroit Pistons,Postup,Defensive,0.69,82,0.05,0.921,0.478,0.14,0.127,0.13,0.041,0.456,0.478,441,406,162,339,177
22018,1610612754,IND,Indiana Pacers,Postup,Defensive,0.897,82,0.053,0.849,0.458,0.14,0.161,0.1,0.044,0.425,0.458,478,406,163,356,193
22018,1610612759,SAS,San Antonio Spurs,Postup,Defensive,0.414,82,0.049,0.944,0.517,0.13,0.143,0.11,0.02,0.491,0.517,446,421,172,333,161
22018,1610612753,ORL,Orlando Magic,Postup,Defensive,0.103,82,0.048,0.984,0.498,0.15,0.109,0.14,0.032,0.499,0.498,433,426,166,333,167
22018,1610612737,ATL,Atlanta Hawks,Postup,Defensive,0.172,81,0.047,0.97,0.513,0.18,0.15,0.15,0.034,0.5,0.513,440,427,158,308,150
22018,1610612763,MEM,Memphis Grizzlies,Postup,Defensive,0.655,82,0.054,0.927,0.485,0.18,0.152,0.15,0.031,0.484,0.485,481,446,163,336,173
22018,1610612739,CLE,Cleveland Cavaliers,Postup,Defensive,0.552,82,0.059,0.935,0.483,0.13,0.104,0.1,0.036,0.472,0.483,521,487,201,416,215
22018,1610612760,OKC,Oklahoma City Thunder,Postup,Defensive,0.793,81,0.059,0.889,0.445,0.18,0.13,0.13,0.036,0.458,0.445,552,491,179,402,223
22018,1610612762,UTA,Utah Jazz,Postup,Defensive,0.276,82,0.056,0.963,0.504,0.12,0.1,0.09,0.029,0.488,0.504,512,493,208,413,205
22018,1610612741,CHI,Chicago Bulls,Postup,Defensive,0.621,82,0.059,0.933,0.47,0.17,0.113,0.14,0.035,0.478,0.47,538,502,191,406,215
22018,1610612743,DEN,Denver Nuggets,Postup,Defensive,0.241,82,0.06,0.965,0.497,0.18,0.126,0.16,0.026,0.499,0.497,539,520,194,390,196
22018,1610612757,POR,Portland Trail Blazers,Postup,Defensive,0.345,82,0.061,0.948,0.498,0.13,0.126,0.11,0.027,0.48,0.498,554,525,212,426,214
22018,1610612747,LAL,Los Angeles Lakers,Postup,Defensive,0.483,82,0.062,0.939,0.481,0.14,0.112,0.11,0.029,0.474,0.481,589,553,220,457,237
22018,1610612738,BOS,Boston Celtics,Postup,Defensive,0.724,82,0.066,0.918,0.485,0.16,0.127,0.13,0.033,0.472,0.485,612,562,222,458,236
22018,1610612744,GSW,Golden State Warriors,Postup,Defensive,0.828,82,0.07,0.875,0.44,0.16,0.127,0.14,0.027,0.449,0.44,655,573,212,482,270
22018,1610612752,NYK,New York Knicks,Postup,Defensive,0.379,82,0.066,0.947,0.491,0.17,0.123,0.13,0.021,0.494,0.491,609,577,219,446,227
22018,1610612764,WAS,Washington Wizards,Postup,Defensive,0.069,82,0.062,0.986,0.523,0.15,0.143,0.13,0.029,0.497,0.523,588,580,226,432,206
22018,1610612758,SAC,Sacramento Kings,Postup,Defensive,0.31,82,0.065,0.951,0.501,0.16,0.136,0.13,0.021,0.484,0.501,616,586,223,445,222
22018,1610612746,LAC,LA Clippers,Postup,Defensive,0.517,82,0.068,0.935,0.479,0.16,0.116,0.11,0.025,0.481,0.479,644,602,232,484,252
22018,1610612751,BKN,Brooklyn Nets,Postup,Defensive,0.034,82,0.065,0.992,0.54,0.14,0.146,0.11,0.026,0.505,0.54,608,603,244,452,208
22018,1610612755,PHI,Philadelphia 76ers,Postup,Defensive,0.0,82,0.065,1.0,0.495,0.18,0.086,0.14,0.031,0.513,0.495,606,606,230,465,235
22018,1610612756,PHX,Phoenix Suns,Postup,Defensive,0.586,82,0.072,0.934,0.493,0.18,0.148,0.14,0.031,0.482,0.493,677,632,236,479,243
22018,1610612766,CHA,Charlotte Hornets,Postup,Defensive,0.207,82,0.074,0.97,0.492,0.16,0.125,0.13,0.024,0.491,0.492,674,654,246,500,254
22018,1610612740,NOP,New Orleans Pelicans,Postup,Defensive,0.138,82,0.072,0.978,0.508,0.15,0.111,0.13,0.022,0.501,0.508,686,671,263,518,255
22018,1610612742,DAL,Dallas Mavericks,Postup,Defensive,0.448,82,0.08,0.942,0.492,0.14,0.121,0.11,0.027,0.478,0.492,728,686,276,561,285
22018,1610612745,HOU,Houston Rockets,Postup,Defensive,0.862,82,0.097,0.856,0.451,0.14,0.147,0.11,0.024,0.439,0.451,883,756,293,649,356
