player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank
203085,Austin Rivers,Austin,1610612746,LAC,23.0,6,2,4,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,122,62,135,49,3,2,16,1,9,5,2,5,9,58,23,3,4,37
201933,Blake Griffin,Blake,1610612746,LAC,27.0,4,2,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,122,11,60,49,3,2,16,1,9,5,2,5,9,58,23,3,4,37
203912,C.J. Wilcox,C.J.,1610612746,LAC,25.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,179,11,179,49,3,2,16,1,9,5,2,5,9,58,23,3,4,37
101108,Chris Paul,Chris,1610612746,LAC,31.0,4,2,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,158,122,11,60,49,3,2,16,1,9,5,2,5,9,6,23,3,4,37
202332,Cole Aldrich,Cole,1610612746,LAC,27.0,6,2,4,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,109,122,62,135,49,3,2,16,1,9,5,2,5,9,58,6,3,4,37
201599,DeAndre Jordan,DeAndre,1610612746,LAC,27.0,6,2,4,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,122,62,135,49,3,2,16,1,9,5,2,5,9,58,23,3,4,37
200755,JJ Redick,JJ,1610612746,LAC,32.0,6,2,4,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,122,62,135,49,3,2,16,1,9,5,2,5,9,58,23,3,4,37
2037,Jamal Crawford,Jamal,1610612746,LAC,36.0,6,2,4,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,122,62,135,49,3,2,16,1,9,5,2,5,9,58,23,3,4,37
201965,Jeff Ayres,Jeff,1610612746,LAC,29.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,179,11,179,49,3,2,16,1,9,5,2,5,9,58,23,3,4,37
201145,Jeff Green,Jeff,1610612746,LAC,29.0,6,2,4,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,122,62,135,49,3,2,16,1,9,5,2,5,9,58,23,3,4,37
201601,Luc Mbah a Moute,Luc,1610612746,LAC,29.0,5,2,3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,129,122,37,121,49,3,2,16,1,9,5,2,5,9,15,23,3,4,37
203143,Pablo Prigioni,Pablo,1610612746,LAC,39.0,5,2,3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,122,37,121,49,3,2,16,1,9,5,2,5,9,58,23,3,4,37
1718,Paul Pierce,Paul,1610612746,LAC,38.0,5,1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,148,62,160,49,3,2,16,1,9,5,2,5,9,58,23,3,4,37
202325,Wesley Johnson,Wesley,1610612746,LAC,28.0,6,2,4,0.333,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,122,62,135,49,3,2,2,1,9,5,2,5,9,58,23,3,4,37
