season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2022-23,1610612744,22200002,2022-10-18,LAL,GSW,LAL,1610612747,1,123,109,W,14
2022-23,1610612744,22200026,2022-10-21,DEN,GSW,DEN,1610612743,2,123,128,L,-5
2022-23,1610612744,22200042,2022-10-23,SAC,GSW,SAC,1610612758,3,130,125,W,5
2022-23,1610612744,22200055,2022-10-25,GSW,PHX,PHX,1610612756,4,105,134,L,-29
2022-23,1610612744,22200068,2022-10-27,MIA,GSW,MIA,1610612748,5,123,110,W,13
2022-23,1610612744,22200082,2022-10-29,GSW,CHA,CHA,1610612766,6,113,120,L,-7
2022-23,1610612744,22200091,2022-10-30,GSW,DET,DET,1610612765,7,114,128,L,-14
2022-23,1610612744,22200104,2022-11-01,GSW,MIA,MIA,1610612748,8,109,116,L,-7
2022-23,1610612744,22200118,2022-11-03,GSW,ORL,ORL,1610612753,9,129,130,L,-1
2022-23,1610612744,22200128,2022-11-04,GSW,NOP,NOP,1610612740,10,105,114,L,-9
2022-23,1610612744,22200156,2022-11-07,SAC,GSW,SAC,1610612758,11,116,113,W,3
2022-23,1610612744,22200182,2022-11-11,CLE,GSW,CLE,1610612739,12,106,101,W,5
2022-23,1610612744,22200197,2022-11-13,GSW,SAC,SAC,1610612758,13,115,122,L,-7
2022-23,1610612744,22200205,2022-11-14,SAS,GSW,SAS,1610612759,14,132,95,W,37
2022-23,1610612744,22200220,2022-11-16,GSW,PHX,PHX,1610612756,15,119,130,L,-11
2022-23,1610612744,22200233,2022-11-18,NYK,GSW,NYK,1610612752,16,111,101,W,10
2022-23,1610612744,22200245,2022-11-20,GSW,HOU,HOU,1610612745,17,127,120,W,7
2022-23,1610612744,22200253,2022-11-21,GSW,NOP,NOP,1610612740,18,83,128,L,-45
2022-23,1610612744,22200271,2022-11-23,LAC,GSW,LAC,1610612746,19,124,107,W,17
2022-23,1610612744,22200284,2022-11-25,UTA,GSW,UTA,1610612762,20,129,118,W,11
2022-23,1610612744,22200291,2022-11-27,GSW,MIN,MIN,1610612750,21,137,114,W,23
2022-23,1610612744,22200310,2022-11-29,GSW,DAL,DAL,1610612742,22,113,116,L,-3
2022-23,1610612744,22200336,2022-12-02,CHI,GSW,CHI,1610612741,23,119,111,W,8
2022-23,1610612744,22200342,2022-12-03,HOU,GSW,HOU,1610612745,24,120,101,W,19
2022-23,1610612744,22200359,2022-12-05,IND,GSW,IND,1610612754,25,104,112,L,-8
2022-23,1610612744,22200372,2022-12-07,GSW,UTA,UTA,1610612762,26,123,124,L,-1
2022-23,1610612744,22200392,2022-12-10,BOS,GSW,BOS,1610612738,27,123,107,W,16
2022-23,1610612744,22200410,2022-12-13,GSW,MIL,MIL,1610612749,28,111,128,L,-17
2022-23,1610612744,22200415,2022-12-14,GSW,IND,IND,1610612754,29,119,125,L,-6
2022-23,1610612744,22200432,2022-12-16,GSW,PHI,PHI,1610612755,30,106,118,L,-12
2022-23,1610612744,22200448,2022-12-18,GSW,TOR,TOR,1610612761,31,126,110,W,16
2022-23,1610612744,22200463,2022-12-20,GSW,NYK,NYK,1610612752,32,94,132,L,-38
2022-23,1610612744,22200470,2022-12-21,GSW,BKN,BKN,1610612751,33,113,143,L,-30
2022-23,1610612744,22200496,2022-12-25,MEM,GSW,MEM,1610612763,34,123,109,W,14
2022-23,1610612744,22200513,2022-12-27,CHA,GSW,CHA,1610612766,35,110,105,W,5
2022-23,1610612744,22200521,2022-12-28,UTA,GSW,UTA,1610612762,36,112,107,W,5
2022-23,1610612744,22200536,2022-12-30,POR,GSW,POR,1610612757,37,118,112,W,6
2022-23,1610612744,22200558,2023-01-02,ATL,GSW,ATL,1610612737,38,143,141,W,2
2022-23,1610612744,22200573,2023-01-04,DET,GSW,DET,1610612765,39,119,122,L,-3
2022-23,1610612744,22200594,2023-01-07,ORL,GSW,ORL,1610612753,40,101,115,L,-14
2022-23,1610612744,22200615,2023-01-10,PHX,GSW,PHX,1610612756,41,113,125,L,-12
2022-23,1610612744,22200635,2023-01-13,GSW,SAS,SAS,1610612759,42,144,113,W,31
2022-23,1610612744,22200650,2023-01-15,GSW,CHI,CHI,1610612741,43,118,132,L,-14
2022-23,1610612744,22200660,2023-01-16,GSW,WAS,WAS,1610612764,44,127,118,W,9
2022-23,1610612744,22200679,2023-01-19,GSW,BOS,BOS,1610612738,45,118,121,L,-3
2022-23,1610612744,22200685,2023-01-20,GSW,CLE,CLE,1610612739,46,120,114,W,6
2022-23,1610612744,22200704,2023-01-22,BKN,GSW,BKN,1610612751,47,116,120,L,-4
2022-23,1610612744,22200726,2023-01-25,MEM,GSW,MEM,1610612763,48,122,120,W,2
2022-23,1610612744,22200740,2023-01-27,TOR,GSW,TOR,1610612761,49,129,117,W,12
2022-23,1610612744,22200759,2023-01-30,GSW,OKC,OKC,1610612760,50,128,120,W,8
2022-23,1610612744,22200774,2023-02-01,GSW,MIN,MIN,1610612750,51,114,119,L,-5
2022-23,1610612744,22200783,2023-02-02,GSW,DEN,DEN,1610612743,52,117,134,L,-17
2022-23,1610612744,22200800,2023-02-04,DAL,GSW,DAL,1610612742,53,119,113,W,6
2022-23,1610612744,22200814,2023-02-06,OKC,GSW,OKC,1610612760,54,141,114,W,27
2022-23,1610612744,22200830,2023-02-08,GSW,POR,POR,1610612757,55,122,125,L,-3
2022-23,1610612744,22200853,2023-02-11,LAL,GSW,LAL,1610612747,56,103,109,L,-6
2022-23,1610612744,22200866,2023-02-13,WAS,GSW,WAS,1610612764,57,135,126,W,9
2022-23,1610612744,22200871,2023-02-14,GSW,LAC,LAC,1610612746,58,124,134,L,-10
2022-23,1610612744,22200893,2023-02-23,GSW,LAL,LAL,1610612747,59,111,124,L,-13
2022-23,1610612744,22200901,2023-02-24,HOU,GSW,HOU,1610612745,60,116,101,W,15
2022-23,1610612744,22200916,2023-02-26,MIN,GSW,MIN,1610612750,61,109,104,W,5
2022-23,1610612744,22200931,2023-02-28,POR,GSW,POR,1610612757,62,123,105,W,18
2022-23,1610612744,22200945,2023-03-02,LAC,GSW,LAC,1610612746,63,115,91,W,24
2022-23,1610612744,22200953,2023-03-03,NOP,GSW,NOP,1610612740,64,108,99,W,9
2022-23,1610612744,22200964,2023-03-05,GSW,LAL,LAL,1610612747,65,105,113,L,-8
2022-23,1610612744,22200982,2023-03-07,GSW,OKC,OKC,1610612760,66,128,137,L,-9
2022-23,1610612744,22200996,2023-03-09,GSW,MEM,MEM,1610612763,67,110,131,L,-21
2022-23,1610612744,22201012,2023-03-11,MIL,GSW,MIL,1610612749,68,125,116,W,9
2022-23,1610612744,22201025,2023-03-13,PHX,GSW,PHX,1610612756,69,123,112,W,11
2022-23,1610612744,22201041,2023-03-15,GSW,LAC,LAC,1610612746,70,126,134,L,-8
2022-23,1610612744,22201048,2023-03-17,GSW,ATL,ATL,1610612737,71,119,127,L,-8
2022-23,1610612744,22201061,2023-03-18,GSW,MEM,MEM,1610612763,72,119,133,L,-14
2022-23,1610612744,22201074,2023-03-20,GSW,HOU,HOU,1610612745,73,121,108,W,13
2022-23,1610612744,22201086,2023-03-22,GSW,DAL,DAL,1610612742,74,127,125,W,2
2022-23,1610612744,22201103,2023-03-24,PHI,GSW,PHI,1610612755,75,120,112,W,8
2022-23,1610612744,22201121,2023-03-26,MIN,GSW,MIN,1610612750,76,96,99,L,-3
2022-23,1610612744,22201135,2023-03-28,NOP,GSW,NOP,1610612740,77,120,109,W,11
2022-23,1610612744,22201158,2023-03-31,SAS,GSW,SAS,1610612759,78,130,115,W,15
2022-23,1610612744,22201175,2023-04-02,GSW,DEN,DEN,1610612743,79,110,112,L,-2
2022-23,1610612744,22201187,2023-04-04,OKC,GSW,OKC,1610612760,80,136,125,W,11
2022-23,1610612744,22201211,2023-04-07,GSW,SAC,SAC,1610612758,81,119,97,W,22
2022-23,1610612744,22201230,2023-04-09,GSW,POR,POR,1610612757,82,157,101,W,56
