season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2018-19,1610612751,21800004,2018-10-17,BKN,DET,DET,1610612765,1,100,103,L,-3
2018-19,1610612751,21800018,2018-10-19,NYK,BKN,NYK,1610612752,2,107,105,W,2
2018-19,1610612751,21800026,2018-10-20,BKN,IND,IND,1610612754,3,112,132,L,-20
2018-19,1610612751,21800053,2018-10-24,BKN,CLE,CLE,1610612739,4,102,86,W,16
2018-19,1610612751,21800072,2018-10-26,BKN,NOP,NOP,1610612740,5,115,117,L,-2
2018-19,1610612751,21800083,2018-10-28,GSW,BKN,GSW,1610612744,6,114,120,L,-6
2018-19,1610612751,21800090,2018-10-29,BKN,NYK,NYK,1610612752,7,96,115,L,-19
2018-19,1610612751,21800104,2018-10-31,DET,BKN,DET,1610612765,8,120,119,W,1
2018-19,1610612751,21800118,2018-11-02,HOU,BKN,HOU,1610612745,9,111,119,L,-8
2018-19,1610612751,21800134,2018-11-04,PHI,BKN,PHI,1610612755,10,122,97,W,25
2018-19,1610612751,21800151,2018-11-06,BKN,PHX,PHX,1610612756,11,104,82,W,22
2018-19,1610612751,21800171,2018-11-09,BKN,DEN,DEN,1610612743,12,112,110,W,2
2018-19,1610612751,21800182,2018-11-10,BKN,GSW,GSW,1610612744,13,100,116,L,-16
2018-19,1610612751,21800195,2018-11-12,BKN,MIN,MIN,1610612750,14,113,120,L,-7
2018-19,1610612751,21800205,2018-11-14,MIA,BKN,MIA,1610612748,15,107,120,L,-13
2018-19,1610612751,21800219,2018-11-16,BKN,WAS,WAS,1610612764,16,115,104,W,11
2018-19,1610612751,21800224,2018-11-17,LAC,BKN,LAC,1610612746,17,119,127,L,-8
2018-19,1610612751,21800250,2018-11-20,BKN,MIA,MIA,1610612748,18,104,92,W,12
2018-19,1610612751,21800261,2018-11-21,BKN,DAL,DAL,1610612742,19,113,119,L,-6
2018-19,1610612751,21800265,2018-11-23,MIN,BKN,MIN,1610612750,20,102,112,L,-10
2018-19,1610612751,21800289,2018-11-25,PHI,BKN,PHI,1610612755,21,125,127,L,-2
2018-19,1610612751,21800308,2018-11-28,UTA,BKN,UTA,1610612762,22,91,101,L,-10
2018-19,1610612751,21800323,2018-11-30,MEM,BKN,MEM,1610612763,23,125,131,L,-6
2018-19,1610612751,21800333,2018-12-01,BKN,WAS,WAS,1610612764,24,88,102,L,-14
2018-19,1610612751,21800345,2018-12-03,CLE,BKN,CLE,1610612739,25,97,99,L,-2
2018-19,1610612751,21800358,2018-12-05,OKC,BKN,OKC,1610612760,26,112,114,L,-2
2018-19,1610612751,21800371,2018-12-07,TOR,BKN,TOR,1610612761,27,106,105,W,1
2018-19,1610612751,21800382,2018-12-08,BKN,NYK,NYK,1610612752,28,112,104,W,8
2018-19,1610612751,21800408,2018-12-12,BKN,PHI,PHI,1610612755,29,127,124,W,3
2018-19,1610612751,21800422,2018-12-14,WAS,BKN,WAS,1610612764,30,125,118,W,7
2018-19,1610612751,21800436,2018-12-16,ATL,BKN,ATL,1610612737,31,144,127,W,17
2018-19,1610612751,21800453,2018-12-18,LAL,BKN,LAL,1610612747,32,115,110,W,5
