season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612742,DAL,Dallas Mavericks,22301196,2024-04-14,DAL @ OKC,L,48.0,80.0,81.9,125.0,127.4,-44.9,-45.5,0.594,1.27,13.6,0.235,0.689,0.416,0.143,0.371,0.412,107.8,105.5,87.92,105,0.246,1,1231,1231,1231,119,2453,2111,2450,1649,2205,2385,1783,1626,2332,1419,2456,2455,171,2457,1,2023,2024,False,OKC,DAL,APR
2023-24,1610612742,DAL,Dallas Mavericks,22301181,2024-04-12,DAL vs. DET,L,48.0,89.6,89.0,107.0,107.0,-17.4,-18.0,0.556,1.0,15.3,0.229,0.86,0.551,0.2,0.482,0.504,99.6,100.0,83.33,100,0.419,1,1231,1231,1231,119,2424,638,2178,1972,2401,2200,1838,51,378,2328,2071,2193,963,2055,1,2023,2024,True,DAL,DET,APR
2023-24,1610612742,DAL,Dallas Mavericks,22301161,2024-04-10,DAL @ MIA,W,48.0,121.0,122.0,99.2,101.1,21.8,20.9,0.628,3.86,21.1,0.217,0.667,0.447,0.077,0.58,0.599,92.2,91.0,75.83,91,0.61,1,1,1,1,119,656,323,204,1281,105,587,1957,1834,2099,118,730,942,2377,217,1,2023,2024,False,MIA,DAL,APR
2023-24,1610612742,DAL,Dallas Mavericks,22301144,2024-04-09,DAL @ CHA,W,48.0,129.0,130.0,101.7,103.0,27.2,27.0,0.7,2.33,23.0,0.354,0.808,0.59,0.15,0.629,0.639,101.5,100.5,83.75,100,0.606,1,1,1,1,119,226,392,115,555,779,234,386,255,102,1605,269,433,851,242,1,2023,2024,False,CHA,DAL,APR
2023-24,1610612742,DAL,Dallas Mavericks,22301131,2024-04-07,DAL vs. HOU,W,53.0,126.9,131.3,117.9,120.4,9.1,10.9,0.457,1.24,14.7,0.238,0.788,0.543,0.152,0.629,0.701,104.7,101.89,84.91,112,0.543,1,1,1,1,17,187,1687,577,2392,2249,2275,1753,433,492,1657,265,69,649,811,1,2023,2024,True,DAL,HOU,APR
2023-24,1610612742,DAL,Dallas Mavericks,22301097,2024-04-05,DAL vs. GSW,W,48.0,104.6,105.9,101.0,102.9,3.6,3.0,0.75,1.67,21.1,0.222,0.709,0.49,0.176,0.548,0.579,104.1,102.5,85.42,102,0.526,1,1,1,1,119,1890,383,1100,230,1671,581,1912,1354,1392,2099,1210,1251,521,987,1,2023,2024,True,DAL,GSW,APR
2023-24,1610612742,DAL,Dallas Mavericks,22301124,2024-04-04,DAL vs. ATL,W,48.0,104.3,104.8,91.1,91.3,13.2,13.5,0.526,1.43,14.7,0.207,0.782,0.487,0.135,0.5,0.537,104.4,104.0,86.67,104,0.571,1,1,1,1,119,1960,61,466,2147,2010,2267,2067,505,1468,1202,1870,1879,307,484,1,2023,2024,True,DAL,ATL,APR
2023-24,1610612742,DAL,Dallas Mavericks,22300589,2024-04-02,DAL @ GSW,L,48.0,99.2,99.0,105.0,103.0,-5.8,-4.0,0.692,1.8,19.7,0.17,0.776,0.461,0.149,0.522,0.533,100.0,101.0,84.17,101,0.468,1,1231,1231,1231,119,2235,392,1418,611,1477,989,2331,556,1906,1563,1576,1924,739,1534,1,2023,2024,False,GSW,DAL,APR
2023-24,1610612742,DAL,Dallas Mavericks,22301083,2024-03-31,DAL @ HOU,W,48.0,123.8,127.6,106.6,110.3,17.2,17.2,0.5,1.71,17.5,0.313,0.704,0.52,0.143,0.645,0.645,100.7,97.5,81.25,98,0.564,1,1,1,1,119,330,897,311,2252,1599,1655,804,1437,871,1419,171,371,1551,555,1,2023,2024,False,HOU,DAL,MAR
2023-24,1610612742,DAL,Dallas Mavericks,22301073,2024-03-29,DAL @ SAC,W,48.0,115.7,113.8,104.8,109.6,10.8,4.3,0.686,2.4,19.2,0.152,0.722,0.46,0.106,0.574,0.604,95.4,94.0,78.33,94,0.545,1,1,1,1,119,1292,836,1023,674,712,1149,2378,1196,1923,539,829,856,2147,781,1,2023,2024,False,SAC,DAL,MAR
2023-24,1610612742,DAL,Dallas Mavericks,22301047,2024-03-26,DAL @ SAC,W,48.0,129.8,129.4,94.7,95.0,35.1,34.4,0.667,3.78,23.8,0.167,0.776,0.52,0.088,0.674,0.675,101.5,101.5,84.58,102,0.654,1,1,1,1,119,247,122,46,839,114,148,2334,550,866,220,76,151,657,78,1,2023,2024,False,SAC,DAL,MAR
2023-24,1610612742,DAL,Dallas Mavericks,22301041,2024-03-25,DAL @ UTA,W,48.0,119.9,118.6,106.4,109.4,13.5,9.2,0.705,5.17,22.3,0.224,0.75,0.495,0.062,0.543,0.575,97.3,96.5,80.42,97,0.561,1,1,1,1,119,906,820,671,524,32,344,1887,828,1298,39,1272,1309,1747,587,1,2023,2024,False,UTA,DAL,MAR
2023-24,1610612742,DAL,Dallas Mavericks,22301008,2024-03-21,DAL vs. UTA,W,48.0,112.6,110.8,92.9,96.0,19.7,14.7,0.767,2.54,22.3,0.277,0.8,0.533,0.127,0.558,0.575,102.3,101.5,84.58,102,0.576,1,1,1,1,119,1530,148,401,162,605,352,1268,304,633,1012,1059,1322,657,450,1,2023,2024,True,DAL,UTA,MAR
