season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22016,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.931,82,0.123,1.333,0.699,0.159,0.066,0.154,0.041,0.675,0.699,1114,1485,635,908,273,2016-17,2016,2017
22016,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.966,82,0.092,1.335,0.69,0.169,0.063,0.168,0.043,0.673,0.69,846,1129,472,684,212,2016-17,2016,2017
22016,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.793,82,0.098,1.298,0.664,0.18,0.057,0.175,0.048,0.661,0.664,841,1092,452,681,229,2016-17,2016,2017
22016,1610612745,HOU,Houston Rockets,Cut,Offensive,1.0,82,0.074,1.382,0.732,0.165,0.067,0.165,0.066,0.685,0.732,683,944,416,568,152,2016-17,2016,2017
22016,1610612762,UTA,Utah Jazz,Cut,Offensive,0.414,82,0.09,1.236,0.629,0.188,0.06,0.188,0.048,0.626,0.629,754,932,378,601,223,2016-17,2016,2017
22016,1610612766,CHA,Charlotte Hornets,Cut,Offensive,0.69,82,0.082,1.286,0.633,0.175,0.045,0.173,0.042,0.644,0.633,710,913,369,583,214,2016-17,2016,2017
22016,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,0.621,82,0.079,1.267,0.651,0.143,0.063,0.14,0.022,0.647,0.651,719,911,382,587,205,2016-17,2016,2017
22016,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.655,82,0.077,1.268,0.671,0.158,0.062,0.154,0.033,0.652,0.671,695,881,379,565,186,2016-17,2016,2017
22016,1610612738,BOS,Boston Celtics,Cut,Offensive,0.828,82,0.075,1.316,0.669,0.146,0.047,0.145,0.032,0.667,0.669,664,874,372,556,184,2016-17,2016,2017
22016,1610612754,IND,Indiana Pacers,Cut,Offensive,0.586,82,0.078,1.265,0.641,0.157,0.063,0.153,0.039,0.634,0.641,688,870,360,562,202,2016-17,2016,2017
