season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22016,1610612761,TOR,Toronto Raptors,PRBallHandler,Offensive,0.966,82,0.242,0.948,0.461,0.132,0.122,0.123,0.025,0.459,0.489,2123,2013,753,1633,880,2016-17,2016,2017
22016,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.517,82,0.226,0.841,0.412,0.104,0.138,0.092,0.018,0.405,0.433,2131,1793,680,1652,972,2016-17,2016,2017
22016,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.655,82,0.229,0.877,0.409,0.096,0.13,0.087,0.02,0.399,0.461,1992,1747,645,1578,933,2016-17,2016,2017
22016,1610612757,POR,Portland Trail Blazers,PRBallHandler,Offensive,1.0,82,0.204,0.948,0.434,0.11,0.114,0.099,0.022,0.43,0.48,1825,1731,631,1455,824,2016-17,2016,2017
22016,1610612747,LAL,Los Angeles Lakers,PRBallHandler,Offensive,0.379,82,0.209,0.834,0.402,0.097,0.159,0.089,0.022,0.378,0.447,1915,1597,588,1462,874,2016-17,2016,2017
22016,1610612765,DET,Detroit Pistons,PRBallHandler,Offensive,0.552,82,0.208,0.849,0.431,0.07,0.122,0.064,0.014,0.408,0.454,1849,1569,653,1516,863,2016-17,2016,2017
22016,1610612762,UTA,Utah Jazz,PRBallHandler,Offensive,0.862,82,0.205,0.912,0.446,0.113,0.155,0.099,0.024,0.423,0.492,1719,1568,578,1296,718,2016-17,2016,2017
22016,1610612745,HOU,Houston Rockets,PRBallHandler,Offensive,0.931,82,0.182,0.934,0.418,0.152,0.192,0.149,0.017,0.413,0.483,1676,1565,469,1121,652,2016-17,2016,2017
22016,1610612746,LAC,LA Clippers,PRBallHandler,Offensive,0.897,82,0.178,0.919,0.471,0.092,0.16,0.068,0.018,0.434,0.508,1561,1434,562,1194,632,2016-17,2016,2017
22016,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.241,82,0.189,0.809,0.391,0.135,0.15,0.124,0.023,0.396,0.408,1696,1372,488,1249,761,2016-17,2016,2017
22016,1610612764,WAS,Washington Wizards,PRBallHandler,Offensive,0.586,82,0.179,0.85,0.44,0.096,0.157,0.083,0.02,0.409,0.465,1612,1371,544,1236,692,2016-17,2016,2017
22016,1610612748,MIA,Miami Heat,PRBallHandler,Offensive,0.207,82,0.189,0.807,0.417,0.102,0.174,0.095,0.013,0.393,0.441,1666,1345,511,1224,713,2016-17,2016,2017
22016,1610612754,IND,Indiana Pacers,PRBallHandler,Offensive,0.724,82,0.173,0.885,0.435,0.131,0.177,0.12,0.02,0.417,0.467,1514,1340,468,1076,608,2016-17,2016,2017
22016,1610612760,OKC,Oklahoma City Thunder,PRBallHandler,Offensive,0.345,82,0.17,0.822,0.392,0.114,0.155,0.101,0.015,0.387,0.43,1577,1297,461,1175,714,2016-17,2016,2017
22016,1610612737,ATL,Atlanta Hawks,PRBallHandler,Offensive,0.103,82,0.177,0.783,0.419,0.072,0.167,0.062,0.015,0.379,0.44,1602,1254,520,1241,721,2016-17,2016,2017
22016,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.793,82,0.156,0.9,0.452,0.094,0.15,0.091,0.022,0.419,0.496,1378,1240,484,1070,586,2016-17,2016,2017
22016,1610612740,NOP,New Orleans Pelicans,PRBallHandler,Offensive,0.172,82,0.175,0.795,0.406,0.074,0.168,0.071,0.014,0.369,0.449,1559,1240,488,1202,714,2016-17,2016,2017
22016,1610612759,SAS,San Antonio Spurs,PRBallHandler,Offensive,0.621,82,0.159,0.875,0.445,0.109,0.169,0.097,0.017,0.415,0.477,1385,1212,454,1021,567,2016-17,2016,2017
22016,1610612750,MIN,Minnesota Timberwolves,PRBallHandler,Offensive,0.276,82,0.166,0.812,0.41,0.112,0.164,0.099,0.014,0.398,0.431,1475,1198,446,1087,641,2016-17,2016,2017
22016,1610612753,ORL,Orlando Magic,PRBallHandler,Offensive,0.414,82,0.157,0.834,0.409,0.108,0.146,0.089,0.021,0.395,0.44,1406,1173,441,1077,636,2016-17,2016,2017
22016,1610612738,BOS,Boston Celtics,PRBallHandler,Offensive,0.828,82,0.146,0.904,0.418,0.11,0.154,0.099,0.017,0.406,0.478,1287,1164,404,967,563,2016-17,2016,2017
22016,1610612751,BKN,Brooklyn Nets,PRBallHandler,Offensive,0.069,82,0.162,0.783,0.391,0.121,0.205,0.104,0.024,0.366,0.431,1482,1160,404,1033,629,2016-17,2016,2017
22016,1610612742,DAL,Dallas Mavericks,PRBallHandler,Offensive,0.448,82,0.165,0.836,0.424,0.071,0.172,0.062,0.015,0.379,0.475,1375,1149,449,1060,611,2016-17,2016,2017
22016,1610612743,DEN,Denver Nuggets,PRBallHandler,Offensive,0.483,82,0.144,0.841,0.425,0.095,0.181,0.078,0.019,0.389,0.467,1328,1117,419,986,567,2016-17,2016,2017
