TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,44,17,27,0.386,150.60166666666666,26.5,65.0,0.408,7.9,22.0,0.359,23.7,29.9,0.792,8.6,23.4,32.0,14.8,8.6,5.5,3.1,5.7,23.7,20.8,84.6,-9.3,12,23,26,25,19,13,3,21,8,16,5,12,12,11,14,24,23,6,11,12,25,26,29,16,8,24
1610612738,Boston Celtics,46,29,17,0.63,180.46333333333334,29.3,60.8,0.482,9.0,23.5,0.381,16.4,21.7,0.752,5.6,23.5,29.1,17.2,9.6,4.4,3.0,4.2,18.2,16.4,84.0,0.8,6,3,5,4,8,2,16,4,3,13,2,29,28,18,29,22,29,3,15,25,27,17,4,29,10,14
1610612751,Brooklyn Nets,50,19,31,0.38,197.14166666666668,24.1,63.2,0.382,7.7,26.3,0.292,20.3,26.8,0.755,11.7,24.3,36.0,12.1,12.1,4.4,4.0,6.4,23.4,19.2,76.1,-8.6,2,20,29,26,3,24,10,26,10,6,23,19,20,16,3,19,7,19,26,26,16,30,28,23,23,23
1610612766,Charlotte Hornets,41,16,25,0.39,152.62,23.8,64.4,0.37,6.1,24.5,0.25,24.1,33.0,0.729,7.8,28.5,36.3,10.9,7.8,5.7,4.0,5.2,18.9,22.4,77.8,-0.9,19,24,25,24,18,25,4,29,22,10,29,11,6,27,16,3,6,26,5,9,18,22,8,6,20,17
1610612741,Chicago Bulls,41,21,20,0.512,179.51,25.5,62.2,0.41,6.8,21.7,0.315,19.9,24.9,0.798,6.0,28.9,34.9,13.8,10.4,4.6,4.0,5.4,21.7,17.6,77.6,-1.6,19,15,10,17,9,15,12,20,16,17,14,20,23,8,28,2,8,10,20,20,17,23,21,26,21,18
1610612739,Cleveland Cavaliers,45,30,15,0.667,154.305,29.2,64.4,0.453,8.6,29.9,0.289,25.0,33.4,0.748,10.3,26.6,36.9,12.1,7.2,3.7,4.9,2.1,18.9,23.1,91.9,18.2,8,1,4,2,16,3,5,8,4,1,24,8,5,20,5,7,4,18,2,27,9,2,9,5,2,2
1610612742,Dallas Mavericks,50,12,38,0.24,170.855,22.5,59.6,0.378,7.0,27.4,0.254,14.5,19.8,0.734,6.1,20.0,26.1,9.9,11.4,5.3,3.8,3.8,23.0,16.4,66.6,-27.0,2,28,30,30,13,28,21,27,15,4,28,30,30,24,27,30,30,28,25,15,21,15,27,28,29,30
1610612743,Denver Nuggets,43,22,21,0.512,181.49833333333333,23.4,54.9,0.426,5.8,18.8,0.305,23.4,27.4,0.855,7.5,24.6,32.1,13.5,12.9,5.0,2.6,3.8,21.4,21.0,76.0,-0.2,15,12,16,19,7,27,30,12,26,23,17,13,19,1,18,17,20,11,28,17,30,14,20,14,25,15
1610612765,Detroit Pistons,41,19,22,0.463,147.71166666666667,25.1,62.6,0.401,6.3,21.0,0.302,16.8,20.5,0.821,10.2,24.1,34.4,11.7,10.0,3.7,4.9,5.8,21.2,13.9,73.4,-7.3,19,20,18,22,22,19,11,23,20,19,19,28,29,2,6,20,9,22,17,28,10,27,17,30,27,22
1610612744,Golden State Warriors,29,19,10,0.655,109.745,28.5,59.0,0.483,9.2,28.2,0.326,24.3,29.9,0.813,5.2,27.2,32.5,18.7,10.8,4.9,7.5,2.6,21.3,21.3,90.5,10.2,29,20,1,3,28,4,22,2,2,2,11,10,13,6,30,4,18,2,23,18,1,4,18,11,4,5
