close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
203110,Draymond Green,1610612744,GSW,F,27.0,17,17,0.493,4.06,8.65,0.469,0.561,-0.091
201142,Kevin Durant,1610612744,GSW,F,28.0,15,15,0.438,2.93,5.87,0.5,0.595,-0.095
202691,Klay Thompson,1610612744,GSW,G,27.0,17,17,0.422,2.65,5.12,0.517,0.565,-0.047
2585,Zaza Pachulia,1610612744,GSW,C,33.0,15,15,0.543,2.0,3.8,0.526,0.58,-0.054
201580,JaVale McGee,1610612744,GSW,C,29.0,16,15,0.56,1.81,3.5,0.518,0.554,-0.036
2738,Andre Iguodala,1610612744,GSW,G-F,33.0,16,15,0.341,1.94,2.88,0.674,0.568,0.106
2561,David West,1610612744,GSW,F,36.0,17,14,0.465,1.71,2.76,0.617,0.544,0.073
201939,Stephen Curry,1610612744,GSW,G,29.0,17,15,0.284,1.18,2.24,0.526,0.53,-0.004
1627775,Patrick McCaw,1610612744,GSW,G,21.0,13,12,0.483,1.38,2.15,0.643,0.578,0.065
2733,Shaun Livingston,1610612744,GSW,G,31.0,14,14,0.362,1.43,1.79,0.8,0.572,0.228
2440,Matt Barnes,1610612744,GSW,F,37.0,10,7,0.515,0.9,1.7,0.529,0.569,-0.04
203949,James Michael McAdoo,1610612744,GSW,F,24.0,7,7,0.733,0.71,1.57,0.455,0.577,-0.123
203546,Ian Clark,1610612744,GSW,G,26.0,15,9,0.291,0.4,1.07,0.375,0.55,-0.175
1627745,Damian Jones,1610612744,GSW,C,22.0,3,2,0.333,0.33,0.67,0.5,0.455,0.045
