group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,1630574,Ariel Hukporti,Ariel,1610612752,NYK,23.0,2,1,1,0.5,2.0,92.2,81.8,81.8,146.4,144.4,144.4,-54.2,-62.6,-62.6,0.0,0.0,0.0,0.2,0.25,0.222,100.0,100.0,0.0,0.0,0.083,0.093,110.46,118.52,98.77,118.52,-0.029,11,0,0,0.0,0.0,0.0,410,375,35,212,339,413,430,430,457,471,471,456,469,469,337,250,337,15,34,12,495,495,369,392,379,376,67,81,81,457,369,419,369,419,369
Players,1626166,Cameron Payne,Cameron,1610612752,NYK,30.0,7,5,2,0.714,1.4,99.3,95.7,95.7,107.4,105.9,105.9,-8.1,-10.2,-10.2,0.2,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.231,0.243,95.77,98.43,82.02,98.43,-0.125,23,0,5,0.0,0.7,0.0,309,243,105,58,408,373,373,373,197,218,218,304,318,318,92,250,199,302,382,400,1,1,369,391,100,99,354,383,383,483,369,275,369,227,369
Players,1626153,Delon Wright,Delon,1610612752,NYK,33.0,4,3,1,0.75,2.2,50.4,53.3,53.3,83.9,84.2,84.2,-33.5,-30.9,-30.9,0.0,0.0,0.0,0.083,0.0,0.043,0.0,0.0,0.5,0.5,0.118,0.118,94.7,92.1,76.75,92.1,0.208,15,1,2,0.3,0.5,0.5,359,304,35,45,309,463,459,459,63,71,71,417,419,419,337,250,337,93,382,363,1,1,199,276,295,313,383,466,466,47,306,333,252,287,129
Players,1628973,Jalen Brunson,Jalen,1610612752,NYK,28.0,28,17,11,0.607,4.8,115.9,114.0,114.0,109.9,108.3,108.3,6.0,5.7,5.7,0.444,3.5,17.5,0.0,0.089,0.044,5.0,5.0,0.564,0.634,0.424,0.443,93.94,95.4,79.5,95.4,0.262,272,52,101,1.9,3.6,0.515,76,38,352,120,22,177,151,151,218,241,241,176,180,180,12,26,160,302,283,358,235,238,161,144,7,9,405,433,433,23,1,4,5,9,126
Players,1628404,Josh Hart,Josh,1610612752,NYK,30.0,28,17,11,0.607,5.1,118.3,116.0,116.0,107.0,109.8,109.8,11.4,6.2,6.2,0.114,1.71,18.8,0.083,0.162,0.125,10.9,11.1,0.397,0.479,0.161,0.165,94.83,94.56,78.8,94.56,0.073,282,15,39,0.5,1.4,0.385,76,38,352,120,18,155,134,134,191,269,269,149,177,177,198,109,146,99,120,98,352,355,292,300,188,193,377,448,448,253,65,51,109,86,247
Players,1626157,Karl-Anthony Towns,Karl-Anthony,1610612752,NYK,29.0,26,15,11,0.577,5.0,111.4,112.3,112.3,106.6,104.7,104.7,4.8,7.6,7.6,0.089,2.0,16.7,0.038,0.206,0.121,8.3,8.2,0.614,0.626,0.137,0.145,94.07,94.56,78.8,94.56,0.112,253,19,35,0.7,1.3,0.543,91,66,352,147,19,228,162,162,185,205,205,193,167,167,247,68,169,198,70,102,302,300,122,154,239,242,401,449,449,159,41,62,67,88,114
Players,1641755,Kevin McCullar Jr.,Kevin,1610612752,NYK,24.0,1,1,0,1.0,3.2,87.2,100.0,100.0,75.0,75.0,75.0,12.2,25.0,25.0,0.0,0.0,0.0,0.0,1.0,0.167,0.0,0.0,0.0,0.0,0.125,0.127,80.43,73.92,61.6,73.92,0.0,6,0,1,0.0,1.0,0.0,439,375,1,1,144,429,308,308,46,50,50,143,72,72,337,250,337,302,1,44,1,1,369,392,270,294,476,491,491,387,369,362,369,132,369
Players,1629013,Landry Shamet,Landry,1610612752,NYK,28.0,3,3,0,1.0,1.3,87.2,100.0,100.0,42.9,42.9,42.9,44.4,57.1,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532,0.25,0.239,84.37,79.02,65.85,79.02,0.8,6,0,1,0.0,0.3,0.0,380,304,1,1,414,429,308,308,22,23,23,30,20,20,337,250,337,302,382,400,1,1,369,240,81,102,471,487,487,4,369,362,369,352,369
Players,1630699,MarJon Beauchamp,MarJon,1610612752,NYK,24.0,1,0,1,0.0,1.0,100.0,100.0,100.0,69.4,66.7,66.7,30.6,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.32,120.2,100.17,120.2,0.0,2,0,0,0.0,0.0,0.0,439,450,35,450,434,361,308,308,38,39,39,62,46,45,337,250,337,302,382,400,1,1,369,392,435,436,49,75,75,387,369,419,369,419,369
Players,1628969,Mikal Bridges,Mikal,1610612752,NYK,28.0,30,18,12,0.6,4.7,114.4,113.1,113.1,112.6,114.2,114.2,1.7,-1.2,-1.2,0.08,2.0,17.8,0.022,0.07,0.046,8.9,9.0,0.629,0.634,0.113,0.117,96.83,96.68,80.57,96.68,0.088,283,18,31,0.6,1.0,0.581,54,31,372,122,23,191,157,157,254,325,325,217,246,246,256,68,155,257,325,349,320,322,109,143,309,318,321,416,416,211,45,72,93,131,94
