player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
1628389,Bam Adebayo,Bam,1610612748,MIA,20.0,27,13,14,0.481,2.1,108.6,99.1,99.1,106.6,106.0,106.0,2.0,-6.9,-6.9,0.135,0.0,33.3,0.082,0.186,0.143,0.0,0.0,0.00571,0.0059499999999999996,0.081,0.09,100.67,105.2,87.67,105.2,0.105,112,4,7,0.1,0.3,0.571,122,122,319,244,294,201,270,270,229,275,275,192,283,283,133,237,22,67,68,56,1,1,114,138,341,339,220,216,216,155,207,237,278,324,67
1627884,Derrick Jones Jr.,Derrick,1610612748,MIA,21.0,2,0,2,0.0,2.4,85.7,75.0,75.0,144.4,144.4,144.4,-58.7,-69.4,-69.4,0.0,0.0,0.0,0.2,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,79.42,84.38,70.32,84.38,0.051,8,0,0,0.0,0.0,0.0,380,404,75,404,241,381,391,391,416,424,424,422,427,427,288,237,288,6,346,93,1,1,333,354,394,395,437,440,440,284,333,379,333,379,333
1628476,Derrick Walton Jr.,Derrick,1610612748,MIA,23.0,1,0,1,0.0,0.0,227.3,100.0,100.0,227.3,200.0,200.0,0.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2376.0,3600.0,3000.0,3600.09,-1.0,1,0,0,0.0,0.0,0.0,407,404,27,404,443,1,232,232,442,442,442,212,433,433,288,237,288,283,346,367,1,1,333,354,394,395,2,1,2,449,333,379,333,379,333
203079,Dion Waiters,Dion,1610612748,MIA,26.0,14,8,6,0.571,3.4,118.0,119.2,119.2,111.7,106.1,106.1,6.3,13.2,13.2,0.136,1.0,6.7,0.022,0.094,0.061,0.067,0.067,0.00614,0.00616,0.347,0.364,99.75,101.69,84.75,101.69,0.233,104,18,35,1.3,2.5,0.514,245,216,183,134,112,90,47,47,284,276,276,152,99,99,130,129,254,227,255,266,226,229,91,115,23,24,249,292,292,21,58,78,9,12,86
2548,Dwyane Wade,Dwyane,1610612748,MIA,36.0,30,18,12,0.6,3.5,119.4,116.5,116.5,101.7,97.7,97.7,17.7,18.8,18.8,0.147,1.43,15.2,0.077,0.11,0.093,0.106,0.10400000000000001,0.0046500000000000005,0.0053,0.206,0.222,100.66,103.94,86.62,103.94,0.119,230,20,43,0.7,1.4,0.465,99,60,290,104,103,82,61,61,149,148,148,78,72,72,118,109,137,71,209,146,313,306,204,213,96,94,222,252,252,117,47,58,51,63,144
201609,Goran Dragic,Goran,1610612748,MIA,32.0,45,24,21,0.533,4.4,112.2,110.6,110.6,105.7,103.4,103.4,6.5,7.2,7.2,0.174,2.22,17.9,0.039,0.12,0.084,0.08,0.081,0.00493,0.00565,0.207,0.214,92.02,93.71,78.09,93.71,0.117,387,31,70,0.7,1.6,0.443,8,12,426,176,20,152,104,104,207,241,241,150,147,147,96,54,101,158,180,170,258,260,183,175,93,105,392,411,411,126,18,20,47,52,163
202355,Hassan Whiteside,Hassan,1610612748,MIA,29.0,24,13,11,0.542,3.2,116.9,111.6,111.6,101.8,98.7,98.7,15.0,12.9,12.9,0.063,0.75,9.4,0.155,0.245,0.211,0.125,0.129,0.00619,0.00623,0.165,0.173,92.26,95.92,79.93,95.92,0.159,155,13,21,0.5,0.9,0.619,151,122,270,168,141,101,93,93,153,159,159,92,104,104,222,188,222,13,30,10,335,341,85,111,181,180,388,387,387,65,89,134,81,155,55
201949,James Johnson,James,1610612748,MIA,31.0,38,20,18,0.526,3.8,110.5,104.9,104.9,103.4,102.0,102.0,7.1,2.9,2.9,0.147,0.92,13.4,0.024,0.117,0.079,0.146,0.149,0.006059999999999999,0.00651,0.223,0.234,93.27,96.33,80.27,96.33,0.111,285,25,47,0.7,1.2,0.532,40,41,386,181,58,178,185,185,177,217,217,145,178,178,121,177,153,219,191,193,365,366,95,94,77,82,375,383,383,141,32,49,56,77,81
1626175,Jordan Mickey,Jordan,1610612748,MIA,23.0,1,1,0,1.0,0.4,200.0,200.0,200.0,0.0,0.0,0.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.57,68.57,57.14,68.57,0.0,1,0,0,0.0,0.0,0.0,407,354,1,1,422,10,1,1,1,1,1,2,1,1,288,237,288,283,346,367,1,1,333,354,394,395,440,443,443,343,333,379,333,379,333
1626196,Josh Richardson,Josh,1610612748,MIA,24.0,50,27,23,0.54,4.2,114.3,112.3,112.3,101.2,99.3,99.3,13.1,13.0,13.0,0.116,1.23,16.7,0.042,0.082,0.065,0.135,0.135,0.00473,0.005600000000000001,0.166,0.175,95.4,97.14,80.95,97.14,0.087,423,24,56,0.5,1.1,0.429,1,4,436,170,24,130,87,87,139,170,170,108,103,103,144,119,110,148,280,257,350,349,197,184,177,177,349,378,378,200,35,34,108,95,174
1626159,Justise Winslow,Justise,1610612748,MIA,22.0,29,14,15,0.483,2.4,105.7,99.3,99.3,94.8,90.8,90.8,10.9,8.5,8.5,0.195,1.33,22.9,0.048,0.232,0.158,0.171,0.17300000000000001,0.00306,0.0033900000000000002,0.165,0.179,100.01,105.33,87.78,105.33,0.076,145,5,18,0.2,0.6,0.278,106,108,345,243,240,242,267,267,83,96,96,124,136,136,78,112,62,129,38,41,385,385,305,333,182,165,243,212,212,234,183,148,263,219,298
203482,Kelly Olynyk,Kelly,1610612748,MIA,27.0,34,20,14,0.588,3.3,117.7,114.2,114.2,106.6,100.5,100.5,11.1,13.7,13.7,0.205,2.14,22.4,0.048,0.138,0.093,0.10400000000000001,0.106,0.00557,0.00622,0.201,0.21,90.07,94.06,78.38,94.06,0.147,232,18,35,0.5,1.0,0.514,61,41,319,117,124,92,72,72,223,194,194,121,97,97,68,60,65,129,147,144,308,310,118,113,105,112,404,408,408,85,58,78,84,112,86
202337,Luke Babbitt,Luke,1610612748,MIA,29.0,7,1,6,0.143,1.1,89.7,84.2,84.2,145.9,143.8,143.8,-56.3,-59.5,-59.5,0.0,0.0,0.0,0.0,0.167,0.063,0.0,0.0,0.0,0.0,0.048,0.053,100.53,104.72,87.26,104.72,-0.095,19,0,1,0.0,0.1,0.0,307,354,183,400,380,361,365,365,418,423,423,419,422,422,288,237,288,283,92,261,1,1,333,354,373,374,225,229,229,428,333,334,333,359,333
204020,Tyler Johnson,Tyler,1610612748,MIA,26.0,35,18,17,0.514,2.0,113.0,102.5,102.5,94.1,88.3,88.3,18.9,14.2,14.2,0.041,1.0,11.8,0.016,0.102,0.066,0.11800000000000001,0.12300000000000001,0.006999999999999999,0.00779,0.084,0.09,99.52,107.82,89.85,107.82,0.063,159,5,10,0.1,0.3,0.5,55,60,373,190,296,140,208,208,80,82,82,70,95,95,258,129,182,259,232,250,330,334,51,45,335,340,254,168,168,257,183,209,280,316,89
201961,Wayne Ellington,Wayne,1610612748,MIA,30.0,39,22,17,0.564,3.0,117.1,110.8,110.8,101.8,98.7,98.7,15.3,12.1,12.1,0.069,1.25,11.1,0.028,0.081,0.058,0.08900000000000001,0.087,0.006710000000000001,0.00699,0.149,0.165,94.01,98.17,81.81,98.17,0.118,241,17,35,0.4,0.9,0.486,34,25,373,145,167,99,101,101,151,161,161,87,109,109,216,116,191,200,282,276,283,272,55,69,209,199,367,363,363,124,68,78,119,149,131
