close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
201142,Kevin Durant,1610612751,BKN,F,33.0,4,4,0.471,11,32,0.344,0.367,-0.023
203552,Seth Curry,1610612751,BKN,G,31.0,4,4,0.469,9,23,0.391,0.353,0.038
202681,Kyrie Irving,1610612751,BKN,G,30.0,4,4,0.379,7,22,0.318,0.351,-0.033
1628971,Bruce Brown,1610612751,BKN,G-F,25.0,4,4,0.286,5,18,0.278,0.363,-0.085
1629651,Nic Claxton,1610612751,BKN,F-C,23.0,4,4,0.22,2,11,0.182,0.353,-0.171
201988,Patty Mills,1610612751,BKN,G,33.0,4,4,0.417,2,10,0.2,0.349,-0.149
203083,Andre Drummond,1610612751,BKN,C,28.0,4,3,0.321,5,9,0.556,0.341,0.215
201933,Blake Griffin,1610612751,BKN,F,33.0,2,2,0.444,4,8,0.5,0.367,0.133
201609,Goran Dragic,1610612751,BKN,G,36.0,4,4,0.217,2,5,0.4,0.332,0.068
1630556,Kessler Edwards,1610612751,BKN,F,21.0,1,1,1.0,0,1,0.0,0.312,-0.312
