group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,1629678,Admiral Schofield,Admiral,1610612753,ORL,25.0,2,1,1,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,408,375,38,206,417,431,364,419,252,333,305,316,290,380,406,307,1,247,199,1,449,1,382
Players,1629643,Chuma Okeke,Chuma,1610612753,ORL,23.0,14,8,6,0.571,36.0,0.161,0.318,0.179,0.8,0.261,0.16,0.156,0.111,0.176,0.163,0.214,0.133,0.0,0.2,0.2,0.059,0.12,0.297,224,200,239,155,221,206,52,191,7,120,178,191,234,229,256,138,298,247,124,360,115,248,52
Players,1630175,Cole Anthony,Cole,1610612753,ORL,22.0,25,10,15,0.4,102.0,0.336,0.358,0.35,0.313,0.367,0.452,0.403,0.056,0.274,0.235,0.323,0.217,0.1,0.0,0.417,0.31,0.38,0.382,111,156,420,332,70,26,26,36,93,49,30,33,276,99,162,89,376,229,199,444,405,40,17
Players,1629962,Devin Cannady,Devin,1610612753,ORL,26.0,1,1,0,1.0,3.0,0.111,0.0,0.0,0.0,0.0,0.25,0.286,0.0,0.2,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.111,438,375,1,1,430,310,364,419,252,333,99,84,290,194,246,307,1,247,199,1,1,109,311
Players,1630532,Franz Wagner,Franz,1610612753,ORL,20.0,29,11,18,0.379,119.0,0.207,0.237,0.237,0.118,0.137,0.237,0.258,0.182,0.14,0.148,0.182,0.1,0.273,0.143,0.375,0.158,0.29,0.229,70,136,467,355,38,120,113,108,208,237,109,99,172,288,272,165,267,121,155,435,202,84,109
Players,1630273,Freddie Gillespie,Freddie,1610612753,ORL,25.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,448,38,448,494,431,364,419,252,333,305,316,290,380,406,307,1,247,199,1,1,344,382
Players,203914,Gary Harris,Gary,1610612753,ORL,27.0,23,9,14,0.391,67.0,0.1,0.05,0.117,0.143,0.268,0.034,0.029,0.071,0.033,0.04,0.125,0.176,0.0,0.0,0.111,0.171,0.05,0.048,137,173,401,346,149,337,349,310,187,116,298,314,261,377,403,216,342,247,199,315,228,333,371
Players,1629755,Hassani Gravett,Hassani,1610612753,ORL,25.0,3,1,2,0.333,6.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.167,0.286,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,383,375,100,378,377,389,364,419,252,333,305,316,1,238,93,307,467,247,199,1,345,344,382
Players,1629649,Ignas Brazdeikis,Ignas,1610612753,ORL,23.0,3,1,2,0.333,6.0,0.313,0.5,0.375,0.0,0.2,0.0,0.286,0.5,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.143,0.2,0.222,383,375,100,378,389,38,3,22,252,183,305,84,30,380,313,307,397,247,199,1,171,155,118
Players,1630591,Jalen Suggs,Jalen,1610612753,ORL,21.0,10,5,5,0.5,30.0,0.188,0.222,0.182,0.25,0.071,0.118,0.143,0.0,0.208,0.179,0.25,0.308,0.5,0.5,0.25,0.308,0.211,0.193,269,247,211,206,243,149,125,176,119,308,218,199,290,183,233,115,429,25,43,388,402,151,154
Players,1630288,Jeff Dowtin Jr.,Jeff,1610612753,ORL,25.0,1,0,1,0.0,3.0,0.286,0.0,0.25,0.0,0.25,0.0,0.0,1.0,0.0,0.5,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,438,448,38,448,429,49,364,84,252,125,305,316,1,380,13,307,436,247,199,1,1,344,382
Players,1628964,Mo Bamba,Mo,1610612753,ORL,24.0,20,7,13,0.35,74.0,0.127,0.17,0.145,0.25,0.195,0.027,0.021,0.692,0.288,0.354,0.0,0.158,0.286,0.7,0.091,0.194,0.061,0.14,171,211,380,373,131,268,201,257,119,202,300,315,14,88,47,307,327,111,23,309,256,325,252
Players,1629021,Moritz Wagner,Moritz,1610612753,ORL,25.0,5,2,3,0.4,5.0,0.214,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.25,0.2,0.0,0.2,0.0,1.0,0.0,0.333,0.0,0.0,343,339,139,332,405,105,364,16,252,31,305,316,290,119,195,307,354,247,1,1,415,344,382
Players,1630181,R.J. Hampton,R.J.,1610612753,ORL,21.0,9,4,5,0.444,38.0,0.111,0.16,0.119,0.111,0.12,0.1,0.086,0.0,0.138,0.118,0.357,0.143,0.4,0.0,0.0,0.2,0.087,0.135,279,275,211,290,214,310,220,307,211,264,232,261,290,289,332,55,308,54,199,1,261,291,263
Players,201577,Robin Lopez,Robin,1610612753,ORL,34.0,4,2,2,0.5,4.0,0.273,0.0,0.333,0.0,0.0,0.0,0.0,0.333,0.0,0.143,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,369,339,100,206,411,58,364,41,252,333,305,316,80,380,276,1,1,247,43,450,1,344,382
Players,203082,Terrence Ross,Terrence,1610612753,ORL,31.0,15,5,10,0.333,36.0,0.192,0.235,0.203,0.333,0.241,0.348,0.315,0.143,0.094,0.103,0.0,0.0,0.333,0.143,0.0,0.115,0.3,0.301,214,247,322,378,220,144,114,147,75,139,54,74,210,348,359,307,1,73,155,1,144,80,47
Players,1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,23.0,24,10,14,0.417,94.0,0.147,0.077,0.141,0.0,0.127,0.194,0.243,0.188,0.38,0.347,0.154,0.13,0.0,0.3,0.1,0.2,0.192,0.107,128,156,401,318,86,233,333,272,252,247,153,112,167,45,53,186,297,247,98,313,261,166,322
