close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1631128,Christian Braun,1610612743,DEN,G,24.0,14,14,0.367,2.36,6.93,0.34,0.373,-0.033
1627750,Jamal Murray,1610612743,DEN,G,28.0,14,13,0.381,1.86,6.86,0.271,0.382,-0.111
203932,Aaron Gordon,1610612743,DEN,F,29.0,14,14,0.369,1.5,4.64,0.323,0.377,-0.054
203999,Nikola Jokić,1610612743,DEN,C,30.0,14,14,0.221,1.43,4.5,0.317,0.374,-0.056
1629008,Michael Porter Jr.,1610612743,DEN,F,26.0,14,14,0.35,1.21,3.43,0.354,0.381,-0.027
201566,Russell Westbrook,1610612743,DEN,G,36.0,13,12,0.43,0.54,2.62,0.206,0.379,-0.173
1631212,Peyton Watson,1610612743,DEN,G,22.0,14,13,0.337,0.79,2.07,0.379,0.388,-0.009
1631124,Julian Strawther,1610612743,DEN,G,23.0,8,5,0.556,0.63,1.88,0.333,0.375,-0.041
1641816,Hunter Tyson,1610612743,DEN,F,24.0,4,4,0.438,1.25,1.75,0.714,0.351,0.363
1629618,Jalen Pickett,1610612743,DEN,G,25.0,7,5,0.421,0.43,1.14,0.375,0.374,0.002
1630192,Zeke Nnaji,1610612743,DEN,F-C,24.0,6,5,0.429,0.67,1.0,0.667,0.351,0.316
1628427,Vlatko Čančar,1610612743,DEN,F,28.0,2,1,0.5,0.5,0.5,1.0,0.259,0.741
201599,DeAndre Jordan,1610612743,DEN,C,36.0,7,3,0.136,0.29,0.43,0.667,0.354,0.313
