season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2020-21,1610612751,22000001,2020-12-22,GSW,BKN,1610612744,1,125,99,W,26
2020-21,1610612751,22000007,2020-12-25,BKN,BOS,1610612738,2,123,95,W,28
2020-21,1610612751,22000032,2020-12-27,BKN,CHA,1610612766,3,104,106,L,-2
2020-21,1610612751,22000042,2020-12-28,MEM,BKN,1610612763,4,111,116,L,-5
2020-21,1610612751,22000057,2020-12-30,ATL,BKN,1610612737,5,145,141,W,4
2020-21,1610612751,22000072,2021-01-01,ATL,BKN,1610612737,6,96,114,L,-18
2020-21,1610612751,22000086,2021-01-03,WAS,BKN,1610612764,7,122,123,L,-1
2020-21,1610612751,22000102,2021-01-05,UTA,BKN,1610612762,8,130,96,W,34
2020-21,1610612751,22000118,2021-01-07,PHI,BKN,1610612755,9,122,109,W,13
2020-21,1610612751,22000128,2021-01-08,BKN,MEM,1610612763,10,110,115,L,-5
2020-21,1610612751,22000143,2021-01-10,OKC,BKN,1610612760,11,116,129,L,-13
2020-21,1610612751,22000158,2021-01-12,DEN,BKN,1610612743,12,122,116,W,6
2020-21,1610612751,22000168,2021-01-13,BKN,NYK,1610612752,13,116,109,W,7
2020-21,1610612751,22000190,2021-01-16,ORL,BKN,1610612753,14,122,115,W,7
2020-21,1610612751,22000209,2021-01-18,MIL,BKN,1610612749,15,125,123,W,2
2020-21,1610612751,22000216,2021-01-20,BKN,CLE,1610612739,16,135,147,L,-12
2020-21,1610612751,22000232,2021-01-22,BKN,CLE,1610612739,17,113,125,L,-12
2020-21,1610612751,22000244,2021-01-23,MIA,BKN,1610612748,18,128,124,W,4
2020-21,1610612751,22000260,2021-01-25,MIA,BKN,1610612748,19,98,85,W,13
2020-21,1610612751,22000274,2021-01-27,BKN,ATL,1610612737,20,132,128,W,4
2020-21,1610612751,22000295,2021-01-29,BKN,OKC,1610612760,21,147,125,W,22
2020-21,1610612751,22000310,2021-01-31,BKN,WAS,1610612764,22,146,149,L,-3
2020-21,1610612751,22000324,2021-02-02,LAC,BKN,1610612746,23,124,120,W,4
2020-21,1610612751,22000345,2021-02-05,TOR,BKN,1610612761,24,117,123,L,-6
2020-21,1610612751,22000354,2021-02-06,BKN,PHI,1610612755,25,108,124,L,-16
2020-21,1610612751,22000375,2021-02-09,BKN,DET,1610612765,26,111,122,L,-11
2020-21,1610612751,22000383,2021-02-10,IND,BKN,1610612754,27,104,94,W,10
2020-21,1610612751,22000409,2021-02-13,BKN,GSW,1610612744,28,134,117,W,17
2020-21,1610612751,22000426,2021-02-15,BKN,SAC,1610612758,29,136,125,W,11
2020-21,1610612751,22000433,2021-02-16,BKN,PHX,1610612756,30,128,124,W,4
2020-21,1610612751,22000446,2021-02-18,BKN,LAL,1610612747,31,109,98,W,11
2020-21,1610612751,22000472,2021-02-21,BKN,LAC,1610612746,32,112,108,W,4
2020-21,1610612751,22000482,2021-02-23,SAC,BKN,1610612758,33,127,118,W,9
2020-21,1610612751,22000499,2021-02-25,ORL,BKN,1610612753,34,129,92,W,37
2020-21,1610612751,22000519,2021-02-27,DAL,BKN,1610612742,35,98,115,L,-17
2020-21,1610612751,22000534,2021-03-01,BKN,SAS,1610612759,36,124,113,W,11
2020-21,1610612751,22000546,2021-03-03,BKN,HOU,1610612745,37,132,114,W,18
2020-21,1610612751,22000569,2021-03-11,BOS,BKN,1610612738,38,121,109,W,12
2020-21,1610612751,22000587,2021-03-13,DET,BKN,1610612765,39,100,95,W,5
2020-21,1610612751,22000604,2021-03-15,NYK,BKN,1610612752,40,117,112,W,5
2020-21,1610612751,22000617,2021-03-17,BKN,IND,1610612754,41,124,115,W,9
2020-21,1610612751,22000633,2021-03-19,BKN,ORL,1610612753,42,113,121,L,-8
2020-21,1610612751,22000647,2021-03-21,WAS,BKN,1610612764,43,113,106,W,7
2020-21,1610612751,22000666,2021-03-23,BKN,POR,1610612757,44,116,112,W,4
2020-21,1610612751,22000676,2021-03-24,BKN,UTA,1610612762,45,88,118,L,-30
2020-21,1610612751,22000683,2021-03-26,BKN,DET,1610612765,46,113,111,W,2
2020-21,1610612751,22000709,2021-03-29,MIN,BKN,1610612750,47,112,107,W,5
2020-21,1610612751,22000724,2021-03-31,HOU,BKN,1610612745,48,120,108,W,12
2020-21,1610612751,22000732,2021-04-01,CHA,BKN,1610612766,49,111,89,W,22
2020-21,1610612751,22000755,2021-04-04,BKN,CHI,1610612741,50,107,115,L,-8
2020-21,1610612751,22000762,2021-04-05,NYK,BKN,1610612752,51,114,112,W,2
2020-21,1610612751,22000779,2021-04-07,NOP,BKN,1610612740,52,139,111,W,28
2020-21,1610612751,22000800,2021-04-10,LAL,BKN,1610612747,53,101,126,L,-25
2020-21,1610612751,22000817,2021-04-13,BKN,MIN,1610612750,54,127,97,W,30
2020-21,1610612751,22000830,2021-04-14,BKN,PHI,1610612755,55,117,123,L,-6
2020-21,1610612751,22000848,2021-04-16,CHA,BKN,1610612766,56,130,115,W,15
2020-21,1610612751,22000863,2021-04-18,BKN,MIA,1610612748,57,107,109,L,-2
2020-21,1610612751,22000878,2021-04-20,BKN,NOP,1610612740,58,134,129,W,5
2020-21,1610612751,22000884,2021-04-21,BKN,TOR,1610612761,59,103,114,L,-11
2020-21,1610612751,22000899,2021-04-23,BOS,BKN,1610612738,60,109,104,W,5
2020-21,1610612751,22000912,2021-04-25,PHX,BKN,1610612756,61,128,119,W,9
2020-21,1610612751,22000930,2021-04-27,BKN,TOR,1610612761,62,116,103,W,13
2020-21,1610612751,22000944,2021-04-29,BKN,IND,1610612754,63,130,113,W,17
2020-21,1610612751,22000952,2021-04-30,POR,BKN,1610612757,64,109,128,L,-19
2020-21,1610612751,22000967,2021-05-02,BKN,MIL,1610612749,65,114,117,L,-3
2020-21,1610612751,22000985,2021-05-04,BKN,MIL,1610612749,66,118,124,L,-6
2020-21,1610612751,22000998,2021-05-06,BKN,DAL,1610612742,67,109,113,L,-4
2020-21,1610612751,22001015,2021-05-08,BKN,DEN,1610612743,68,125,119,W,6
2020-21,1610612751,22001036,2021-05-11,BKN,CHI,1610612741,69,115,107,W,8
2020-21,1610612751,22001043,2021-05-12,SAS,BKN,1610612759,70,128,116,W,12
2020-21,1610612751,22001060,2021-05-15,CHI,BKN,1610612741,71,105,91,W,14
2020-21,1610612751,22001067,2021-05-16,CLE,BKN,1610612739,72,123,109,W,14
