group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1627780,Gary Payton II,Gary,1610612744,GSW,32.0,3,2,1,0.667,0.7,0.0,0.7,0.0,1.3,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,2.7,56,38,10,27,110,28,6,18,11,1,1,1,104,28,1,82,59,42,GSW
Players,1626172,Kevon Looney,Kevon,1610612744,GSW,29.0,2,1,1,0.5,1.9,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.5,0.5,1.6,76,53,10,44,85,28,31,18,50,1,104,109,57,28,1,129,16,72,GSW
Players,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,22.0,1,0,1,0.0,3.3,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,100,84,10,84,53,28,31,18,50,107,124,122,57,28,130,1,59,106,GSW
Players,1630541,Moses Moody,Moses,1610612744,GSW,23.0,1,1,0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100,53,1,1,119,28,31,18,50,1,1,1,111,28,1,1,59,33,GSW
Players,203110,Draymond Green,Draymond,1610612744,GSW,35.0,4,3,1,0.75,1.7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.3,0.0,0.5,0.3,1.8,38,29,10,19,95,28,31,18,50,62,1,1,108,7,1,93,46,69,GSW
Players,1631218,Trayce Jackson-Davis,Trayce,1610612744,GSW,25.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,84,10,84,122,28,31,18,50,1,1,1,111,28,1,1,59,106,GSW
Players,1641764,Brandin Podziemski,Brandin,1610612744,GSW,22.0,4,3,1,0.75,2.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.3,0.0,0.0,0.0,2.1,38,29,10,19,69,28,31,18,50,62,79,72,91,7,1,1,59,56,GSW
Players,1627741,Buddy Hield,Buddy,1610612744,GSW,32.0,3,2,1,0.667,3.1,0.0,0.0,0.0,0.0,0.7,1.3,0.7,0.7,0.0,0.0,0.0,0.3,1.0,56,38,10,27,58,28,31,18,50,71,89,91,104,28,1,1,35,91,GSW
Players,201939,Stephen Curry,Stephen,1610612744,GSW,37.0,3,3,0,1.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,56,29,1,1,82,28,31,18,50,1,1,1,111,28,1,1,59,74,GSW
Players,202710,Jimmy Butler III,Jimmy,1610612744,GSW,35.0,3,2,1,0.667,2.9,0.0,0.0,0.0,1.3,0.7,1.3,0.7,1.3,0.0,0.3,0.0,1.0,4.2,56,38,10,27,63,28,31,18,11,71,89,91,86,28,119,1,4,18,GSW
