season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612744,GSW,Golden State Warriors,22101225,2022-04-10,GSW @ NOP,W,48.0,49,81,0.605,19,33,0.576,11,13,0.846,7,34,41,33,17.0,5,2,0,15,17,128,21.0,1,1,1,1,117,119,2061,15,89,1454,6,2034,2186,615,1851,1133,1625,124,1899,1895,2043,1,234,1738,206,185,1,2021,2022,False,NOP,GSW,APR
2021-22,1610612744,GSW,Golden State Warriors,22101215,2022-04-09,GSW @ SAS,W,48.0,33,81,0.407,8,32,0.25,26,33,0.788,13,38,51,23,12.0,8,1,3,22,24,100,6.0,1,1,1,1,117,2260,2061,2051,2112,1585,2186,122,133,1149,481,499,349,1407,697,840,2283,419,1701,274,1935,838,1,2021,2022,False,SAS,GSW,APR
2021-22,1610612744,GSW,Golden State Warriors,22101202,2022-04-07,GSW vs. LAL,W,48.0,51,97,0.526,16,32,0.5,10,10,1.0,9,36,45,39,15.0,10,5,4,26,13,128,16.0,1,1,1,1,117,59,219,312,348,1585,89,2144,2358,1,1388,781,1039,5,1475,380,825,831,2290,2324,206,318,1,2021,2022,True,GSW,LAL,APR
2021-22,1610612744,GSW,Golden State Warriors,22101176,2022-04-03,GSW @ SAC,W,48.0,41,79,0.519,16,34,0.471,11,15,0.733,7,40,47,29,17.0,8,8,1,28,15,109,19.0,1,1,1,1,117,1057,2229,379,348,1289,204,2034,2028,1644,1851,305,762,405,1899,840,171,37,2393,2086,1309,233,1,2021,2022,False,SAC,GSW,APR
2021-22,1610612744,GSW,Golden State Warriors,22101165,2022-04-02,GSW vs. UTA,W,48.0,40,84,0.476,20,48,0.417,11,12,0.917,6,35,41,30,11.0,5,6,2,22,17,111,4.0,1,1,1,1,117,1247,1690,972,57,55,522,2034,2256,181,2077,951,1625,304,478,1895,532,179,1701,1738,1145,991,1,2021,2022,True,GSW,UTA,APR
2021-22,1610612744,GSW,Golden State Warriors,22101145,2022-03-30,GSW vs. PHX,L,48.0,35,83,0.422,13,38,0.342,20,25,0.8,10,38,48,26,21.0,7,4,1,24,19,103,-4.0,1,1231,1231,1231,117,2048,1815,1851,905,741,1346,654,721,994,1109,499,642,830,2349,1188,1206,37,2049,1229,1747,1398,1,2021,2022,True,GSW,PHX,MAR
2021-22,1610612744,GSW,Golden State Warriors,22101129,2022-03-28,GSW @ MEM,L,48.0,33,81,0.407,9,29,0.31,20,26,0.769,7,33,40,18,17.0,6,7,3,27,21,95,-28.0,1,1231,1231,1231,117,2260,2061,2051,1924,1990,1705,654,629,1306,1851,1307,1766,2210,1899,1551,323,419,2354,761,2174,2358,1,2021,2022,False,MEM,GSW,MAR
2021-22,1610612744,GSW,Golden State Warriors,22101117,2022-03-27,GSW @ WAS,L,48.0,38,89,0.427,8,33,0.242,31,39,0.795,13,33,46,20,10.0,8,2,8,24,24,115,-8.0,1,1231,1231,1231,117,1603,1003,1774,2112,1454,2240,29,27,1084,481,1307,925,1945,301,840,2043,2139,2049,274,836,1679,1,2021,2022,False,WAS,GSW,MAR
2021-22,1610612744,GSW,Golden State Warriors,22101102,2022-03-25,GSW @ ATL,L,48.0,43,90,0.478,14,41,0.341,10,13,0.769,14,33,47,27,16.0,4,1,4,22,18,110,-11.0,1,1231,1231,1231,117,688,851,941,686,417,1355,2144,2186,1306,348,1307,762,670,1716,2166,2283,831,1701,1501,1226,1869,1,2021,2022,False,ATL,GSW,MAR
2021-22,1610612744,GSW,Golden State Warriors,22101088,2022-03-23,GSW @ MIA,W,48.0,40,77,0.519,15,36,0.417,23,27,0.852,7,38,45,23,13.0,5,2,1,24,19,118,14.0,1,1,1,1,117,1247,2339,374,504,1006,522,323,521,572,1851,499,1039,1407,949,1895,2043,37,2049,1229,638,402,1,2021,2022,False,MIA,GSW,MAR
