GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,101139,CJ Miles,CJ,1610612754,IND,29.0,26,11,15,0.423,39.9,3.4,12.9,0.267,1.7,10.3,0.167,4.3,5.2,0.833,1.7,3.4,5.2,1.7,0.0,0.9,0.9,0.9,3.4,3.4,12.9,12.1,26.9,0,0,25.0,144,157,114,277,372,265,190,296,116,38,187,189,208,122,172,308,284,211,282,183,143,143,323,227,236,122,280,190,13,290
Players,201588,George Hill,George,1610612754,IND,30.0,47,27,20,0.574,46.9,3.2,8.9,0.353,1.6,3.9,0.4,1.6,2.6,0.6,1.1,3.2,4.2,1.6,1.1,1.3,0.3,0.8,3.2,3.4,9.5,-2.1,20.6,0,0,20.0,5,8,36,125,209,274,280,240,130,194,71,276,278,239,216,316,319,225,240,130,197,148,330,229,297,236,333,190,13,326
Players,203922,Glenn Robinson III,Glenn,1610612754,IND,22.0,6,5,1,0.833,34.5,10.5,15.8,0.667,5.3,5.3,1.0,5.3,10.5,0.5,5.3,5.3,10.5,0.0,0.0,0.0,0.0,5.3,5.3,5.3,31.6,57.9,44.2,0,0,47.4,312,252,363,38,399,49,146,45,10,155,1,152,93,261,52,220,123,287,282,237,200,14,231,147,54,24,129,190,13,86
Players,101133,Ian Mahinmi,Ian,1610612754,IND,29.0,40,23,17,0.575,49.6,3.7,7.1,0.529,0.0,0.0,0.0,6.6,14.5,0.457,5.4,7.9,13.3,1.2,1.7,2.9,3.3,0.4,9.5,8.3,14.1,-4.1,48.9,6,0,41.1,28,19,77,124,94,250,319,89,209,275,209,114,43,291,51,123,76,249,185,33,37,195,67,63,222,249,98,60,13,132
Players,1626202,Joe Young,Joe,1610612754,IND,24.0,2,1,1,0.5,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0,0,0.0,374,362,363,188,418,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,29,400,190,13,400
Players,201941,Jordan Hill,Jordan,1610612754,IND,28.0,28,12,16,0.429,48.8,7.1,17.1,0.417,0.0,0.7,0.0,2.1,2.9,0.75,7.9,7.1,15.0,0.0,2.9,0.0,1.4,0.0,5.0,1.4,16.4,-2.9,35.9,4,0,34.3,128,144,97,269,121,121,122,176,209,268,209,260,272,171,21,145,58,287,101,237,101,206,243,305,190,243,205,80,13,195
Players,202730,Lavoy Allen,Lavoy,1610612754,IND,27.0,26,14,12,0.538,49.0,2.2,6.6,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.7,9.6,10.3,2.2,0.7,1.5,2.2,1.5,7.4,0.7,4.4,4.4,30.4,2,0,24.3,144,119,157,161,114,305,326,255,209,275,209,299,312,299,235,75,134,187,264,111,67,91,124,322,353,175,251,103,13,298
Players,101145,Monta Ellis,Monta,1610612754,IND,30.0,50,28,22,0.56,47.0,9.4,22.9,0.41,1.6,6.0,0.269,8.5,11.2,0.755,0.5,5.3,5.7,7.1,4.4,1.6,0.7,0.9,3.4,8.0,28.9,2.5,49.0,1,0,47.9,2,4,20,139,204,73,56,182,126,135,134,80,80,170,263,219,263,43,44,93,158,136,326,68,68,188,97,125,13,81
Players,1626167,Myles Turner,Myles,1610612754,IND,20.0,26,15,11,0.577,45.4,7.1,15.2,0.464,0.5,1.1,0.5,3.3,6.0,0.545,3.3,6.0,9.2,2.2,0.5,0.0,1.6,2.2,7.6,4.9,17.9,4.9,36.6,3,0,33.2,144,109,174,120,274,126,160,136,193,257,30,224,185,254,111,187,155,188,272,237,89,59,117,164,174,172,195,93,13,209
Players,202331,Paul George,Paul,1610612754,IND,26.0,51,28,23,0.549,47.3,9.8,26.3,0.373,3.1,9.4,0.333,10.7,13.4,0.8,0.7,6.9,7.6,3.8,3.1,2.9,0.9,2.5,4.2,9.6,33.5,0.2,56.5,14,0,55.6,1,4,16,151,185,67,32,218,51,56,88,50,54,144,246,154,208,107,89,34,139,44,288,43,41,205,59,21,13,45
