season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2023-24,1610612738,22300065,2023-10-25,BOS,NYK,NYK,1610612752,1,108,104,W,4
2023-24,1610612738,22300080,2023-10-27,MIA,BOS,MIA,1610612748,2,119,111,W,8
2023-24,1610612738,22300103,2023-10-30,BOS,WAS,WAS,1610612764,3,126,107,W,19
2023-24,1610612738,22300118,2023-11-01,IND,BOS,IND,1610612754,4,155,104,W,51
2023-24,1610612738,22300136,2023-11-04,BOS,BKN,BKN,1610612751,5,124,114,W,10
2023-24,1610612738,22300154,2023-11-06,BOS,MIN,MIN,1610612750,6,109,114,L,-5
2023-24,1610612738,22300159,2023-11-08,BOS,PHI,PHI,1610612755,7,103,106,L,-3
2023-24,1610612738,22300010,2023-11-10,BKN,BOS,BKN,1610612751,8,121,107,W,14
2023-24,1610612738,22300174,2023-11-11,TOR,BOS,TOR,1610612761,9,117,94,W,23
2023-24,1610612738,22300188,2023-11-13,NYK,BOS,NYK,1610612752,10,114,98,W,16
2023-24,1610612738,22300194,2023-11-15,BOS,PHI,PHI,1610612755,11,117,107,W,10
2023-24,1610612738,22300031,2023-11-17,BOS,TOR,TOR,1610612761,12,108,105,W,3
2023-24,1610612738,22300213,2023-11-19,BOS,MEM,MEM,1610612763,13,102,100,W,2
2023-24,1610612738,22300217,2023-11-20,BOS,CHA,CHA,1610612766,14,118,121,L,-3
2023-24,1610612738,22300228,2023-11-22,MIL,BOS,MIL,1610612749,15,119,116,W,3
2023-24,1610612738,22300043,2023-11-24,BOS,ORL,ORL,1610612753,16,96,113,L,-17
2023-24,1610612738,22300246,2023-11-26,ATL,BOS,ATL,1610612737,17,113,103,W,10
2023-24,1610612738,22300053,2023-11-28,CHI,BOS,CHI,1610612741,18,124,97,W,27
2023-24,1610612738,22300275,2023-12-01,PHI,BOS,PHI,1610612755,19,125,119,W,6
2023-24,1610612738,22301202,2023-12-04,BOS,IND,IND,1610612754,20,112,122,L,-10
2023-24,1610612738,22301227,2023-12-08,NYK,BOS,NYK,1610612752,21,133,123,W,10
2023-24,1610612738,22300305,2023-12-12,CLE,BOS,CLE,1610612739,22,120,113,W,7
2023-24,1610612738,22300319,2023-12-14,CLE,BOS,CLE,1610612739,23,116,107,W,9
2023-24,1610612738,22300329,2023-12-15,ORL,BOS,ORL,1610612753,24,128,111,W,17
2023-24,1610612738,22300344,2023-12-17,ORL,BOS,ORL,1610612753,25,114,97,W,17
2023-24,1610612738,22300362,2023-12-19,BOS,GSW,GSW,1610612744,26,126,132,L,-6
2023-24,1610612738,22300373,2023-12-20,BOS,SAC,SAC,1610612758,27,144,119,W,25
2023-24,1610612738,22300389,2023-12-23,BOS,LAC,LAC,1610612746,28,145,108,W,37
2023-24,1610612738,22300403,2023-12-25,BOS,LAL,LAL,1610612747,29,126,115,W,11
2023-24,1610612738,22300421,2023-12-28,DET,BOS,DET,1610612765,30,128,122,W,6
2023-24,1610612738,22300432,2023-12-29,TOR,BOS,TOR,1610612761,31,120,118,W,2
2023-24,1610612738,22300448,2023-12-31,BOS,SAS,SAS,1610612759,32,134,101,W,33
2023-24,1610612738,22300462,2024-01-02,BOS,OKC,OKC,1610612760,33,123,127,L,-4
2023-24,1610612738,22300479,2024-01-05,UTA,BOS,UTA,1610612762,34,126,97,W,29
2023-24,1610612738,22300493,2024-01-06,BOS,IND,IND,1610612754,35,118,101,W,17
2023-24,1610612738,22300507,2024-01-08,BOS,IND,IND,1610612754,36,131,133,L,-2
2023-24,1610612738,22300517,2024-01-10,MIN,BOS,MIN,1610612750,37,127,120,W,7
2023-24,1610612738,22300528,2024-01-11,BOS,MIL,MIL,1610612749,38,102,135,L,-33
2023-24,1610612738,22300542,2024-01-13,HOU,BOS,HOU,1610612745,39,145,113,W,32
2023-24,1610612738,22300563,2024-01-15,BOS,TOR,TOR,1610612761,40,105,96,W,9
2023-24,1610612738,22300571,2024-01-17,SAS,BOS,SAS,1610612759,41,117,98,W,19
2023-24,1610612738,22300586,2024-01-19,DEN,BOS,DEN,1610612743,42,100,102,L,-2
2023-24,1610612738,22300603,2024-01-21,BOS,HOU,HOU,1610612745,43,116,107,W,9
2023-24,1610612738,22300611,2024-01-22,BOS,DAL,DAL,1610612742,44,119,110,W,9
2023-24,1610612738,22300630,2024-01-25,BOS,MIA,MIA,1610612748,45,143,110,W,33
2023-24,1610612738,22300646,2024-01-27,LAC,BOS,LAC,1610612746,46,96,115,L,-19
2023-24,1610612738,22300659,2024-01-29,NOP,BOS,NOP,1610612740,47,118,112,W,6
2023-24,1610612738,22300670,2024-01-30,IND,BOS,IND,1610612754,48,129,124,W,5
2023-24,1610612738,22300684,2024-02-01,LAL,BOS,LAL,1610612747,49,105,114,L,-9
2023-24,1610612738,22300706,2024-02-04,MEM,BOS,MEM,1610612763,50,131,91,W,40
2023-24,1610612738,22300729,2024-02-07,ATL,BOS,ATL,1610612737,51,125,117,W,8
2023-24,1610612738,22300743,2024-02-09,WAS,BOS,WAS,1610612764,52,133,129,W,4
2023-24,1610612738,22300759,2024-02-11,BOS,MIA,MIA,1610612748,53,110,106,W,4
2023-24,1610612738,22300771,2024-02-13,BOS,BKN,BKN,1610612751,54,118,110,W,8
2023-24,1610612738,22300780,2024-02-14,BKN,BOS,BKN,1610612751,55,136,86,W,50
2023-24,1610612738,22300797,2024-02-22,BOS,CHI,CHI,1610612741,56,129,112,W,17
2023-24,1610612738,22300816,2024-02-24,BOS,NYK,NYK,1610612752,57,116,102,W,14
2023-24,1610612738,22300836,2024-02-27,PHI,BOS,PHI,1610612755,58,117,99,W,18
2023-24,1610612738,22300859,2024-03-01,DAL,BOS,DAL,1610612742,59,138,110,W,28
2023-24,1610612738,22300872,2024-03-03,GSW,BOS,GSW,1610612744,60,140,88,W,52
2023-24,1610612738,22300886,2024-03-05,BOS,CLE,CLE,1610612739,61,104,105,L,-1
2023-24,1610612738,22300906,2024-03-07,BOS,DEN,DEN,1610612743,62,109,115,L,-6
2023-24,1610612738,22300920,2024-03-09,BOS,PHX,PHX,1610612756,63,117,107,W,10
2023-24,1610612738,22300938,2024-03-11,BOS,POR,POR,1610612757,64,121,99,W,22
2023-24,1610612738,22300943,2024-03-12,BOS,UTA,UTA,1610612762,65,123,107,W,16
2023-24,1610612738,22300955,2024-03-14,PHX,BOS,PHX,1610612756,66,127,112,W,15
2023-24,1610612738,22300980,2024-03-17,BOS,WAS,WAS,1610612764,67,130,104,W,26
2023-24,1610612738,22300984,2024-03-18,DET,BOS,DET,1610612765,68,119,94,W,25
2023-24,1610612738,22300998,2024-03-20,MIL,BOS,MIL,1610612749,69,122,119,W,3
2023-24,1610612738,22301011,2024-03-22,BOS,DET,DET,1610612765,70,129,102,W,27
2023-24,1610612738,22301023,2024-03-23,BOS,CHI,CHI,1610612741,71,124,113,W,11
2023-24,1610612738,22301034,2024-03-25,BOS,ATL,ATL,1610612737,72,118,120,L,-2
2023-24,1610612738,22301060,2024-03-28,BOS,ATL,ATL,1610612737,73,122,123,L,-1
2023-24,1610612738,22301074,2024-03-30,BOS,NOP,NOP,1610612740,74,104,92,W,12
2023-24,1610612738,22301087,2024-04-01,BOS,CHA,CHA,1610612766,75,118,104,W,14
2023-24,1610612738,22301105,2024-04-03,OKC,BOS,OKC,1610612760,76,135,100,W,35
2023-24,1610612738,22301118,2024-04-05,SAC,BOS,SAC,1610612758,77,101,100,W,1
2023-24,1610612738,22301134,2024-04-07,POR,BOS,POR,1610612757,78,124,107,W,17
2023-24,1610612738,22301148,2024-04-09,BOS,MIL,MIL,1610612749,79,91,104,L,-13
2023-24,1610612738,22301167,2024-04-11,NYK,BOS,NYK,1610612752,80,109,118,L,-9
2023-24,1610612738,22301173,2024-04-12,CHA,BOS,CHA,1610612766,81,131,98,W,33
2023-24,1610612738,22301186,2024-04-14,WAS,BOS,WAS,1610612764,82,132,122,W,10
