season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22016,1610612739,CLE,Cleveland Cavaliers,Isolation,Offensive,1.0,82,0.119,0.99,0.438,0.112,0.068,0.104,0.028,0.454,0.488,12.8,12.7,4.8,10.9,6.1,2016-17,2016,2017
22016,1610612746,LAC,LA Clippers,Isolation,Offensive,0.724,82,0.106,0.915,0.407,0.093,0.066,0.082,0.018,0.421,0.451,11.3,10.4,4.0,9.7,5.8,2016-17,2016,2017
22016,1610612745,HOU,Houston Rockets,Isolation,Offensive,0.897,82,0.094,0.947,0.384,0.138,0.099,0.131,0.016,0.416,0.451,10.6,10.0,3.2,8.3,5.1,2016-17,2016,2017
22016,1610612752,NYK,New York Knicks,Isolation,Offensive,0.621,82,0.097,0.897,0.415,0.125,0.074,0.121,0.025,0.434,0.437,10.7,9.6,3.6,8.8,5.1,2016-17,2016,2017
22016,1610612742,DAL,Dallas Mavericks,Isolation,Offensive,0.586,82,0.105,0.88,0.418,0.1,0.085,0.094,0.018,0.428,0.437,10.6,9.4,3.7,8.9,5.2,2016-17,2016,2017
22016,1610612761,TOR,Toronto Raptors,Isolation,Offensive,0.966,82,0.085,0.982,0.448,0.154,0.085,0.146,0.022,0.48,0.463,9.0,8.9,3.2,7.1,3.9,2016-17,2016,2017
22016,1610612757,POR,Portland Trail Blazers,Isolation,Offensive,0.931,82,0.08,0.95,0.416,0.156,0.085,0.141,0.033,0.446,0.443,8.7,8.3,2.9,6.9,4.0,2016-17,2016,2017
22016,1610612754,IND,Indiana Pacers,Isolation,Offensive,0.862,82,0.081,0.942,0.432,0.142,0.089,0.127,0.024,0.458,0.453,8.7,8.2,3.0,6.8,3.9,2016-17,2016,2017
22016,1610612747,LAL,Los Angeles Lakers,Isolation,Offensive,0.517,82,0.083,0.874,0.413,0.136,0.097,0.128,0.028,0.427,0.438,9.2,8.1,3.0,7.3,4.3,2016-17,2016,2017
22016,1610612760,OKC,Oklahoma City Thunder,Isolation,Offensive,0.69,82,0.077,0.904,0.395,0.105,0.076,0.103,0.027,0.408,0.439,8.7,7.8,2.9,7.3,4.4,2016-17,2016,2017
22016,1610612764,WAS,Washington Wizards,Isolation,Offensive,0.414,82,0.079,0.866,0.419,0.116,0.116,0.11,0.016,0.427,0.438,8.6,7.5,2.8,6.8,3.9,2016-17,2016,2017
22016,1610612758,SAC,Sacramento Kings,Isolation,Offensive,0.448,82,0.078,0.866,0.407,0.125,0.112,0.117,0.035,0.41,0.433,8.3,7.2,2.7,6.6,3.9,2016-17,2016,2017
22016,1610612756,PHX,Phoenix Suns,Isolation,Offensive,0.345,82,0.071,0.851,0.373,0.144,0.098,0.137,0.039,0.396,0.405,8.2,7.0,2.4,6.5,4.1,2016-17,2016,2017
22016,1610612743,DEN,Denver Nuggets,Isolation,Offensive,0.828,82,0.064,0.941,0.419,0.136,0.076,0.116,0.027,0.451,0.448,7.2,6.8,2.5,5.9,3.4,2016-17,2016,2017
22016,1610612740,NOP,New Orleans Pelicans,Isolation,Offensive,0.31,82,0.074,0.849,0.419,0.104,0.115,0.101,0.024,0.412,0.438,8.0,6.8,2.7,6.4,3.7,2016-17,2016,2017
