team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612737,Atlanta Hawks,ATL,82,82,0.379,11.7,30.09,0.389,0.525,0.097,3.5,7.73,0.453,0.281,8.2,22.35,0.367
1610612753,Orlando Magic,ORL,81,81,0.362,11.69,29.44,0.397,0.508,0.142,5.16,11.58,0.446,0.22,6.53,17.86,0.366
1610612742,Dallas Mavericks,DAL,82,82,0.369,11.16,29.39,0.38,0.512,0.102,3.4,8.1,0.42,0.267,7.76,21.29,0.364
1610612744,Golden State Warriors,GSW,82,82,0.344,12.11,28.66,0.423,0.59,0.073,2.52,6.07,0.416,0.271,9.59,22.59,0.424
1610612766,Charlotte Hornets,CHA,82,82,0.357,10.96,28.21,0.389,0.541,0.073,2.39,5.78,0.414,0.284,8.57,22.43,0.382
1610612738,Boston Celtics,BOS,81,81,0.335,10.11,28.09,0.36,0.482,0.098,3.27,8.23,0.397,0.237,6.84,19.85,0.345
1610612764,Washington Wizards,WAS,82,82,0.342,10.94,27.87,0.393,0.521,0.102,3.76,8.27,0.454,0.241,7.18,19.6,0.367
1610612752,New York Knicks,NYK,82,82,0.341,10.56,27.18,0.389,0.501,0.129,4.43,10.28,0.431,0.212,6.13,16.9,0.363
1610612755,Philadelphia 76ers,PHI,82,82,0.337,9.48,26.37,0.359,0.504,0.062,1.85,4.87,0.381,0.275,7.62,21.5,0.355
1610612741,Chicago Bulls,CHI,82,82,0.322,10.95,26.33,0.416,0.542,0.117,4.3,9.56,0.45,0.205,6.65,16.77,0.396
1610612754,Indiana Pacers,IND,82,82,0.32,9.7,25.83,0.375,0.494,0.112,3.55,9.07,0.391,0.208,6.15,16.76,0.367
1610612739,Cleveland Cavaliers,CLE,82,82,0.321,10.11,25.49,0.397,0.563,0.047,1.62,3.74,0.433,0.274,8.49,21.74,0.39
1610612759,San Antonio Spurs,SAS,82,82,0.322,10.55,25.46,0.414,0.531,0.131,4.6,10.33,0.445,0.192,5.95,15.13,0.393
1610612756,Phoenix Suns,PHX,82,82,0.317,9.55,25.43,0.376,0.512,0.086,2.6,6.93,0.375,0.231,6.95,18.5,0.376
1610612757,Portland Trail Blazers,POR,82,82,0.31,9.76,24.95,0.391,0.547,0.057,1.99,4.59,0.434,0.253,7.77,20.37,0.381
1610612746,LA Clippers,LAC,82,82,0.312,9.9,24.76,0.4,0.545,0.079,2.74,6.28,0.437,0.233,7.16,18.48,0.387
1610612758,Sacramento Kings,SAC,81,81,0.302,9.41,24.48,0.384,0.518,0.081,2.88,6.54,0.44,0.221,6.53,17.94,0.364
1610612760,Oklahoma City Thunder,OKC,82,82,0.296,9.71,24.23,0.401,0.522,0.099,3.83,8.1,0.473,0.197,5.88,16.13,0.364
1610612763,Memphis Grizzlies,MEM,82,82,0.302,8.73,23.51,0.371,0.476,0.116,3.83,9.04,0.424,0.186,4.9,14.48,0.339
1610612745,Houston Rockets,HOU,82,82,0.298,8.67,23.4,0.371,0.541,0.021,0.7,1.63,0.425,0.277,7.98,21.77,0.366
1610612751,Brooklyn Nets,BKN,82,82,0.294,9.0,23.29,0.386,0.498,0.115,3.79,9.12,0.416,0.179,5.21,14.17,0.367
1610612743,Denver Nuggets,DEN,82,82,0.293,8.63,23.21,0.372,0.502,0.077,2.6,6.09,0.427,0.216,6.04,17.12,0.353
1610612762,Utah Jazz,UTA,82,82,0.305,8.79,23.11,0.38,0.523,0.074,2.2,5.6,0.392,0.231,6.6,17.51,0.377
1610612740,New Orleans Pelicans,NOP,82,82,0.282,8.79,22.71,0.387,0.521,0.076,2.73,6.11,0.447,0.206,6.06,16.6,0.365
1610612761,Toronto Raptors,TOR,81,81,0.299,8.85,22.68,0.39,0.548,0.061,1.7,4.63,0.368,0.238,7.15,18.05,0.396
1610612748,Miami Heat,MIA,82,82,0.292,8.68,22.67,0.383,0.503,0.095,3.26,7.34,0.444,0.198,5.43,15.33,0.354
1610612765,Detroit Pistons,DET,82,82,0.276,8.28,22.59,0.367,0.518,0.045,1.44,3.7,0.389,0.231,6.84,18.89,0.362
1610612750,Minnesota Timberwolves,MIN,82,82,0.289,8.74,21.99,0.398,0.497,0.128,4.39,9.72,0.452,0.161,4.35,12.27,0.355
1610612747,Los Angeles Lakers,LAL,82,82,0.273,7.63,21.62,0.353,0.466,0.087,2.76,6.89,0.4,0.186,4.88,14.73,0.331
1610612749,Milwaukee Bucks,MIL,82,82,0.248,7.0,19.01,0.368,0.488,0.084,2.45,6.45,0.38,0.164,4.55,12.56,0.362
