team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,team
1610612738,Boston Celtics,9,5,4,0.556,432.0,26.8,63.1,0.424,8.5,24.8,0.343,14.6,18.2,0.803,5.6,30.3,35.8,16.1,11.1,4.4,2.8,3.3,15.6,15.8,76.6,-1.1,8,8,1,5,8,13,12,11,7,8,7,6,8,5,16,2,3,10,10,14,13,6,5,13,12,8,BOSTON CELTICS
1610612751,Brooklyn Nets,5,1,4,0.2,240.0,28.8,68.6,0.42,8.3,25.5,0.324,17.7,21.9,0.808,8.4,21.9,30.3,14.4,10.7,5.7,2.1,4.5,17.1,18.2,83.6,-8.3,11,11,1,11,11,7,2,12,8,6,14,1,1,4,4,16,14,13,8,6,16,13,12,2,3,14,BROOKLYN NETS
1610612743,Denver Nuggets,14,7,7,0.5,692.0,29.1,65.7,0.443,7.0,20.2,0.344,14.4,18.4,0.782,9.5,25.2,34.8,17.5,7.1,4.2,3.4,3.4,15.5,16.0,79.5,1.4,5,5,13,7,5,6,4,8,15,15,6,10,7,7,1,8,5,5,2,15,9,7,4,12,8,6,DENVER NUGGETS
1610612765,Detroit Pistons,4,0,4,0.0,192.0,28.1,72.6,0.388,8.3,24.9,0.331,9.0,12.4,0.727,8.1,23.6,31.7,17.3,7.9,5.4,3.0,6.6,18.2,15.0,73.5,-17.8,15,15,1,15,15,10,1,16,8,7,13,16,16,15,6,14,12,6,3,8,10,16,15,14,13,16,DETROIT PISTONS
1610612744,Golden State Warriors,22,14,8,0.636,1066.0,30.5,64.0,0.477,9.1,24.3,0.372,14.7,18.1,0.813,7.5,24.7,32.2,21.1,11.1,5.5,4.2,2.9,17.3,16.5,84.8,2.5,2,2,14,3,2,1,10,1,3,9,1,5,9,3,9,11,10,1,9,7,2,4,13,8,2,3,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,11,6,5,0.545,533.0,27.6,62.3,0.444,11.6,31.7,0.366,13.8,18.0,0.764,7.2,24.7,31.9,13.6,11.8,6.3,3.8,3.4,16.1,16.0,80.6,2.4,7,7,10,6,7,12,15,7,1,1,2,12,10,11,13,10,11,16,15,2,6,8,6,11,6,4,HOUSTON ROCKETS
1610612754,Indiana Pacers,4,0,4,0.0,192.0,25.1,62.6,0.401,7.5,22.3,0.336,11.1,15.4,0.72,6.0,24.2,30.2,15.6,9.0,6.2,2.6,2.3,15.0,14.6,68.8,-5.6,15,15,1,15,15,15,14,13,12,13,10,15,15,16,15,13,15,12,5,3,14,1,3,16,16,11,INDIANA PACERS
1610612746,LA Clippers,6,2,4,0.333,288.0,29.9,66.9,0.447,8.6,23.8,0.363,17.6,21.6,0.815,7.5,22.6,30.1,19.0,11.3,6.0,2.5,5.6,18.8,19.4,86.0,-7.4,10,10,1,10,10,2,3,5,5,11,3,2,2,2,10,15,16,2,11,4,15,15,16,1,1,13,LA CLIPPERS
1610612749,Milwaukee Bucks,15,10,5,0.667,730.0,29.4,65.3,0.451,9.5,28.2,0.336,15.1,20.7,0.729,7.5,30.9,38.4,18.5,9.6,4.9,4.7,3.5,16.1,17.3,83.4,6.5,4,3,10,1,4,5,6,4,2,2,9,4,3,14,11,1,1,3,7,12,1,9,7,4,4,1,MILWAUKEE BUCKS
1610612760,Oklahoma City Thunder,5,1,4,0.2,240.0,28.4,64.5,0.44,7.8,23.6,0.331,14.4,19.1,0.756,7.7,24.8,32.4,17.0,11.4,5.0,4.1,4.4,18.2,17.6,78.9,-4.4,11,11,1,11,11,9,8,9,10,12,12,7,6,12,8,9,9,8,12,10,4,12,14,3,10,10,OKLAHOMA CITY THUNDER
