team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612738,Boston Celtics,9,5,4,0.556,432.0,103.0,30.3,0.783,4.4,2.8,12.4,8.7,14.1,30.8,8,8,1,5,8,2,2,2,14,13,9,7,15,6,BOSTON CELTICS
1610612751,Brooklyn Nets,5,1,4,0.2,240.0,115.9,21.9,0.643,5.7,2.1,13.4,14.3,8.7,43.8,11,11,1,11,11,14,16,16,6,16,13,16,3,16,BROOKLYN NETS
1610612743,Denver Nuggets,14,7,7,0.5,692.0,111.1,25.2,0.703,4.2,3.4,7.2,10.4,6.6,34.0,5,5,13,7,5,10,8,12,15,9,2,12,1,11,DENVER NUGGETS
1610612765,Detroit Pistons,4,0,4,0.0,192.0,120.5,23.6,0.727,5.4,3.0,9.9,8.6,14.8,41.3,15,15,1,15,15,16,14,7,8,10,3,6,16,15,DETROIT PISTONS
1610612744,Golden State Warriors,22,14,8,0.636,1066.0,111.5,24.7,0.714,5.5,4.2,12.0,10.2,10.8,30.8,2,2,14,3,2,11,11,11,7,2,8,11,10,5,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,11,6,5,0.545,533.0,107.4,24.7,0.687,6.3,3.8,14.7,9.9,10.6,33.6,7,7,10,6,7,6,10,15,2,6,16,10,9,10,HOUSTON ROCKETS
1610612754,Indiana Pacers,4,0,4,0.0,192.0,103.9,24.2,0.737,6.2,2.6,10.9,8.4,12.8,24.0,15,15,1,15,15,3,13,6,3,14,6,4,13,1,INDIANA PACERS
1610612746,LA Clippers,6,2,4,0.333,288.0,120.5,22.6,0.714,6.0,2.5,13.8,9.8,13.5,33.5,10,10,1,10,10,15,15,10,4,15,14,9,14,9,LA CLIPPERS
1610612749,Milwaukee Bucks,15,10,5,0.667,730.0,101.9,30.9,0.776,4.9,4.7,10.8,7.5,10.0,26.8,4,3,10,1,4,1,1,3,12,1,5,1,7,2,MILWAUKEE BUCKS
1610612760,Oklahoma City Thunder,5,1,4,0.2,240.0,109.9,24.8,0.701,5.0,4.1,12.5,11.1,10.1,33.3,11,11,1,11,11,8,9,13,10,4,10,13,8,8,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,5,1,4,0.2,240.0,111.5,25.4,0.796,5.0,3.0,13.2,8.0,9.5,35.4,11,11,1,11,11,12,6,1,10,10,12,2,5,13,ORLANDO MAGIC
1610612755,Philadelphia 76ers,12,7,5,0.583,576.0,106.0,27.8,0.752,4.8,4.1,14.5,8.1,12.0,32.4,6,5,10,4,6,5,3,4,13,3,15,3,12,7,PHILADELPHIA 76ERS
1610612757,Portland Trail Blazers,16,8,8,0.5,793.0,110.6,24.5,0.691,5.0,3.7,11.3,11.8,9.2,34.8,3,4,14,7,3,9,12,14,9,7,7,15,4,12,PORTLAND TRAIL BLAZERS
1610612759,San Antonio Spurs,7,3,4,0.429,336.0,113.1,25.8,0.726,3.4,3.0,6.9,11.1,9.6,36.6,9,9,1,9,9,13,5,8,16,10,1,14,6,14,SAN ANTONIO SPURS
1610612761,Toronto Raptors,24,16,8,0.667,1162.0,104.2,25.3,0.719,6.0,3.4,10.4,9.5,11.2,28.3,1,1,14,1,1,4,7,9,5,8,4,8,11,3,TORONTO RAPTORS
1610612762,Utah Jazz,5,1,4,0.2,240.0,108.5,26.6,0.742,6.9,4.1,13.1,8.6,8.1,29.7,11,11,1,11,11,7,4,5,1,4,11,5,2,4,UTAH JAZZ
