season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2017-18,1627734,Domantas Sabonis,Domantas,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,16.1,5.0,9.0,0.556,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,-1.0,26.5,1,0,23.0,1,13054,1,13054,19239,6480,9295,7065,12784,18958,12784,13731,14642,13731,1318,2022,1444,12861,16820,12224,2512,8705,8209,18674,10645,13246,7830,1,109,9085,1.0,16:03,2017,2018
2017-18,1626202,Joe Young,Joe,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,22.0,3.0,8.0,0.375,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,-3.0,10.9,0,0,11.0,1,13054,1,13054,14376,12053,10961,15991,6911,8645,8071,13731,14642,13731,5905,17844,16012,12861,16820,12224,8133,8705,14418,18674,14463,15423,18830,2016,109,18043,1.0,22:01,2017,2018
2017-18,2744,Al Jefferson,Al,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,13.4,5.0,7.0,0.714,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,12.0,-3.0,17.0,0,0,17.0,1,13054,1,13054,20978,6480,12683,2604,12784,15030,12784,5999,7582,1,12711,4562,7090,18867,9095,12224,8133,8705,8209,7539,8469,15423,14305,2016,109,13422,1.0,13:25,2017,2018
2017-18,201954,Darren Collison,Darren,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,20.5,5.0,12.0,0.417,3.0,5.0,0.6,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,-20.0,22.6,0,0,23.0,1,13054,1,13054,15652,6480,5302,14125,1558,4175,3041,13731,14642,13731,12711,9682,12541,3868,16820,12224,8133,2402,14418,18674,7521,25220,10263,2016,109,9085,1.0,20:30,2017,2018
2017-18,1628387,Ike Anigbogu,Ike,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0,0,0.0,1,13054,1,13054,25472,22697,24957,22697,12784,18958,12784,13731,14642,13731,12711,22415,23339,18867,16820,12224,8133,8705,20956,18674,23334,18335,25240,2016,109,25272,1.0,2:10,2017,2018
2017-18,1627816,Alex Poythress,Alex,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,3.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0,0,0.0,1,13054,1,13054,25089,22697,23497,22697,12784,18958,12784,13731,14642,13731,12711,22415,23339,18867,16820,12224,8133,8705,20956,18674,23334,19142,25240,2016,109,25272,1.0,3:13,2017,2018
2017-18,202344,Trevor Booker,Trevor,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,19.0,3.0,10.0,0.3,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,-5.0,11.1,0,0,10.0,1,13054,1,13054,17000,12053,7776,19162,12784,11647,12784,13731,14642,13731,1318,22415,12541,12861,16820,12224,8133,2402,20956,18674,15609,17397,18687,2016,109,18828,1.0,18:57,2017,2018
2017-18,1628388,T.J. Leaf,T.J.,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,21.6,6.0,12.0,0.5,0.0,3.0,0.0,1.0,2.0,0.5,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,-8.0,18.1,0,0,17.0,1,13054,1,13054,14692,4530,5302,8363,12784,8645,12784,10216,7582,10590,2736,17844,12541,12861,16820,12224,8133,8705,14418,7539,7521,19948,13466,2016,109,13422,1.0,21:38,2017,2018
2017-18,202709,Cory Joseph,Cory,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,25.8,3.0,10.0,0.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,3.0,1.0,0.0,1.0,1.0,1.0,6.0,-4.0,20.4,0,0,18.0,1,13054,1,13054,10959,12053,7776,19162,12784,6151,12784,13731,14642,13731,12711,13412,16012,714,1936,4599,8133,2402,14418,12172,15609,16409,11755,2016,109,12644,1.0,25:50,2017,2018
2017-18,202362,Lance Stephenson,Lance,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,33.1,3.0,10.0,0.3,1.0,6.0,0.167,2.0,4.0,0.5,1.0,12.0,13.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,9.0,-23.0,38.6,0,0,33.0,1,13054,1,13054,4577,12053,7776,19162,6911,2684,12270,5999,3694,10590,5905,195,506,3868,9095,1511,2512,2402,3780,7539,11916,25636,2755,2016,109,3964,1.0,33:08,2017,2018
