SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42024,1630174,Aaron Nesmith,1610612754,IND,Indiana Pacers,Spotup,Offensive,0.795,21,0.367,1.23,0.457,0.034,0.034,0.034,0.0,0.46,0.623,87,107,37,81,44
42024,1630183,Jaden McDaniels,1610612750,MIN,Minnesota Timberwolves,Spotup,Offensive,0.696,15,0.477,1.126,0.449,0.042,0.021,0.042,0.0,0.463,0.556,95,107,40,89,49
42024,1629652,Luguentz Dort,1610612760,OKC,Oklahoma City Thunder,Spotup,Offensive,0.42,21,0.584,0.952,0.34,0.01,0.058,0.01,0.0,0.327,0.505,104,99,33,97,64
42024,1628384,OG Anunoby,1610612752,NYK,New York Knicks,Spotup,Offensive,0.438,18,0.327,0.97,0.352,0.04,0.071,0.03,0.0,0.354,0.5,99,96,31,88,57
42024,203944,Julius Randle,1610612750,MIN,Minnesota Timberwolves,Spotup,Offensive,0.545,15,0.273,1.047,0.405,0.082,0.047,0.082,0.0,0.435,0.52,85,89,30,74,44
42024,1631096,Chet Holmgren,1610612760,OKC,Oklahoma City Thunder,Spotup,Offensive,0.473,21,0.281,0.978,0.37,0.056,0.045,0.056,0.011,0.382,0.488,89,87,30,81,51
42024,1631114,Jalen Williams,1610612760,OKC,Oklahoma City Thunder,Spotup,Offensive,0.348,21,0.204,0.914,0.349,0.065,0.054,0.065,0.011,0.366,0.464,93,85,29,83,54
42024,1626167,Myles Turner,1610612754,IND,Indiana Pacers,Spotup,Offensive,0.821,21,0.229,1.277,0.475,0.062,0.031,0.062,0.0,0.492,0.644,65,83,28,59,31
42024,1627783,Pascal Siakam,1610612754,IND,Indiana Pacers,Spotup,Offensive,0.741,21,0.181,1.155,0.477,0.028,0.056,0.0,0.0,0.465,0.608,71,82,31,65,34
42024,1627936,Alex Caruso,1610612760,OKC,Oklahoma City Thunder,Spotup,Offensive,0.73,21,0.378,1.143,0.397,0.0,0.029,0.0,0.0,0.386,0.588,70,80,27,68,41
42024,1629675,Naz Reid,1610612750,MIN,Minnesota Timberwolves,Spotup,Offensive,0.759,15,0.44,1.182,0.474,0.045,0.091,0.045,0.0,0.455,0.649,66,78,27,57,30
42024,1630167,Obi Toppin,1610612754,IND,Indiana Pacers,Spotup,Offensive,0.563,21,0.372,1.057,0.409,0.014,0.043,0.014,0.0,0.4,0.553,70,74,27,66,39
42024,1626157,Karl-Anthony Towns,1610612752,NYK,New York Knicks,Spotup,Offensive,0.714,18,0.177,1.141,0.414,0.125,0.0,0.125,0.031,0.469,0.526,64,73,24,58,34
42024,1628401,Derrick White,1610612738,BOS,Boston Celtics,Spotup,Offensive,0.946,11,0.267,1.511,0.512,0.085,0.021,0.085,0.021,0.532,0.744,47,71,22,43,21
42024,1628969,Mikal Bridges,1610612752,NYK,New York Knicks,Spotup,Offensive,0.339,18,0.218,0.91,0.361,0.045,0.045,0.045,0.0,0.358,0.475,67,61,22,61,39
42024,1630162,Anthony Edwards,1610612750,MIN,Minnesota Timberwolves,Spotup,Offensive,0.75,15,0.136,1.176,0.479,0.0,0.059,0.0,0.0,0.451,0.625,51,60,23,48,25
42024,1630598,Aaron Wiggins,1610612760,OKC,Oklahoma City Thunder,Spotup,Offensive,0.705,20,0.396,1.132,0.429,0.019,0.057,0.019,0.0,0.415,0.602,53,60,21,49,28
42024,1628978,Donte DiVincenzo,1610612750,MIN,Minnesota Timberwolves,Spotup,Offensive,0.589,15,0.352,1.071,0.364,0.036,0.0,0.018,0.018,0.375,0.527,56,60,20,55,35
42024,1629614,Andrew Nembhard,1610612754,IND,Indiana Pacers,Spotup,Offensive,0.241,21,0.272,0.845,0.333,0.014,0.056,0.0,0.0,0.324,0.439,71,60,22,66,44
42024,1629018,Gary Trent Jr.,1610612749,MIL,Milwaukee Bucks,Spotup,Offensive,0.964,5,0.515,1.6,0.545,0.057,0.0,0.057,0.0,0.571,0.803,35,56,18,33,15
42024,1628404,Josh Hart,1610612752,NYK,New York Knicks,Spotup,Offensive,0.429,18,0.276,0.966,0.365,0.034,0.069,0.034,0.0,0.362,0.519,58,56,19,52,33
42024,1629638,Nickeil Alexander-Walker,1610612750,MIN,Minnesota Timberwolves,Spotup,Offensive,0.304,15,0.431,0.887,0.351,0.016,0.065,0.016,0.0,0.339,0.465,62,55,20,57,37
42024,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,Spotup,Offensive,0.366,11,0.208,0.927,0.391,0.055,0.109,0.055,0.0,0.382,0.5,55,51,18,46,28
42024,1626181,Norman Powell,1610612746,LAC,LA Clippers,Spotup,Offensive,0.577,7,0.417,1.067,0.459,0.089,0.089,0.089,0.0,0.467,0.554,45,48,17,37,20
42024,1627741,Buddy Hield,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.67,12,0.292,1.119,0.385,0.024,0.048,0.024,0.0,0.381,0.577,42,47,15,39,24
42024,1629008,Michael Porter Jr.,1610612743,DEN,Denver Nuggets,Spotup,Offensive,0.387,14,0.357,0.94,0.333,0.02,0.02,0.02,0.0,0.34,0.479,50,47,16,48,32
42024,1630169,Tyrese Haliburton,1610612754,IND,Indiana Pacers,Spotup,Offensive,0.387,21,0.133,0.94,0.381,0.12,0.06,0.12,0.02,0.42,0.452,50,47,16,42,26
42024,202695,Kawhi Leonard,1610612746,LAC,LA Clippers,Spotup,Offensive,0.92,7,0.203,1.484,0.63,0.097,0.065,0.097,0.032,0.581,0.815,31,46,17,27,10
42024,1641717,Cason Wallace,1610612760,OKC,Oklahoma City Thunder,Spotup,Offensive,0.196,21,0.441,0.821,0.308,0.0,0.071,0.0,0.0,0.286,0.442,56,46,16,52,36
42024,201566,Russell Westbrook,1610612743,DEN,Denver Nuggets,Spotup,Offensive,0.216,13,0.298,0.833,0.306,0.0,0.093,0.0,0.0,0.278,0.459,54,45,15,49,34
42024,1631128,Christian Braun,1610612743,DEN,Denver Nuggets,Spotup,Offensive,0.161,14,0.32,0.772,0.263,0.0,0.0,0.0,0.0,0.263,0.386,57,44,15,57,42
42024,1641767,Ben Sheppard,1610612754,IND,Indiana Pacers,Spotup,Offensive,0.902,19,0.545,1.433,0.571,0.0,0.067,0.0,0.0,0.533,0.768,30,43,16,28,12
42024,1630202,Payton Pritchard,1610612738,BOS,Boston Celtics,Spotup,Offensive,0.884,11,0.267,1.387,0.517,0.032,0.032,0.032,0.0,0.516,0.707,31,43,15,29,14
42024,1627750,Jamal Murray,1610612743,DEN,Denver Nuggets,Spotup,Offensive,0.848,14,0.101,1.313,0.516,0.063,0.0,0.063,0.031,0.531,0.629,32,42,16,31,15
42024,1628378,Donovan Mitchell,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.786,9,0.139,1.206,0.467,0.088,0.029,0.059,0.0,0.5,0.6,34,41,14,30,16
42024,201144,Mike Conley,1610612750,MIN,Minnesota Timberwolves,Spotup,Offensive,0.464,15,0.372,0.976,0.342,0.048,0.048,0.048,0.0,0.357,0.474,42,41,13,38,25
42024,202710,Jimmy Butler III,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.649,11,0.18,1.111,0.375,0.139,0.0,0.139,0.028,0.444,0.469,36,40,12,32,20
42024,1641764,Brandin Podziemski,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.277,12,0.284,0.87,0.357,0.065,0.043,0.065,0.022,0.37,0.452,46,40,15,42,27
42024,203110,Draymond Green,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.143,12,0.36,0.741,0.269,0.019,0.019,0.019,0.0,0.278,0.375,54,40,14,52,38
42024,1631260,AJ Green,1610612749,MIL,Milwaukee Bucks,Spotup,Offensive,1.0,5,0.475,2.053,0.684,0.0,0.0,0.0,0.0,0.684,1.026,19,39,13,19,6
42024,1630540,Miles McBride,1610612752,NYK,New York Knicks,Spotup,Offensive,0.455,18,0.367,0.975,0.342,0.025,0.025,0.025,0.0,0.35,0.487,40,39,13,38,25
42024,201143,Al Horford,1610612738,BOS,Boston Celtics,Spotup,Offensive,0.661,11,0.415,1.118,0.412,0.0,0.0,0.0,0.0,0.412,0.559,34,38,14,34,20
42024,203501,Tim Hardaway Jr.,1610612765,DET,Detroit Pistons,Spotup,Offensive,0.955,6,0.289,1.542,0.522,0.042,0.0,0.042,0.0,0.542,0.739,24,37,12,23,11
42024,1631097,Bennedict Mathurin,1610612754,IND,Indiana Pacers,Spotup,Offensive,0.688,20,0.169,1.125,0.4,0.125,0.125,0.094,0.031,0.406,0.56,32,36,10,25,15
42024,203932,Aaron Gordon,1610612743,DEN,Denver Nuggets,Spotup,Offensive,0.446,14,0.173,0.973,0.314,0.054,0.0,0.054,0.0,0.351,0.457,37,36,11,35,24
42024,1631095,Jabari Smith Jr.,1610612745,HOU,Houston Rockets,Spotup,Offensive,0.839,7,0.551,1.296,0.6,0.074,0.185,0.074,0.0,0.519,0.8,27,35,12,20,8
42024,203999,Nikola Jokić,1610612743,DEN,Denver Nuggets,Spotup,Offensive,0.259,14,0.111,0.854,0.333,0.024,0.098,0.024,0.0,0.317,0.444,41,35,12,36,24
42024,204456,T.J. McConnell,1610612754,IND,Indiana Pacers,Spotup,Offensive,0.982,21,0.107,1.619,0.684,0.0,0.095,0.0,0.0,0.619,0.895,21,34,13,19,6
42024,1630228,Jonathan Kuminga,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.875,8,0.198,1.375,0.522,0.042,0.0,0.042,0.0,0.542,0.674,24,33,12,23,11
42024,1629060,Rui Hachimura,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.768,5,0.4,1.192,0.44,0.0,0.038,0.0,0.0,0.423,0.62,26,31,11,25,14
42024,1628415,Dillon Brooks,1610612745,HOU,Houston Rockets,Spotup,Offensive,0.527,7,0.357,1.033,0.444,0.0,0.1,0.0,0.0,0.4,0.574,30,31,12,27,15
42024,1628983,Shai Gilgeous-Alexander,1610612760,OKC,Oklahoma City Thunder,Spotup,Offensive,0.295,21,0.058,0.886,0.367,0.086,0.057,0.057,0.0,0.4,0.433,35,31,11,30,19
42024,1630596,Evan Mobley,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.649,8,0.248,1.111,0.458,0.037,0.074,0.037,0.0,0.444,0.604,27,30,11,24,13
42024,1630198,Isaiah Joe,1610612760,OKC,Oklahoma City Thunder,Spotup,Offensive,0.973,20,0.225,1.611,0.563,0.111,0.0,0.111,0.0,0.611,0.781,18,29,9,16,7
42024,1626171,Bobby Portis,1610612749,MIL,Milwaukee Bucks,Spotup,Offensive,0.598,5,0.365,1.074,0.4,0.0,0.074,0.0,0.0,0.37,0.58,27,29,10,25,15
42024,1627832,Fred VanVleet,1610612745,HOU,Houston Rockets,Spotup,Offensive,0.536,7,0.246,1.036,0.333,0.036,0.0,0.0,0.0,0.357,0.5,28,29,9,27,18
42024,1628973,Jalen Brunson,1610612752,NYK,New York Knicks,Spotup,Offensive,0.679,18,0.049,1.12,0.417,0.0,0.04,0.0,0.0,0.4,0.583,25,28,10,24,14
42024,1630241,Sam Merrill,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.937,8,0.419,1.5,0.529,0.0,0.056,0.0,0.0,0.5,0.794,18,27,9,17,8
