SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42024,1627750,Jamal Murray,1610612743,DEN,Denver Nuggets,Handoff,Offensive,0.529,14,0.123,0.821,0.406,0.077,0.154,0.077,0.051,0.359,0.453,39,32,13,32,19
42024,1630162,Anthony Edwards,1610612750,MIN,Minnesota Timberwolves,Handoff,Offensive,0.875,15,0.07,1.154,0.458,0.115,0.038,0.115,0.077,0.462,0.563,26,30,11,24,13
42024,1628973,Jalen Brunson,1610612752,NYK,New York Knicks,Handoff,Offensive,0.706,18,0.055,0.857,0.333,0.143,0.107,0.143,0.0,0.393,0.381,28,24,7,21,14
42024,1630174,Aaron Nesmith,1610612754,IND,Indiana Pacers,Handoff,Offensive,1.0,21,0.068,1.25,0.455,0.188,0.125,0.188,0.0,0.5,0.636,16,20,5,11,6
42024,1630198,Isaiah Joe,1610612760,OKC,Oklahoma City Thunder,Handoff,Offensive,0.941,20,0.2,1.188,0.467,0.063,0.063,0.063,0.063,0.438,0.633,16,19,7,15,8
42024,1630169,Tyrese Haliburton,1610612754,IND,Indiana Pacers,Handoff,Offensive,0.294,21,0.069,0.731,0.444,0.077,0.231,0.077,0.0,0.346,0.5,26,19,8,18,10
42024,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,Handoff,Offensive,0.765,8,0.096,1.125,0.467,0.0,0.063,0.0,0.0,0.438,0.6,16,18,7,15,8
42024,1628969,Mikal Bridges,1610612752,NYK,New York Knicks,Handoff,Offensive,0.875,18,0.042,1.154,0.583,0.0,0.077,0.0,0.0,0.538,0.625,13,15,7,12,5
42024,1628384,OG Anunoby,1610612752,NYK,New York Knicks,Handoff,Offensive,0.412,18,0.05,0.8,0.417,0.067,0.2,0.067,0.067,0.333,0.458,15,12,5,12,7
42024,1631114,Jalen Williams,1610612760,OKC,Oklahoma City Thunder,Handoff,Offensive,0.176,21,0.044,0.6,0.278,0.1,0.0,0.1,0.0,0.35,0.278,20,12,5,18,13
42024,1629008,Michael Porter Jr.,1610612743,DEN,Denver Nuggets,Handoff,Offensive,0.353,14,0.1,0.786,0.25,0.071,0.071,0.071,0.0,0.286,0.375,14,11,3,12,9
42024,1628978,Donte DiVincenzo,1610612750,MIN,Minnesota Timberwolves,Handoff,Offensive,0.625,15,0.075,0.833,0.273,0.083,0.0,0.083,0.0,0.333,0.409,12,10,3,11,8
42024,1629614,Andrew Nembhard,1610612754,IND,Indiana Pacers,Handoff,Offensive,0.625,21,0.046,0.833,0.375,0.167,0.167,0.167,0.0,0.417,0.438,12,10,3,8,5
42024,1641764,Brandin Podziemski,1610612744,GSW,Golden State Warriors,Handoff,Offensive,0.471,12,0.068,0.818,0.364,0.0,0.0,0.0,0.0,0.364,0.409,11,9,4,11,7
42024,1628378,Donovan Mitchell,1610612739,CLE,Cleveland Cavaliers,Handoff,Offensive,0.235,9,0.045,0.727,0.286,0.273,0.091,0.273,0.0,0.364,0.286,11,8,2,7,5
42024,1630595,Cade Cunningham,1610612765,DET,Detroit Pistons,Handoff,Offensive,0.118,6,0.067,0.583,0.0,0.333,0.417,0.25,0.0,0.333,0.0,12,7,0,3,3
42024,204456,T.J. McConnell,1610612754,IND,Indiana Pacers,Handoff,Offensive,0.059,21,0.056,0.364,0.125,0.091,0.182,0.091,0.0,0.182,0.125,11,4,1,8,7
42024,1628983,Shai Gilgeous-Alexander,1610612760,OKC,Oklahoma City Thunder,Handoff,Offensive,0.0,21,0.022,0.308,0.111,0.077,0.231,0.077,0.0,0.154,0.111,13,4,1,9,8
