close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
201143,Al Horford,1610612738,BOS,C,31.0,68,68,1.0,6.82,14.62,0.467,0.466,0.0
203482,Kelly Olynyk,1610612738,BOS,C-F,26.0,75,75,1.0,4.91,10.36,0.474,0.459,0.015
203109,Jae Crowder,1610612738,BOS,F,26.0,72,72,1.0,4.08,10.13,0.403,0.453,-0.05
202340,Avery Bradley,1610612738,BOS,G,26.0,55,55,1.0,4.55,9.96,0.456,0.444,0.012
101161,Amir Johnson,1610612738,BOS,F,30.0,80,80,1.0,4.4,9.63,0.457,0.48,-0.022
203935,Marcus Smart,1610612738,BOS,G,23.0,79,79,1.0,3.92,9.11,0.431,0.445,-0.015
202738,Isaiah Thomas,1610612738,BOS,G,28.0,76,76,1.0,4.05,8.8,0.46,0.444,0.016
201973,Jonas Jerebko,1610612738,BOS,F,30.0,78,78,1.0,2.79,6.03,0.464,0.454,0.01
1627759,Jaylen Brown,1610612738,BOS,F,20.0,77,77,1.0,2.17,5.36,0.404,0.447,-0.043
203092,Tyler Zeller,1610612738,BOS,C,27.0,47,47,1.0,2.36,5.32,0.444,0.471,-0.027
1626179,Terry Rozier,1610612738,BOS,G,23.0,72,72,1.0,2.38,5.14,0.462,0.435,0.027
101123,Gerald Green,1610612738,BOS,F,31.0,43,43,1.0,1.95,4.21,0.464,0.442,0.022
1626175,Jordan Mickey,1610612738,BOS,F,22.0,17,17,1.0,2.18,3.88,0.561,0.453,0.107
203923,James Young,1610612738,BOS,G-F,21.0,23,23,1.0,1.3,3.09,0.423,0.441,-0.018
1627743,Demetrius Jackson,1610612738,BOS,G,22.0,3,3,1.0,1.0,1.67,0.6,0.441,0.159
