close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203109,Jae Crowder,1610612738,BOS,F,26.0,72,72,0.619,1.93,6.26,0.308,0.373,-0.064
201143,Al Horford,1610612738,BOS,C,31.0,68,68,0.415,2.24,6.07,0.368,0.374,-0.006
203935,Marcus Smart,1610612738,BOS,G,23.0,79,79,0.622,2.04,5.67,0.359,0.372,-0.013
202340,Avery Bradley,1610612738,BOS,G,26.0,55,54,0.564,1.98,5.62,0.353,0.373,-0.02
202738,Isaiah Thomas,1610612738,BOS,G,28.0,76,76,0.583,2.03,5.13,0.395,0.381,0.014
203482,Kelly Olynyk,1610612738,BOS,C-F,26.0,75,72,0.435,1.75,4.51,0.388,0.375,0.013
1627759,Jaylen Brown,1610612738,BOS,F,20.0,77,73,0.588,1.06,3.16,0.337,0.369,-0.031
1626179,Terry Rozier,1610612738,BOS,G,23.0,72,69,0.554,1.22,2.85,0.429,0.372,0.058
101161,Amir Johnson,1610612738,BOS,F,30.0,80,73,0.295,1.05,2.84,0.37,0.375,-0.005
201973,Jonas Jerebko,1610612738,BOS,F,30.0,78,73,0.464,0.96,2.79,0.344,0.369,-0.025
101123,Gerald Green,1610612738,BOS,F,31.0,43,41,0.591,0.91,2.49,0.364,0.369,-0.005
1626175,Jordan Mickey,1610612738,BOS,F,22.0,17,12,0.455,0.76,1.76,0.433,0.373,0.06
203923,James Young,1610612738,BOS,G-F,21.0,23,19,0.563,0.61,1.74,0.35,0.365,-0.015
203092,Tyler Zeller,1610612738,BOS,C,27.0,47,31,0.28,0.49,1.49,0.329,0.363,-0.034
1627743,Demetrius Jackson,1610612738,BOS,G,22.0,3,2,0.4,0.67,0.67,1.0,0.396,0.605
