close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
203954,Joel Embiid,1610612755,PHI,C-F,26.0,51,51,0.476,4.55,8.51,0.535,0.586,-0.052
201143,Al Horford,1610612755,PHI,C-F,34.0,67,67,0.47,4.25,7.3,0.583,0.582,0.001
1627732,Ben Simmons,1610612755,PHI,G-F,23.0,57,55,0.448,3.14,5.81,0.541,0.569,-0.028
203922,Glenn Robinson III,1610612755,PHI,F,26.0,62,59,0.486,3.21,5.31,0.605,0.575,0.03
202699,Tobias Harris,1610612755,PHI,F,27.0,72,72,0.48,3.11,5.24,0.594,0.572,0.022
1626196,Josh Richardson,1610612755,PHI,G,26.0,54,54,0.47,2.93,5.13,0.57,0.553,0.017
202692,Alec Burks,1610612755,PHI,G,28.0,66,66,0.491,2.41,4.36,0.552,0.567,-0.015
203658,Norvel Pelle,1610612755,PHI,F,27.0,20,20,0.6,2.25,4.2,0.536,0.584,-0.049
1629151,Ryan Broekhoff,1610612755,PHI,G-F,29.0,11,10,0.594,1.73,3.45,0.5,0.559,-0.059
203124,Kyle O'Quinn,1610612755,PHI,C-F,30.0,26,26,0.476,2.15,3.42,0.629,0.578,0.051
1627788,Furkan Korkmaz,1610612755,PHI,G-F,22.0,71,62,0.464,1.8,3.34,0.54,0.556,-0.016
1629680,Matisse Thybulle,1610612755,PHI,G-F,23.0,64,60,0.434,1.8,3.23,0.556,0.555,0.001
1629003,Shake Milton,1610612755,PHI,G-F,23.0,36,34,0.453,1.61,2.83,0.569,0.557,0.011
203526,Raul Neto,1610612755,PHI,G,28.0,49,42,0.463,1.59,2.71,0.586,0.547,0.039
203118,Mike Scott,1610612755,PHI,F,31.0,64,54,0.449,1.23,2.06,0.598,0.571,0.028
1629015,Zhaire Smith,1610612755,PHI,G,21.0,4,3,0.583,1.0,1.75,0.571,0.56,0.011
1629621,Marial Shayok,1610612755,PHI,G-F,24.0,3,2,0.375,0.33,1.0,0.333,0.642,-0.309
