season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2023-24,1610612739,22300067,2023-10-25,CLE,BKN,1610612751,1,114,113,W
2023-24,1610612739,22300081,2023-10-27,OKC,CLE,1610612760,2,105,108,L
2023-24,1610612739,22300091,2023-10-28,IND,CLE,1610612754,3,113,125,L
2023-24,1610612739,22300112,2023-10-31,NYK,CLE,1610612752,4,91,109,L
2023-24,1610612739,22300120,2023-11-01,CLE,NYK,1610612752,5,95,89,W
2023-24,1610612739,22300001,2023-11-03,CLE,IND,1610612754,6,116,121,L
2023-24,1610612739,22300142,2023-11-05,GSW,CLE,1610612744,7,115,104,W
2023-24,1610612739,22300167,2023-11-08,CLE,OKC,1610612760,8,120,128,L
2023-24,1610612739,22300176,2023-11-11,CLE,GSW,1610612744,9,118,110,W
2023-24,1610612739,22300191,2023-11-13,CLE,SAC,1610612758,10,120,132,L
2023-24,1610612739,22300199,2023-11-15,CLE,POR,1610612757,11,109,95,W
2023-24,1610612739,22300030,2023-11-17,DET,CLE,1610612765,12,108,100,W
2023-24,1610612739,22300210,2023-11-19,DEN,CLE,1610612743,13,121,109,W
2023-24,1610612739,22300040,2023-11-21,CLE,PHI,1610612755,14,122,119,W
2023-24,1610612739,22300229,2023-11-22,MIA,CLE,1610612748,15,96,129,L
2023-24,1610612739,22300242,2023-11-25,LAL,CLE,1610612747,16,115,121,L
2023-24,1610612739,22300251,2023-11-26,TOR,CLE,1610612761,17,105,102,W
2023-24,1610612739,22300055,2023-11-28,ATL,CLE,1610612737,18,128,105,W
2023-24,1610612739,22300265,2023-11-30,POR,CLE,1610612757,19,95,103,L
2023-24,1610612739,22300283,2023-12-02,CLE,DET,1610612765,20,110,101,W
2023-24,1610612739,22301205,2023-12-06,ORL,CLE,1610612753,21,121,111,W
2023-24,1610612739,22301220,2023-12-08,CLE,MIA,1610612748,22,111,99,W
2023-24,1610612739,22300294,2023-12-11,CLE,ORL,1610612753,23,94,104,L
2023-24,1610612739,22300305,2023-12-12,CLE,BOS,1610612738,24,113,120,L
2023-24,1610612739,22300319,2023-12-14,CLE,BOS,1610612738,25,107,116,L
2023-24,1610612739,22300336,2023-12-16,ATL,CLE,1610612737,26,127,119,W
2023-24,1610612739,22300349,2023-12-18,HOU,CLE,1610612745,27,135,130,W
2023-24,1610612739,22300364,2023-12-20,UTA,CLE,1610612762,28,124,116,W
2023-24,1610612739,22300375,2023-12-21,NOP,CLE,1610612740,29,104,123,L
2023-24,1610612739,22300396,2023-12-23,CLE,CHI,1610612741,30,109,95,W
