season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2021-22,1610612738,BOS,Boston Celtics,42100406,2022-06-16,BOS vs. GSW,L,48.0,0.494,0.15,0.247,0.348,0.516,0.087,0.181,0.407,0,0,0,0,3,121,162,172,29,71,2,28,165,1,2021,2022,True,BOS,GSW
2021-22,1610612744,GSW,Golden State Warriors,42100406,2022-06-16,GSW @ BOS,W,48.0,0.516,0.087,0.181,0.407,0.494,0.15,0.247,0.348,0,0,0,0,3,104,173,144,10,54,13,3,146,1,2021,2022,False,BOS,GSW
2021-22,1610612738,BOS,Boston Celtics,42100405,2022-06-13,BOS @ GSW,L,48.0,0.487,0.413,0.184,0.25,0.517,0.17,0.072,0.106,0,0,0,0,3,125,19,151,96,73,25,170,3,1,2021,2022,False,GSW,BOS
2021-22,1610612744,GSW,Golden State Warriors,42100405,2022-06-13,GSW vs. BOS,W,48.0,0.517,0.17,0.072,0.106,0.487,0.413,0.184,0.25,0,0,0,0,3,102,149,5,172,49,155,24,74,1,2021,2022,True,GSW,BOS
2021-22,1610612738,BOS,Boston Celtics,42100404,2022-06-10,BOS vs. GSW,L,48.0,0.488,0.224,0.167,0.264,0.522,0.165,0.167,0.385,0,0,0,0,3,124,117,126,91,79,22,48,162,1,2021,2022,True,BOS,GSW
2021-22,1610612744,GSW,Golden State Warriors,42100404,2022-06-10,GSW @ BOS,W,48.0,0.522,0.165,0.167,0.385,0.488,0.224,0.167,0.264,0,0,0,0,3,96,153,126,13,51,57,48,84,1,2021,2022,False,BOS,GSW
2021-22,1610612744,GSW,Golden State Warriors,42100403,2022-06-08,GSW @ BOS,L,48.0,0.558,0.192,0.181,0.19,0.556,0.27,0.126,0.408,0,0,0,0,3,61,136,144,143,111,93,111,166,1,2021,2022,False,BOS,GSW
2021-22,1610612738,BOS,Boston Celtics,42100403,2022-06-08,BOS vs. GSW,W,48.0,0.556,0.27,0.126,0.408,0.558,0.192,0.181,0.19,0,0,0,0,3,64,81,64,9,113,39,28,30,1,2021,2022,True,BOS,GSW
2021-22,1610612744,GSW,Golden State Warriors,42100402,2022-06-05,GSW vs. BOS,W,48.0,0.541,0.233,0.124,0.224,0.469,0.213,0.194,0.22,0,0,0,0,3,77,109,63,121,38,53,14,50,1,2021,2022,True,GSW,BOS
2021-22,1610612738,BOS,Boston Celtics,42100402,2022-06-05,BOS @ GSW,L,48.0,0.469,0.213,0.194,0.22,0.541,0.233,0.124,0.224,0,0,0,0,3,137,122,161,125,98,65,112,54,1,2021,2022,False,GSW,BOS
2021-22,1610612738,BOS,Boston Celtics,42100401,2022-06-02,BOS @ GSW,W,48.0,0.629,0.188,0.14,0.302,0.551,0.17,0.149,0.353,0,0,0,0,3,15,139,82,61,106,25,75,150,1,2021,2022,False,GSW,BOS
2021-22,1610612744,GSW,Golden State Warriors,42100401,2022-06-02,GSW vs. BOS,L,48.0,0.551,0.17,0.149,0.353,0.629,0.188,0.14,0.302,0,0,0,0,3,69,149,98,25,160,36,91,113,1,2021,2022,True,GSW,BOS
