season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2021-22,1610612744,GSW,Golden State Warriors,42100406,2022-06-16,GSW @ BOS,W,48.0,105.6,109.6,92.5,96.8,13.1,12.8,0.711,1.59,19.1,0.407,0.652,0.52,0.181,0.516,0.539,97.4,93.5,77.92,94,0.54,1,1,1,1,3,102,26,38,24,98,51,10,146,70,144,104,115,123,58,1,2021,2022,False,BOS,GSW
2021-22,1610612738,BOS,Boston Celtics,42100406,2022-06-16,BOS vs. GSW,L,48.0,92.5,96.8,105.6,109.6,-13.1,-12.8,0.794,1.17,19.9,0.348,0.593,0.48,0.247,0.494,0.528,97.4,93.5,77.92,93,0.46,1,88,88,88,3,149,72,137,4,146,34,29,165,105,172,121,128,123,117,1,2021,2022,True,BOS,GSW
2021-22,1610612744,GSW,Golden State Warriors,42100405,2022-06-13,GSW vs. BOS,W,48.0,106.6,107.2,95.3,95.9,11.3,11.3,0.561,3.29,18.4,0.106,0.75,0.432,0.072,0.517,0.55,98.1,97.5,81.25,97,0.563,1,1,1,1,3,115,23,41,115,7,68,172,74,150,5,102,104,53,41,1,2021,2022,True,GSW,BOS
2021-22,1610612738,BOS,Boston Celtics,42100405,2022-06-13,BOS @ GSW,L,48.0,95.3,95.9,106.6,107.2,-11.3,-11.3,0.581,1.0,14.1,0.25,0.894,0.568,0.184,0.487,0.53,98.1,97.5,81.25,98,0.438,1,88,88,88,3,152,59,134,104,160,145,96,3,23,151,125,126,53,134,1,2021,2022,False,GSW,BOS
2021-22,1610612744,GSW,Golden State Warriors,42100404,2022-06-10,GSW @ BOS,W,48.0,109.6,111.5,98.6,101.0,11.0,10.4,0.5,1.25,14.7,0.385,0.736,0.562,0.167,0.522,0.548,98.0,96.0,80.0,96,0.552,1,1,1,1,3,85,39,44,144,135,135,13,84,29,126,96,107,75,51,1,2021,2022,False,BOS,GSW
2021-22,1610612738,BOS,Boston Celtics,42100404,2022-06-10,BOS vs. GSW,L,48.0,98.6,101.0,109.6,111.5,-11.0,-10.4,0.647,1.38,16.7,0.264,0.615,0.438,0.167,0.488,0.519,98.0,96.0,80.0,96,0.448,1,88,88,88,3,135,90,131,54,124,102,91,162,146,126,124,133,75,124,1,2021,2022,True,BOS,GSW
2021-22,1610612744,GSW,Golden State Warriors,42100403,2022-06-08,GSW @ BOS,L,48.0,104.6,106.4,120.1,122.1,-15.5,-15.7,0.611,1.29,17.7,0.19,0.592,0.407,0.181,0.558,0.591,96.1,94.5,78.75,94,0.403,1,88,88,88,3,118,149,148,78,131,77,143,166,166,144,61,64,95,146,1,2021,2022,False,BOS,GSW
2021-22,1610612738,BOS,Boston Celtics,42100403,2022-06-08,BOS vs. GSW,W,48.0,120.1,122.1,104.6,106.4,15.5,15.7,0.651,2.33,19.7,0.408,0.81,0.593,0.126,0.556,0.583,96.1,94.5,78.75,95,0.597,1,1,1,1,3,26,57,27,50,37,40,9,30,9,64,64,72,95,29,1,2021,2022,True,BOS,GSW
2021-22,1610612738,BOS,Boston Celtics,42100402,2022-06-05,BOS @ GSW,L,48.0,87.6,89.8,106.2,110.3,-18.6,-20.5,0.8,1.26,18.0,0.22,0.776,0.495,0.194,0.469,0.503,100.6,97.5,81.25,98,0.398,1,88,88,88,3,165,81,153,2,132,73,125,54,89,161,137,146,53,148,1,2021,2022,False,GSW,BOS
2021-22,1610612744,GSW,Golden State Warriors,42100402,2022-06-05,GSW vs. BOS,W,48.0,106.2,110.3,87.6,89.8,18.6,20.5,0.641,2.08,18.8,0.224,0.78,0.505,0.124,0.541,0.564,100.6,97.5,81.25,97,0.602,1,1,1,1,3,94,10,22,56,50,59,121,50,86,63,77,90,53,27,1,2021,2022,True,GSW,BOS
2021-22,1610612744,GSW,Golden State Warriors,42100401,2022-06-02,GSW vs. BOS,L,48.0,111.8,114.9,122.4,129.0,-10.6,-14.1,0.615,1.71,17.6,0.353,0.698,0.511,0.149,0.551,0.571,97.3,93.5,77.92,94,0.422,1,88,88,88,3,65,161,142,75,81,79,25,113,82,98,69,85,123,141,1,2021,2022,True,GSW,BOS
2021-22,1610612738,BOS,Boston Celtics,42100401,2022-06-02,BOS @ GSW,W,48.0,122.4,129.0,111.8,114.9,10.6,14.1,0.767,2.54,23.7,0.302,0.647,0.489,0.14,0.629,0.652,97.3,93.5,77.92,93,0.578,1,1,1,1,3,12,110,33,8,26,4,61,150,93,82,15,17,123,34,1,2021,2022,False,GSW,BOS
