season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2021-22,1610612744,GSW,Golden State Warriors,42100406,2022-06-16,GSW @ BOS,W,48.0,20.0,21.0,13.0,32.0,27.0,13.0,12.0,38.0,0,0,0,0,3,47,16,53,144,162,93,91,55,1,2021,2022,False,BOS,GSW
2021-22,1610612738,BOS,Boston Celtics,42100406,2022-06-16,BOS vs. GSW,L,48.0,27.0,13.0,12.0,38.0,20.0,21.0,13.0,32.0,0,0,0,0,3,11,74,72,107,123,156,104,21,1,2021,2022,True,BOS,GSW
2021-22,1610612744,GSW,Golden State Warriors,42100405,2022-06-13,GSW vs. BOS,W,48.0,22.0,7.0,12.0,50.0,9.0,16.0,8.0,36.0,0,0,0,0,3,32,138,72,33,22,123,44,43,1,2021,2022,True,GSW,BOS
2021-22,1610612738,BOS,Boston Celtics,42100405,2022-06-13,BOS @ GSW,L,48.0,9.0,16.0,8.0,36.0,22.0,7.0,12.0,50.0,0,0,0,0,3,146,46,119,121,137,22,91,130,1,2021,2022,False,GSW,BOS
2021-22,1610612738,BOS,Boston Celtics,42100404,2022-06-10,BOS vs. GSW,L,48.0,17.0,12.0,14.0,32.0,19.0,19.0,8.0,38.0,0,0,0,0,3,70,83,50,144,113,145,44,55,1,2021,2022,True,BOS,GSW
2021-22,1610612744,GSW,Golden State Warriors,42100404,2022-06-10,GSW @ BOS,W,48.0,19.0,19.0,8.0,38.0,17.0,12.0,14.0,32.0,0,0,0,0,3,53,26,119,107,92,82,123,21,1,2021,2022,False,BOS,GSW
2021-22,1610612738,BOS,Boston Celtics,42100403,2022-06-08,BOS vs. GSW,W,48.0,17.0,22.0,4.0,52.0,19.0,11.0,18.0,26.0,0,0,0,0,3,70,13,163,26,113,67,146,5,1,2021,2022,True,BOS,GSW
2021-22,1610612744,GSW,Golden State Warriors,42100403,2022-06-08,GSW @ BOS,L,48.0,19.0,11.0,18.0,26.0,17.0,22.0,4.0,52.0,0,0,0,0,3,53,94,22,166,92,160,8,143,1,2021,2022,False,BOS,GSW
2021-22,1610612744,GSW,Golden State Warriors,42100402,2022-06-05,GSW vs. BOS,W,48.0,33.0,6.0,12.0,40.0,15.0,6.0,13.0,24.0,0,0,0,0,3,2,154,72,96,74,15,104,2,1,2021,2022,True,GSW,BOS
2021-22,1610612738,BOS,Boston Celtics,42100402,2022-06-05,BOS @ GSW,L,48.0,15.0,6.0,13.0,24.0,33.0,6.0,12.0,40.0,0,0,0,0,3,91,154,53,171,172,15,91,69,1,2021,2022,False,GSW,BOS
2021-22,1610612738,BOS,Boston Celtics,42100401,2022-06-02,BOS @ GSW,W,48.0,21.0,15.0,12.0,34.0,10.0,26.0,11.0,26.0,0,0,0,0,3,39,53,72,133,30,169,82,5,1,2021,2022,False,GSW,BOS
2021-22,1610612744,GSW,Golden State Warriors,42100401,2022-06-02,GSW vs. BOS,L,48.0,10.0,26.0,11.0,26.0,21.0,15.0,12.0,34.0,0,0,0,0,3,138,2,85,166,129,113,91,32,1,2021,2022,True,GSW,BOS
