player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
203458,Alex Len,Alex,1610612737,ATL,26.0,77,28,49,0.364,11.0,2.0,0.0,7.0,0.0,0.0,3.0,0.0,29.0,4.0,3.0,0.0,1.0,0.0,5.0,74,219,506,406,37,2,65,8,30,142,5,51,23,23,131,195,9,12,46,ATL
1627816,Alex Poythress,Alex,1610612737,ATL,25.0,21,7,14,0.333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,417,433,136,422,277,78,65,118,30,142,100,51,296,198,350,106,64,12,145,ATL
1627772,Daniel Hamilton,Daniel,1610612737,ATL,23.0,19,7,12,0.368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,424,433,125,404,341,78,65,118,30,142,100,51,394,198,263,195,64,12,309,ATL
1627761,DeAndre' Bembry,DeAndre',1610612737,ATL,24.0,82,29,53,0.354,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,4.0,1,209,516,415,37,78,65,118,30,34,100,51,175,198,74,195,64,12,65,ATL
203473,Dewayne Dedmon,Dewayne,1610612737,ATL,29.0,64,24,40,0.375,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,19.0,8.0,2.0,3.0,0.0,0.0,7.0,201,262,454,401,165,78,9,62,30,142,33,51,61,5,186,47,64,12,26,ATL
1627738,Deyonta Davis,Deyonta,1610612737,ATL,22.0,9,3,6,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,470,472,76,422,418,78,65,118,30,142,100,51,361,198,350,195,64,12,309,ATL
1629353,Isaac Humphries,Isaac,1610612737,ATL,21.0,5,1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488,499,59,496,418,78,65,118,30,142,100,51,440,198,350,195,64,12,309,ATL
1629121,Jaylen Adams,Jaylen,1610612737,ATL,23.0,34,13,21,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,372,374,202,399,418,78,65,118,30,142,100,51,361,198,350,195,64,12,309,ATL
1628381,John Collins,John,1610612737,ATL,21.0,61,24,37,0.393,8.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,27.0,5.0,6.0,3.0,0.0,0.0,3.0,227,262,416,386,79,78,65,42,1,142,5,51,25,18,51,47,64,12,94,ATL
1626296,Jordan Sibert,Jordan,1610612737,ATL,26.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518,499,1,1,418,78,65,118,30,142,100,51,440,198,350,195,64,12,309,ATL
