season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612761,TOR,Toronto Raptors,41900217,2020-09-11,TOR vs. BOS,L,48.0,92.2,93.5,93.8,100.0,-1.6,-6.5,0.548,0.94,14.3,0.244,0.702,0.5,0.194,0.467,0.522,96.2,92.5,77.08,93,0.449,1,84,84,84,13,152,28,108,117,160,136,86,128,79,151,144,140,145,117,1,2019,2020,True,TOR,BOS,SEP
2019-20,1610612761,TOR,Toronto Raptors,41900216,2020-09-09,TOR @ BOS,W,58.0,106.8,109.6,111.0,109.9,-4.2,-0.3,0.5,1.69,14.9,0.21,0.737,0.462,0.114,0.53,0.558,93.9,93.1,77.59,114,0.472,1,1,1,1,1,91,78,85,136,76,129,122,97,131,38,93,103,141,101,1,2019,2020,False,BOS,TOR,SEP
2019-20,1610612761,TOR,Toronto Raptors,41900215,2020-09-07,TOR vs. BOS,L,48.0,94.0,92.7,113.4,115.6,-19.4,-22.9,0.576,1.36,15.1,0.204,0.821,0.462,0.146,0.459,0.491,96.3,96.0,80.0,96,0.341,1,84,84,84,13,157,111,157,98,117,126,125,23,130,92,151,152,101,162,1,2019,2020,True,TOR,BOS,SEP
2019-20,1610612761,TOR,Toronto Raptors,41900214,2020-09-05,TOR @ BOS,W,48.0,101.7,105.3,98.0,97.9,3.6,7.4,0.676,1.92,17.6,0.259,0.818,0.51,0.126,0.494,0.53,96.6,95.0,79.17,95,0.502,1,1,1,1,13,113,21,54,32,57,72,73,25,70,63,124,133,117,83,1,2019,2020,False,BOS,TOR,SEP
2019-20,1610612761,TOR,Toronto Raptors,41900213,2020-09-03,TOR @ BOS,W,48.0,101.9,108.3,102.8,109.6,-0.8,-1.2,0.561,1.77,17.4,0.264,0.761,0.495,0.135,0.54,0.547,101.1,95.0,79.17,96,0.476,1,1,1,1,13,98,74,88,108,68,77,65,73,94,77,78,114,117,98,1,2019,2020,False,BOS,TOR,SEP
2019-20,1610612761,TOR,Toronto Raptors,41900212,2020-09-01,TOR vs. BOS,L,48.0,95.8,101.0,102.0,105.2,-6.2,-4.1,0.694,2.08,18.7,0.232,0.822,0.495,0.122,0.461,0.503,101.7,97.5,81.25,98,0.493,1,84,84,84,13,135,52,96,24,43,48,99,22,93,57,147,149,85,88,1,2019,2020,True,TOR,BOS,SEP
2019-20,1610612761,TOR,Toronto Raptors,41900211,2020-08-30,TOR vs. BOS,L,48.0,90.6,90.4,101.6,105.7,-11.0,-15.3,0.71,1.57,16.4,0.143,0.804,0.441,0.135,0.429,0.486,107.0,105.0,87.5,104,0.392,1,84,84,84,13,163,56,148,20,92,104,158,35,148,75,158,153,13,155,1,2019,2020,True,TOR,BOS,AUG
2019-20,1610612761,TOR,Toronto Raptors,41900114,2020-08-23,TOR @ BKN,W,48.0,136.8,137.6,106.5,111.9,30.2,25.7,0.696,3.55,24.2,0.292,0.723,0.54,0.101,0.663,0.678,112.1,109.0,90.83,109,0.643,1,1,1,1,13,3,90,5,23,5,1,41,118,32,20,5,6,3,8,1,2019,2020,False,BKN,TOR,AUG
2019-20,1610612761,TOR,Toronto Raptors,41900113,2020-08-21,TOR @ BKN,W,48.0,112.7,115.8,88.7,90.2,23.9,25.6,0.761,2.19,24.0,0.222,0.762,0.537,0.158,0.604,0.61,103.8,101.5,84.58,101,0.645,1,1,1,1,13,52,3,6,8,35,2,106,72,38,112,20,41,35,7,1,2019,2020,False,BKN,TOR,AUG
2019-20,1610612761,TOR,Toronto Raptors,41900112,2020-08-19,TOR vs. BKN,W,48.0,103.7,104.0,92.6,99.0,11.0,5.0,0.579,2.44,16.5,0.212,0.709,0.467,0.09,0.489,0.524,103.6,100.0,83.33,100,0.555,1,1,1,1,13,124,26,68,95,24,99,120,124,121,13,127,137,53,49,1,2019,2020,True,TOR,BKN,AUG
2019-20,1610612761,TOR,Toronto Raptors,41900111,2020-08-17,TOR vs. BKN,W,48.0,130.7,132.7,105.7,107.8,25.0,24.8,0.65,2.17,19.0,0.217,0.75,0.5,0.119,0.6,0.673,103.3,101.5,84.58,101,0.586,1,1,1,1,13,9,66,7,43,37,42,112,87,79,48,24,9,35,25,1,2019,2020,True,TOR,BKN,AUG
