season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2018-19,1610612762,UTA,Utah Jazz,21800320,2018-11-30,UTA @ CHA,W,48.0,0.506,0.494,0.437,0.05,0.454,0.092,0.109,0.092,0.387,0.577,0.423,0.944,0.056,0.727,0.273,0,0,0,0,135,2339,122,2129,1970,128,1654,2036,2091,1780,677,1773,472,1983,214,2238,1,2018,2019,False,CHA,UTA
2018-19,1610612742,DAL,Dallas Mavericks,21800328,2018-11-30,DAL @ LAL,L,48.0,0.547,0.453,0.466,0.078,0.291,0.126,0.243,0.165,0.388,0.5,0.5,0.8,0.2,0.588,0.412,0,0,0,0,135,2189,268,1948,1495,1319,1088,148,872,1763,1269,1037,1483,864,1330,1123,1,2018,2019,False,LAL,DAL
2018-19,1610612753,ORL,Orlando Magic,21800327,2018-11-30,ORL @ PHX,W,48.0,0.671,0.329,0.626,0.162,0.242,0.04,0.131,0.101,0.465,0.548,0.452,0.75,0.25,0.59,0.41,0,0,0,0,135,881,1576,359,323,1848,2304,1691,1985,920,906,1533,1743,617,1307,1134,1,2018,2019,False,PHX,ORL
2018-19,1610612757,POR,Portland Trail Blazers,21800329,2018-11-30,POR vs. DEN,L,48.0,0.741,0.259,0.696,0.107,0.161,0.107,0.143,0.071,0.589,0.385,0.615,0.667,0.333,0.422,0.578,0,0,0,0,135,224,2235,66,961,2363,1397,1479,2282,83,2137,309,2085,262,2369,91,1,2018,2019,True,POR,DEN
2018-19,1610612748,MIA,Miami Heat,21800324,2018-11-30,MIA vs. NOP,W,48.0,0.645,0.355,0.547,0.094,0.311,0.085,0.142,0.17,0.453,0.448,0.552,0.818,0.182,0.55,0.45,0,0,0,0,135,1201,1249,1155,1182,1092,1777,1518,788,1051,1758,681,1386,1011,1723,719,1,2018,2019,True,MIA,NOP
2018-19,1610612766,CHA,Charlotte Hornets,21800320,2018-11-30,CHA vs. UTA,L,48.0,0.705,0.295,0.685,0.054,0.243,0.117,0.072,0.153,0.631,0.289,0.711,0.889,0.111,0.404,0.596,0,0,0,0,135,537,1924,90,1888,1835,1233,2363,1068,27,2409,50,870,1503,2393,68,1,2018,2019,True,CHA,UTA
2018-19,1610612765,DET,Detroit Pistons,21800321,2018-11-30,DET vs. CHI,W,48.0,0.63,0.37,0.523,0.075,0.364,0.103,0.112,0.093,0.449,0.464,0.536,0.846,0.154,0.585,0.415,0,0,0,0,135,1406,1046,1406,1545,588,1459,1991,2077,1102,1633,808,1207,1198,1351,1085,1,2018,2019,True,DET,CHI
2018-19,1610612743,DEN,Denver Nuggets,21800329,2018-11-30,DEN @ POR,W,48.0,0.655,0.345,0.46,0.071,0.372,0.097,0.168,0.124,0.389,0.538,0.462,1.0,0.0,0.7,0.3,0,0,0,0,135,1085,1369,1981,1617,531,1566,1046,1613,1745,992,1448,1,2000,332,2108,1,2018,2019,False,POR,DEN
2018-19,1610612763,MEM,Memphis Grizzlies,21800323,2018-11-30,MEM @ BKN,W,58.0,0.703,0.297,0.58,0.061,0.275,0.122,0.145,0.16,0.519,0.421,0.579,0.917,0.083,0.54,0.46,0,0,0,0,7,562,1899,773,1779,1499,1158,1461,955,399,1966,487,612,1778,1805,651,1,2018,2019,False,BKN,MEM
2018-19,1610612741,CHI,Chicago Bulls,21800321,2018-11-30,CHI @ DET,L,48.0,0.756,0.244,0.773,0.159,0.102,0.023,0.125,0.182,0.614,0.647,0.353,1.0,0.0,0.676,0.324,0,0,0,0,135,141,2316,5,346,2447,2403,1783,621,43,262,2194,1,2000,494,1956,1,2018,2019,False,DET,CHI
