TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612759,San Antonio Spurs,SAS,81,81,0.342,11.07,30.96,0.358,0.519,0.031,1.1,2.77,0.397,0.311,9.98,28.2,0.354
1610612763,Memphis Grizzlies,MEM,82,82,0.338,10.76,29.7,0.362,0.537,0.013,0.38,1.15,0.33,0.325,10.38,28.55,0.364
1610612738,Boston Celtics,BOS,81,81,0.329,12.2,29.63,0.412,0.606,0.015,0.7,1.32,0.533,0.314,11.49,28.31,0.406
1610612758,Sacramento Kings,SAC,82,82,0.327,11.1,29.63,0.374,0.552,0.017,0.6,1.5,0.398,0.311,10.5,28.13,0.373
1610612744,Golden State Warriors,GSW,81,81,0.326,11.4,29.4,0.388,0.566,0.022,0.89,1.99,0.447,0.304,10.51,27.41,0.383
1610612741,Chicago Bulls,CHI,81,81,0.327,10.74,29.11,0.369,0.523,0.043,1.78,3.85,0.462,0.284,8.96,25.26,0.355
1610612760,Oklahoma City Thunder,OKC,82,82,0.319,11.51,28.45,0.405,0.596,0.016,0.63,1.41,0.448,0.303,10.88,27.04,0.402
1610612762,Utah Jazz,UTA,81,81,0.317,10.7,28.43,0.376,0.557,0.011,0.42,0.96,0.436,0.306,10.28,27.47,0.374
1610612748,Miami Heat,MIA,81,82,0.331,10.79,28.36,0.38,0.546,0.038,1.4,3.27,0.426,0.293,9.4,25.09,0.375
1610612749,Milwaukee Bucks,MIL,82,82,0.316,10.87,27.99,0.388,0.568,0.017,0.8,1.49,0.541,0.299,10.06,26.5,0.38
1610612740,New Orleans Pelicans,NOP,81,81,0.32,11.09,27.95,0.397,0.573,0.027,1.21,2.38,0.508,0.293,9.88,25.57,0.386
1610612761,Toronto Raptors,TOR,81,81,0.31,10.38,27.79,0.374,0.545,0.022,0.88,1.95,0.449,0.288,9.51,25.84,0.368
1610612751,Brooklyn Nets,BKN,79,79,0.308,10.58,27.41,0.386,0.571,0.011,0.44,0.99,0.449,0.297,10.14,26.42,0.384
1610612757,Portland Trail Blazers,POR,81,81,0.303,10.19,27.14,0.375,0.534,0.036,1.59,3.21,0.496,0.267,8.59,23.93,0.359
1610612739,Cleveland Cavaliers,CLE,82,82,0.311,10.54,27.11,0.389,0.568,0.02,0.82,1.71,0.479,0.292,9.72,25.4,0.383
1610612754,Indiana Pacers,IND,82,82,0.29,10.85,26.79,0.405,0.585,0.021,1.21,1.9,0.635,0.269,9.65,24.89,0.388
1610612764,Washington Wizards,WAS,82,82,0.294,9.73,26.79,0.363,0.535,0.016,0.52,1.44,0.364,0.279,9.21,25.35,0.363
1610612756,Phoenix Suns,PHX,80,81,0.309,10.63,26.58,0.4,0.578,0.026,1.18,2.23,0.528,0.283,9.45,24.35,0.388
1610612737,Atlanta Hawks,ATL,82,82,0.284,9.73,26.09,0.373,0.548,0.016,0.6,1.43,0.419,0.268,9.13,24.66,0.37
1610612742,Dallas Mavericks,DAL,81,81,0.291,9.56,26.01,0.367,0.543,0.012,0.4,1.05,0.376,0.279,9.16,24.96,0.367
1610612745,Houston Rockets,HOU,82,82,0.281,9.45,25.46,0.371,0.535,0.027,1.1,2.45,0.448,0.254,8.35,23.01,0.363
1610612766,Charlotte Hornets,CHA,81,81,0.292,9.36,25.38,0.369,0.539,0.02,0.73,1.72,0.424,0.272,8.63,23.67,0.365
1610612752,New York Knicks,NYK,82,82,0.286,9.78,25.18,0.388,0.575,0.011,0.4,0.94,0.429,0.276,9.38,24.24,0.387
1610612743,Denver Nuggets,DEN,80,80,0.28,9.86,24.86,0.397,0.568,0.029,1.36,2.61,0.522,0.251,8.5,22.25,0.382
1610612753,Orlando Magic,ORL,82,82,0.293,9.3,24.84,0.375,0.55,0.014,0.57,1.21,0.475,0.278,8.73,23.63,0.369
1610612747,Los Angeles Lakers,LAL,81,80,0.285,9.75,24.6,0.396,0.571,0.029,1.17,2.52,0.466,0.256,8.58,22.09,0.388
1610612765,Detroit Pistons,DET,81,81,0.276,8.65,24.23,0.357,0.522,0.019,0.64,1.63,0.394,0.257,8.01,22.6,0.354
1610612750,Minnesota Timberwolves,MIN,82,82,0.282,9.66,23.99,0.403,0.593,0.013,0.52,1.11,0.473,0.269,9.13,22.88,0.399
1610612755,Philadelphia 76ers,PHI,81,81,0.268,9.36,23.89,0.392,0.565,0.025,1.07,2.25,0.478,0.242,8.28,21.64,0.383
1610612746,LA Clippers,LAC,81,81,0.253,8.73,21.8,0.4,0.581,0.022,0.84,1.9,0.442,0.231,7.89,19.9,0.396
