close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1629655,Daniel Gafford,1610612764,WAS,F-C,22.0,5,5,0.827,33,67,0.493,0.538,-0.046
203078,Bradley Beal,1610612764,WAS,G,28.0,5,5,0.563,24,49,0.49,0.548,-0.058
201577,Robin Lopez,1610612764,WAS,C,33.0,5,5,0.933,29,42,0.69,0.531,0.159
1629060,Rui Hachimura,1610612764,WAS,F,23.0,5,5,0.609,26,42,0.619,0.542,0.077
201566,Russell Westbrook,1610612764,WAS,G,32.0,5,5,0.608,21,31,0.677,0.536,0.141
202722,Dāvis Bertāns,1610612764,WAS,F,28.0,4,4,0.643,19,27,0.704,0.537,0.166
202397,Ish Smith,1610612764,WAS,G,32.0,5,5,0.897,14,26,0.538,0.531,0.008
203526,Raul Neto,1610612764,WAS,G,29.0,5,5,0.6,13,21,0.619,0.523,0.096
203458,Alex Len,1610612764,WAS,C,28.0,5,5,0.955,14,21,0.667,0.547,0.12
1630264,Anthony Gill,1610612764,WAS,F,28.0,3,3,0.583,4,7,0.571,0.519,0.052
1629067,Isaac Bonga,1610612764,WAS,G,21.0,2,2,0.833,1,5,0.2,0.48,-0.28
1628990,Chandler Hutchison,1610612764,WAS,F-G,25.0,1,1,0.667,2,4,0.5,0.488,0.012
1630216,Cassius Winston,1610612764,WAS,G,23.0,1,1,0.6,2,3,0.667,0.546,0.121
1629726,Garrison Mathews,1610612764,WAS,G,24.0,1,1,1.0,1,1,1.0,0.505,0.495
