close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1630168,Onyeka Okongwu,1610612737,ATL,F-C,22.0,80,80,1.0,473,1010,0.468,0.489,-0.021
1628381,John Collins,1610612737,ATL,F-C,25.0,71,71,1.0,493,990,0.498,0.484,0.014
203991,Clint Capela,1610612737,ATL,C,29.0,65,65,1.0,486,954,0.509,0.503,0.007
1627749,Dejounte Murray,1610612737,ATL,G,26.0,74,74,1.0,458,904,0.507,0.475,0.032
1629631,De'Andre Hunter,1610612737,ATL,F-G,25.0,67,67,1.0,392,843,0.465,0.47,-0.005
1629027,Trae Young,1610612737,ATL,G,24.0,73,73,1.0,379,783,0.484,0.457,0.027
203992,Bogdan Bogdanović,1610612737,ATL,G,30.0,54,54,1.0,342,720,0.475,0.469,0.006
1630180,Saddiq Bey,1610612737,ATL,F,24.0,76,76,1.0,317,607,0.522,0.475,0.047
1631100,AJ Griffin,1610612737,ATL,F,19.0,70,70,1.0,268,555,0.483,0.466,0.016
1630552,Jalen Johnson,1610612737,ATL,F,21.0,68,68,1.0,208,444,0.468,0.479,-0.01
1628988,Aaron Holiday,1610612737,ATL,G,26.0,60,60,1.0,154,333,0.462,0.46,0.003
1629726,Garrison Mathews,1610612737,ATL,G,26.0,52,52,1.0,118,265,0.445,0.454,-0.009
1628981,Bruno Fernando,1610612737,ATL,F-C,24.0,37,37,1.0,98,201,0.488,0.504,-0.016
1630235,Trent Forrest,1610612737,ATL,G,25.0,22,22,1.0,58,130,0.446,0.464,-0.018
1629633,Jarrett Culver,1610612737,ATL,G-F,24.0,8,8,1.0,37,65,0.569,0.474,0.096
1630249,Vít Krejčí,1610612737,ATL,G,23.0,20,20,1.0,26,60,0.433,0.424,0.009
1631213,Tyrese Martin,1610612737,ATL,G,24.0,10,10,1.0,11,20,0.55,0.458,0.092
1631495,Donovan Williams,1610612737,ATL,G,21.0,1,1,1.0,0,1,0.0,0.674,-0.674
