player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
201166,Aaron Brooks,Aaron,1610612741,CHI,31.0,69,36,33,0.522,16.1,0.606,0.394,0.497,0.122,0.403,0.084,0.1,0.077,0.375,0.09,0.91,0.576,0.424,0.261,0.739,188,469,0.401,185,151,291,204,301,331,145,314,264,109,311,397,446,268,463,6,356,26,455,19,215,185,363
1626171,Bobby Portis,Bobby,1610612741,CHI,21.0,62,29,33,0.468,17.8,0.881,0.119,0.78,0.243,0.11,0.11,0.11,0.108,0.537,0.629,0.371,0.938,0.063,0.656,0.344,186,436,0.427,235,215,291,273,278,136,340,88,86,319,256,376,410,134,181,288,175,205,241,233,218,203,281
1626245,Cristiano Felicio,Cristiano,1610612741,CHI,23.0,31,14,17,0.452,10.3,0.944,0.056,0.762,0.19,0.0,0.095,0.238,0.229,0.571,0.8,0.2,0.0,0.0,0.8,0.2,40,72,0.556,376,352,130,280,394,114,362,101,146,382,284,67,34,111,37,430,376,282,72,401,380,394,43
201565,Derrick Rose,Derrick,1610612741,CHI,27.0,66,32,34,0.485,31.8,0.857,0.143,0.746,0.274,0.122,0.112,0.132,0.117,0.472,0.223,0.777,0.909,0.091,0.291,0.709,447,1048,0.427,207,183,307,258,67,147,329,122,58,312,251,309,389,177,418,51,212,167,443,31,41,32,283
203926,Doug McDermott,Doug,1610612741,CHI,24.0,81,41,40,0.506,23.0,0.598,0.402,0.474,0.154,0.432,0.122,0.094,0.151,0.319,0.757,0.243,0.982,0.018,0.842,0.158,291,644,0.452,19,96,378,223,183,337,139,340,204,94,226,407,267,324,67,402,112,270,46,428,122,121,194
202734,E'Twaun Moore,E'Twaun,1610612741,CHI,27.0,59,29,30,0.492,21.4,0.733,0.267,0.632,0.185,0.318,0.131,0.05,0.172,0.447,0.436,0.564,0.915,0.085,0.556,0.444,187,389,0.481,260,215,258,250,205,218,258,196,156,174,197,454,167,205,319,150,205,177,317,157,217,222,122
202710,Jimmy Butler III,Jimmy,1610612741,CHI,26.0,67,37,30,0.552,36.9,0.802,0.198,0.58,0.197,0.137,0.124,0.283,0.158,0.383,0.441,0.559,0.719,0.281,0.479,0.521,470,1035,0.454,200,139,258,167,4,169,307,233,133,304,217,32,227,257,315,154,315,67,364,109,37,36,183
201149,Joakim Noah,Joakim,1610612741,CHI,31.0,29,15,14,0.517,21.9,0.992,0.008,0.823,0.048,0.0,0.065,0.177,0.177,0.774,0.588,0.412,0.0,0.0,0.588,0.412,51,133,0.383,385,347,104,207,198,71,405,56,396,382,361,182,139,30,220,249,376,282,296,178,365,357,395
203200,Justin Holiday,Justin,1610612741,CHI,27.0,53,28,25,0.528,14.6,0.539,0.461,0.435,0.151,0.452,0.167,0.113,0.142,0.285,0.692,0.308,0.972,0.028,0.807,0.193,88,228,0.386,291,237,201,196,333,377,99,366,208,83,111,365,294,363,120,349,123,259,69,405,325,310,386
2399,Mike Dunleavy,Mike,1610612741,CHI,35.0,31,13,18,0.419,22.7,0.473,0.527,0.342,0.054,0.527,0.158,0.131,0.126,0.288,0.763,0.237,1.0,0.0,0.883,0.117,77,188,0.41,376,361,139,308,188,420,56,426,387,48,141,311,368,357,61,408,1,282,33,441,335,330,342
202703,Nikola Mirotic,Nikola,1610612741,CHI,25.0,66,37,29,0.561,24.9,0.432,0.568,0.291,0.067,0.521,0.089,0.188,0.127,0.224,0.69,0.31,0.956,0.044,0.835,0.165,248,609,0.407,207,139,246,163,161,433,43,446,370,52,301,155,362,413,122,347,149,233,49,425,155,133,349
2200,Pau Gasol,Pau,1610612741,CHI,35.0,72,36,36,0.5,31.8,0.931,0.069,0.746,0.371,0.061,0.032,0.193,0.086,0.376,0.668,0.332,0.958,0.042,0.683,0.317,467,995,0.469,157,151,331,224,66,117,359,121,18,342,424,146,440,265,141,328,143,236,202,272,38,41,148
203915,Spencer Dinwiddie,Spencer,1610612741,CHI,23.0,12,5,7,0.417,13.3,0.815,0.185,0.621,0.172,0.052,0.086,0.327,0.052,0.448,0.111,0.889,0.0,1.0,0.105,0.895,19,54,0.352,431,426,49,315,354,161,315,201,180,347,306,15,456,204,462,7,376,1,472,2,419,414,436
201959,Taj Gibson,Taj,1610612741,CHI,31.0,73,37,36,0.507,26.5,0.994,0.006,0.839,0.156,0.0,0.051,0.161,0.132,0.683,0.643,0.357,0.0,0.0,0.643,0.357,263,500,0.526,144,139,331,219,142,66,410,41,201,382,391,228,347,69,166,303,376,282,247,227,142,175,68
203503,Tony Snell,Tony,1610612741,CHI,24.0,64,33,31,0.516,20.3,0.543,0.457,0.414,0.13,0.497,0.148,0.089,0.154,0.284,0.457,0.543,0.946,0.054,0.675,0.325,126,339,0.372,227,170,265,208,230,375,101,381,249,62,164,417,246,364,307,162,164,218,214,260,278,248,411
