TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,72,41,31,0.569,48.6,112.1,35.3,0.742,7.0,4.8,16.0,13.3,11.8,49.0,1,11,11,11,9,18,6,9,21,17,14,20,10,23
1610612738,Boston Celtics,72,36,36,0.5,48.5,111.8,33.8,0.737,7.8,5.3,15.9,13.3,11.9,44.4,1,16,16,16,13,13,21,13,13,6,11,19,11,4
1610612751,Brooklyn Nets,72,48,24,0.667,47.8,113.1,35.2,0.726,6.6,5.2,15.9,15.1,12.0,47.2,1,4,4,4,20,22,9,23,28,8,12,30,12,13
1610612766,Charlotte Hornets,72,33,39,0.458,48.5,112.0,33.4,0.722,7.9,4.8,17.0,13.3,13.2,47.4,1,19,19,19,12,16,24,26,9,16,23,21,22,14
1610612741,Chicago Bulls,72,31,41,0.431,48.1,111.5,35.2,0.767,6.7,4.2,17.7,11.5,11.7,48.7,1,21,21,21,18,12,7,1,27,27,27,4,8,22
1610612739,Cleveland Cavaliers,72,22,50,0.306,49.1,113.5,32.7,0.729,7.9,4.6,18.1,12.3,13.1,51.3,1,26,26,26,5,25,25,21,11,19,29,9,21,27
1610612742,Dallas Mavericks,72,42,30,0.583,49.0,112.3,34.9,0.734,6.4,4.4,14.9,13.4,12.6,46.1,1,8,8,8,6,21,11,17,30,23,3,22,18,11
1610612743,Denver Nuggets,72,47,25,0.653,49.1,111.5,34.3,0.751,8.2,4.5,15.8,11.4,13.5,45.7,1,5,5,5,4,11,17,6,6,20,9,2,24,7
1610612765,Detroit Pistons,72,20,52,0.278,48.9,112.2,33.4,0.725,7.4,5.2,17.5,13.5,11.7,51.8,1,29,29,29,8,19,23,24,17,9,26,23,7,28
1610612744,Golden State Warriors,72,39,33,0.542,46.7,109.4,34.1,0.727,7.9,4.6,17.0,13.8,12.9,45.9,1,14,14,14,28,5,20,22,8,18,22,24,20,9
1610612745,Houston Rockets,72,17,55,0.236,47.3,114.4,32.7,0.723,7.5,4.9,17.2,12.9,14.5,49.2,1,30,30,30,24,27,26,25,16,14,25,15,30,25
1610612754,Indiana Pacers,72,34,38,0.472,47.1,111.9,32.7,0.701,8.2,6.2,15.6,14.9,13.3,52.2,1,17,17,17,27,14,27,30,5,1,7,29,23,29
1610612746,LA Clippers,72,47,25,0.653,49.1,110.6,35.5,0.754,7.2,4.2,15.8,12.0,12.2,48.3,1,5,5,5,3,8,4,5,20,28,10,7,15,19
1610612747,Los Angeles Lakers,72,42,30,0.583,48.6,106.8,34.7,0.748,7.8,5.4,16.6,11.3,12.2,48.3,1,8,8,8,10,1,14,7,12,5,17,1,16,18
1610612763,Memphis Grizzlies,72,38,34,0.528,47.7,110.5,34.8,0.736,9.0,5.0,16.3,12.2,13.5,46.8,1,15,15,15,22,7,12,15,2,13,15,8,25,12
1610612748,Miami Heat,72,40,32,0.556,49.4,110.7,34.2,0.733,8.1,4.1,17.1,12.6,10.6,42.2,1,13,13,13,2,10,18,19,7,29,24,13,3,2
1610612749,Milwaukee Bucks,72,46,26,0.639,46.7,110.7,36.7,0.755,7.9,4.5,15.5,12.6,10.3,41.8,1,7,7,7,29,9,2,4,10,21,6,14,2,1
1610612750,Minnesota Timberwolves,72,23,49,0.319,47.1,114.5,32.2,0.717,8.6,5.4,16.4,14.1,13.6,48.5,1,25,25,25,26,28,29,27,4,4,16,28,26,21
1610612740,New Orleans Pelicans,72,31,41,0.431,47.7,113.3,35.2,0.755,7.5,4.3,18.0,11.7,12.8,46.1,1,21,21,21,21,23,8,3,15,25,28,5,19,10
1610612752,New York Knicks,72,41,31,0.569,49.8,107.8,36.5,0.738,7.2,5.2,15.4,12.6,10.8,45.1,1,11,11,11,1,4,3,12,18,7,5,12,4,5
1610612760,Oklahoma City Thunder,72,22,50,0.306,47.2,113.4,34.9,0.742,6.9,4.3,19.6,13.2,11.3,48.5,1,26,26,26,25,24,10,10,26,26,30,17,5,20
1610612753,Orlando Magic,72,21,51,0.292,48.4,113.9,35.3,0.744,6.9,4.4,15.9,11.8,14.3,47.5,1,28,28,28,14,26,5,8,25,22,13,6,29,15
1610612755,Philadelphia 76ers,72,49,23,0.681,47.9,107.0,34.7,0.737,9.0,6.1,17.0,11.5,14.2,45.6,1,3,3,3,19,2,13,14,1,2,21,3,28,6
1610612756,Phoenix Suns,72,51,21,0.708,49.0,110.4,34.5,0.741,7.2,4.4,14.9,12.5,12.1,47.8,1,2,2,2,7,6,15,11,19,24,4,11,14,17
1610612757,Portland Trail Blazers,72,42,30,0.583,48.5,115.3,34.2,0.731,6.9,5.1,14.2,13.9,13.8,47.7,1,8,8,8,11,29,19,20,24,11,2,27,27,16
1610612758,Sacramento Kings,72,31,41,0.431,47.6,116.5,31.8,0.713,7.5,4.9,16.9,13.9,12.5,52.9,1,21,21,21,23,30,30,29,14,15,19,25,17,30
1610612759,San Antonio Spurs,72,33,39,0.458,48.3,112.0,34.4,0.733,7.0,5.1,14.2,13.2,11.8,49.9,1,19,19,19,15,17,16,18,22,12,1,18,9,26
1610612761,Toronto Raptors,72,27,45,0.375,48.2,112.0,32.2,0.716,8.6,5.4,15.7,13.9,11.6,43.0,1,24,24,24,17,15,28,28,3,3,8,26,6,3
1610612762,Utah Jazz,72,52,20,0.722,48.3,107.5,37.7,0.757,6.6,5.2,17.0,12.4,12.1,49.1,1,1,1,1,16,3,1,2,29,10,20,10,13,24
1610612764,Washington Wizards,72,34,38,0.472,45.9,112.3,33.7,0.736,7.0,3.9,16.7,13.0,10.2,45.7,1,17,17,17,30,20,22,16,23,30,18,16,1,8
