season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612761,TOR,Toronto Raptors,22301189,2024-04-14,TOR @ MIA,L,48.0,0.472,0.233,0.192,0.352,0.58,0.218,0.188,0.333,0,0,0,0,119,2152,1284,2275,410,1724,973,217,1834,1,2023,2024,False,MIA,TOR,APR
2023-24,1610612761,TOR,Toronto Raptors,22301176,2024-04-12,TOR @ MIA,L,48.0,0.545,0.286,0.175,0.195,0.622,0.267,0.071,0.205,0,0,0,0,119,1234,724,2088,2185,2136,1536,2376,362,1,2023,2024,False,MIA,TOR,APR
2023-24,1610612761,TOR,Toronto Raptors,22301160,2024-04-10,TOR @ BKN,L,48.0,0.457,0.191,0.105,0.295,0.506,0.279,0.158,0.34,0,0,0,0,119,2235,1778,508,1040,646,1651,679,1920,1,2023,2024,False,BKN,TOR,APR
2023-24,1610612761,TOR,Toronto Raptors,22301146,2024-04-09,TOR vs. IND,L,48.0,0.527,0.351,0.146,0.434,0.626,0.232,0.136,0.438,0,0,0,0,119,1515,295,1501,52,2166,1158,1203,2415,1,2023,2024,True,TOR,IND,APR
2023-24,1610612761,TOR,Toronto Raptors,22301137,2024-04-07,TOR vs. WAS,W,48.0,0.568,0.292,0.127,0.255,0.562,0.337,0.138,0.176,0,0,0,0,119,911,679,1009,1539,1465,2074,1163,161,1,2023,2024,True,TOR,WAS,APR
2023-24,1610612761,TOR,Toronto Raptors,22301122,2024-04-05,TOR @ MIL,W,48.0,0.544,0.456,0.165,0.222,0.5,0.223,0.124,0.278,0,0,0,0,119,1262,46,1924,1912,541,1037,1512,1196,1,2023,2024,False,MIL,TOR,APR
2023-24,1610612761,TOR,Toronto Raptors,22301108,2024-04-03,TOR @ MIN,L,48.0,0.406,0.156,0.2,0.241,0.615,0.229,0.087,0.235,0,0,0,0,119,2428,2114,2328,1700,2067,1118,2250,664,1,2023,2024,False,MIN,TOR,APR
2023-24,1610612761,TOR,Toronto Raptors,22301094,2024-04-02,TOR vs. LAL,L,48.0,0.539,0.236,0.162,0.224,0.604,0.119,0.142,0.296,0,0,0,0,119,1328,1253,1871,1887,1970,111,1044,1437,1,2023,2024,True,TOR,LAL,APR
2023-24,1610612761,TOR,Toronto Raptors,22301080,2024-03-31,TOR vs. PHI,L,48.0,0.583,0.222,0.124,0.326,0.735,0.193,0.163,0.278,0,0,0,0,119,690,1426,929,663,2451,684,557,1196,1,2023,2024,True,TOR,PHI,MAR
2023-24,1610612761,TOR,Toronto Raptors,22301053,2024-03-27,TOR vs. NYK,L,48.0,0.53,0.155,0.194,0.333,0.702,0.17,0.118,0.5,0,0,0,0,119,1477,2120,2293,563,2425,459,1631,2454,1,2023,2024,True,TOR,NYK,MAR
2023-24,1610612761,TOR,Toronto Raptors,22301036,2024-03-25,TOR vs. BKN,L,48.0,0.465,0.141,0.11,0.224,0.512,0.222,0.22,0.435,0,0,0,0,119,2194,2231,605,1887,750,1022,43,2410,1,2023,2024,True,TOR,BKN,MAR
2023-24,1610612761,TOR,Toronto Raptors,22301022,2024-03-23,TOR @ WAS,L,48.0,0.468,0.277,0.118,0.298,0.538,0.207,0.18,0.367,0,0,0,0,119,2177,837,809,995,1110,834,318,2164,1,2023,2024,False,WAS,TOR,MAR
2023-24,1610612761,TOR,Toronto Raptors,22301012,2024-03-22,TOR vs. OKC,L,48.0,0.599,0.224,0.26,0.175,0.568,0.2,0.152,0.354,0,0,0,0,119,539,1406,2459,2303,1558,750,792,2064,1,2023,2024,True,TOR,OKC,MAR
2023-24,1610612761,TOR,Toronto Raptors,22300999,2024-03-20,TOR vs. SAC,L,48.0,0.475,0.225,0.224,0.265,0.581,0.194,0.162,0.457,0,0,0,0,119,2130,1391,2426,1392,1732,693,591,2434,1,2023,2024,True,TOR,SAC,MAR
2023-24,1610612761,TOR,Toronto Raptors,22300979,2024-03-17,TOR @ ORL,L,48.0,0.488,0.179,0.184,0.277,0.571,0.235,0.155,0.279,0,0,0,0,119,2021,1915,2177,1268,1576,1191,745,1214,1,2023,2024,False,ORL,TOR,MAR
2023-24,1610612761,TOR,Toronto Raptors,22300963,2024-03-15,TOR vs. ORL,L,48.0,0.556,0.247,0.165,0.217,0.588,0.275,0.153,0.214,0,0,0,0,119,1095,1136,1913,1957,1813,1603,783,454,1,2023,2024,True,TOR,ORL,MAR
2023-24,1610612761,TOR,Toronto Raptors,22300946,2024-03-13,TOR @ DET,L,48.0,0.489,0.204,0.099,0.073,0.506,0.352,0.2,0.294,0,0,0,0,119,1995,1644,402,2457,643,2168,113,1396,1,2023,2024,False,DET,TOR,MAR
2023-24,1610612761,TOR,Toronto Raptors,22300937,2024-03-11,TOR @ DEN,L,48.0,0.565,0.183,0.12,0.298,0.6,0.189,0.091,0.319,0,0,0,0,119,949,1871,852,1001,1929,658,2184,1721,1,2023,2024,False,DEN,TOR,MAR
2023-24,1610612761,TOR,Toronto Raptors,22300923,2024-03-09,TOR @ POR,L,53.0,0.56,0.209,0.189,0.306,0.553,0.146,0.14,0.364,0,0,0,0,17,1013,1588,2246,888,1338,269,1083,2138,1,2023,2024,False,POR,TOR,MAR
2023-24,1610612761,TOR,Toronto Raptors,22300905,2024-03-07,TOR @ PHX,L,48.0,0.543,0.16,0.091,0.226,0.599,0.233,0.162,0.349,0,0,0,0,119,1285,2083,258,1868,1924,1162,591,2017,1,2023,2024,False,PHX,TOR,MAR
2023-24,1610612761,TOR,Toronto Raptors,22300890,2024-03-05,TOR vs. NOP,L,48.0,0.457,0.237,0.114,0.213,0.619,0.105,0.107,0.333,0,0,0,0,119,2238,1247,720,2008,2111,68,1903,1834,1,2023,2024,True,TOR,NOP,MAR
2023-24,1610612761,TOR,Toronto Raptors,22300875,2024-03-03,TOR vs. CHA,W,48.0,0.533,0.198,0.154,0.255,0.511,0.174,0.163,0.265,0,0,0,0,119,1426,1715,1679,1539,689,488,554,1050,1,2023,2024,True,TOR,CHA,MAR
2023-24,1610612761,TOR,Toronto Raptors,22300860,2024-03-01,TOR vs. GSW,L,48.0,0.495,0.179,0.135,0.25,0.541,0.184,0.133,0.327,0,0,0,0,119,1930,1910,1202,1565,1153,594,1284,1818,1,2023,2024,True,TOR,GSW,MAR
2023-24,1610612761,TOR,Toronto Raptors,22300844,2024-02-28,TOR vs. DAL,L,48.0,0.536,0.306,0.112,0.31,0.62,0.219,0.15,0.313,0,0,0,0,119,1382,563,666,836,2117,979,857,1638,1,2023,2024,True,TOR,DAL,FEB
2023-24,1610612761,TOR,Toronto Raptors,22300829,2024-02-26,TOR @ IND,W,48.0,0.615,0.177,0.118,0.34,0.525,0.23,0.099,0.375,0,0,0,0,119,392,1936,809,512,925,1130,2060,2198,1,2023,2024,False,IND,TOR,FEB
2023-24,1610612761,TOR,Toronto Raptors,22300804,2024-02-23,TOR @ ATL,W,48.0,0.564,0.078,0.119,0.308,0.491,0.226,0.089,0.422,0,0,0,0,119,969,2439,831,869,480,1088,2222,2380,1,2023,2024,False,ATL,TOR,FEB
2023-24,1610612761,TOR,Toronto Raptors,22300795,2024-02-22,TOR vs. BKN,W,48.0,0.571,0.357,0.108,0.2,0.481,0.275,0.196,0.204,0,0,0,0,119,863,265,567,2117,384,1603,147,354,1,2023,2024,True,TOR,BKN,FEB
2023-24,1610612761,TOR,Toronto Raptors,22300782,2024-02-14,TOR vs. IND,L,48.0,0.541,0.265,0.143,0.365,0.572,0.237,0.075,0.2,0,0,0,0,119,1307,934,1419,302,1599,1215,2347,304,1,2023,2024,True,TOR,IND,FEB
2023-24,1610612761,TOR,Toronto Raptors,22300764,2024-02-12,TOR vs. SAS,L,48.0,0.439,0.163,0.176,0.283,0.592,0.264,0.174,0.209,0,0,0,0,119,2354,2049,2098,1185,1855,1501,379,414,1,2023,2024,True,TOR,SAS,FEB
2023-24,1610612761,TOR,Toronto Raptors,22300756,2024-02-10,TOR vs. CLE,L,48.0,0.454,0.264,0.117,0.315,0.598,0.141,0.12,0.37,0,0,0,0,119,2257,948,792,778,1915,231,1610,2176,1,2023,2024,True,TOR,CLE,FEB
2023-24,1610612761,TOR,Toronto Raptors,22300744,2024-02-09,TOR vs. HOU,W,48.0,0.474,0.2,0.124,0.327,0.535,0.188,0.224,0.417,0,0,0,0,119,2139,1682,929,638,1067,648,32,2371,1,2023,2024,True,TOR,HOU,FEB
2023-24,1610612761,TOR,Toronto Raptors,22300726,2024-02-07,TOR @ CHA,W,48.0,0.636,0.296,0.113,0.231,0.578,0.222,0.104,0.265,0,0,0,0,119,218,637,702,1826,1677,1022,1961,1050,1,2023,2024,False,CHA,TOR,FEB
2023-24,1610612761,TOR,Toronto Raptors,22300718,2024-02-05,TOR @ NOP,L,48.0,0.536,0.179,0.186,0.277,0.601,0.125,0.071,0.431,0,0,0,0,119,1382,1915,2199,1268,1938,138,2376,2403,1,2023,2024,False,NOP,TOR,FEB
2023-24,1610612761,TOR,Toronto Raptors,22300710,2024-02-04,TOR @ OKC,L,58.0,0.545,0.208,0.112,0.352,0.577,0.073,0.105,0.345,0,0,0,0,1,1257,1603,666,410,1664,17,1954,1968,1,2023,2024,False,OKC,TOR,FEB
2023-24,1610612761,TOR,Toronto Raptors,22300692,2024-02-02,TOR @ HOU,L,48.0,0.5,0.22,0.132,0.17,0.651,0.183,0.142,0.256,0,0,0,0,119,1870,1467,1133,2331,2313,580,1044,948,1,2023,2024,False,HOU,TOR,FEB
2023-24,1610612761,TOR,Toronto Raptors,22300672,2024-01-30,TOR @ CHI,W,48.0,0.602,0.241,0.198,0.357,0.58,0.36,0.202,0.2,0,0,0,0,119,504,1202,2326,360,1718,2206,103,304,1,2023,2024,False,CHI,TOR,JAN
2023-24,1610612761,TOR,Toronto Raptors,22300653,2024-01-28,TOR @ ATL,L,48.0,0.545,0.36,0.136,0.347,0.495,0.421,0.137,0.456,0,0,0,0,119,1249,256,1236,460,527,2370,1167,2433,1,2023,2024,False,ATL,TOR,JAN
2023-24,1610612761,TOR,Toronto Raptors,22300637,2024-01-26,TOR vs. LAC,L,48.0,0.49,0.229,0.109,0.31,0.553,0.253,0.109,0.34,0,0,0,0,119,1989,1339,586,836,1315,1384,1858,1938,1,2023,2024,True,TOR,LAC,JAN
2023-24,1610612761,TOR,Toronto Raptors,22300609,2024-01-22,TOR vs. MEM,L,48.0,0.494,0.291,0.179,0.318,0.532,0.126,0.168,0.375,0,0,0,0,119,1976,682,2127,741,1006,147,473,2198,1,2023,2024,True,TOR,MEM,JAN
2023-24,1610612761,TOR,Toronto Raptors,22300596,2024-01-20,TOR @ NYK,L,48.0,0.473,0.25,0.098,0.2,0.625,0.227,0.216,0.45,0,0,0,0,119,2149,1080,370,2117,2156,1093,50,2424,1,2023,2024,False,NYK,TOR,JAN
2023-24,1610612761,TOR,Toronto Raptors,22300580,2024-01-18,TOR vs. CHI,L,48.0,0.566,0.241,0.144,0.222,0.56,0.187,0.122,0.326,0,0,0,0,119,928,1202,1478,1912,1441,627,1538,1790,1,2023,2024,True,TOR,CHI,JAN
2023-24,1610612761,TOR,Toronto Raptors,22300574,2024-01-17,TOR vs. MIA,W,48.0,0.625,0.205,0.129,0.364,0.489,0.133,0.149,0.346,0,0,0,0,119,296,1635,1065,310,455,188,863,1984,1,2023,2024,True,TOR,MIA,JAN
2023-24,1610612761,TOR,Toronto Raptors,22300563,2024-01-15,TOR vs. BOS,L,48.0,0.421,0.221,0.069,0.213,0.5,0.305,0.13,0.098,0,0,0,0,119,2406,1444,60,2008,541,1887,1361,11,1,2023,2024,True,TOR,BOS,JAN
2023-24,1610612761,TOR,Toronto Raptors,22300540,2024-01-12,TOR @ UTA,L,48.0,0.537,0.457,0.129,0.167,0.672,0.28,0.136,0.455,0,0,0,0,119,1362,45,1043,2334,2379,1660,1203,2432,1,2023,2024,False,UTA,TOR,JAN
2023-24,1610612761,TOR,Toronto Raptors,22300526,2024-01-10,TOR @ LAC,L,48.0,0.619,0.214,0.156,0.308,0.608,0.14,0.073,0.273,0,0,0,0,119,347,1519,1738,869,2006,223,2368,1117,1,2023,2024,False,LAC,TOR,JAN
2023-24,1610612761,TOR,Toronto Raptors,22300516,2024-01-09,TOR @ LAL,L,48.0,0.654,0.138,0.114,0.163,0.642,0.444,0.143,0.195,0,0,0,0,119,137,2243,720,2353,2272,2404,1001,271,1,2023,2024,False,LAL,TOR,JAN
2023-24,1610612761,TOR,Toronto Raptors,22300504,2024-01-07,TOR @ GSW,W,48.0,0.665,0.149,0.071,0.262,0.52,0.15,0.112,0.357,0,0,0,0,119,101,2168,69,1437,836,301,1769,2092,1,2023,2024,False,GSW,TOR,JAN
2023-24,1610612761,TOR,Toronto Raptors,22300492,2024-01-05,TOR @ SAC,L,48.0,0.615,0.31,0.135,0.262,0.625,0.15,0.144,0.392,0,0,0,0,119,386,526,1202,1437,2156,301,984,2291,1,2023,2024,False,SAC,TOR,JAN
2023-24,1610612761,TOR,Toronto Raptors,22300470,2024-01-03,TOR @ MEM,W,48.0,0.553,0.318,0.118,0.174,0.505,0.202,0.096,0.259,0,0,0,0,119,1130,484,809,2307,611,783,2114,966,1,2023,2024,False,MEM,TOR,JAN
