SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300315,2024-05-30T00:00:00,MIN vs. DAL,L,48.0,8.0,14.0,10.0,46.0,14.0,11.0,8.0,48.0,0,0,0,83,7,138,50,104,62,80,64,31,104,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300315,2024-05-30T00:00:00,DAL @ MIN,W,48.0,14.0,11.0,8.0,48.0,8.0,14.0,10.0,46.0,0,0,0,1,7,75,86,123,50,21,108,49,86,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300314,2024-05-28T00:00:00,DAL vs. MIN,L,48.0,30.0,11.0,14.0,36.0,15.0,7.0,13.0,46.0,0,0,0,83,7,2,86,50,132,91,25,90,86,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300314,2024-05-28T00:00:00,MIN @ DAL,W,48.0,15.0,7.0,13.0,46.0,30.0,11.0,14.0,36.0,0,0,0,1,7,66,137,65,62,163,64,101,21,1
2023-24,1610612754,IND,Indiana Pacers,0042300304,2024-05-27T00:00:00,IND vs. BOS,L,48.0,11.0,11.0,15.0,46.0,9.0,11.0,14.0,48.0,0,0,0,83,7,111,86,36,62,28,64,101,104,1
2023-24,1610612738,BOS,Boston Celtics,0042300304,2024-05-27T00:00:00,BOS @ IND,W,48.0,9.0,11.0,14.0,48.0,11.0,11.0,15.0,46.0,0,0,0,1,7,130,86,50,50,46,64,118,86,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300313,2024-05-26T00:00:00,DAL vs. MIN,W,48.0,15.0,6.0,11.0,40.0,10.0,12.0,4.0,50.0,0,0,0,1,7,66,141,90,104,36,80,5,116,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300313,2024-05-26T00:00:00,MIN @ DAL,L,48.0,10.0,12.0,4.0,50.0,15.0,6.0,11.0,40.0,0,0,0,83,7,120,73,158,46,91,14,63,48,1
2023-24,1610612754,IND,Indiana Pacers,0042300303,2024-05-25T00:00:00,IND vs. BOS,L,48.0,13.0,13.0,15.0,68.0,20.0,8.0,17.0,40.0,0,0,0,83,7,86,61,36,3,135,29,140,48,1
2023-24,1610612738,BOS,Boston Celtics,0042300303,2024-05-25T00:00:00,BOS @ IND,W,48.0,20.0,8.0,17.0,40.0,13.0,13.0,15.0,68.0,0,0,0,1,7,25,120,21,104,71,93,118,162,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300312,2024-05-24T00:00:00,MIN vs. DAL,L,48.0,9.0,12.0,11.0,42.0,13.0,8.0,14.0,54.0,0,0,0,83,7,130,73,90,89,71,29,101,135,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300312,2024-05-24T00:00:00,DAL @ MIN,W,48.0,13.0,8.0,14.0,54.0,9.0,12.0,11.0,42.0,0,0,0,1,7,86,120,50,23,28,80,63,62,1
2023-24,1610612754,IND,Indiana Pacers,0042300302,2024-05-23T00:00:00,IND @ BOS,L,48.0,12.0,13.0,7.0,36.0,12.0,18.0,10.0,54.0,0,0,0,83,7,96,61,135,132,55,143,49,135,1
2023-24,1610612738,BOS,Boston Celtics,0042300302,2024-05-23T00:00:00,BOS vs. IND,W,48.0,12.0,18.0,10.0,54.0,12.0,13.0,7.0,36.0,0,0,0,1,7,96,19,104,23,55,93,22,21,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300311,2024-05-22T00:00:00,MIN vs. DAL,L,48.0,9.0,15.0,12.0,38.0,14.0,11.0,9.0,62.0,0,0,0,83,7,130,42,77,119,80,64,43,154,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300311,2024-05-22T00:00:00,DAL @ MIN,W,48.0,14.0,11.0,9.0,62.0,9.0,15.0,12.0,38.0,0,0,0,1,7,75,86,117,7,28,116,76,35,1
2023-24,1610612754,IND,Indiana Pacers,0042300301,2024-05-21T00:00:00,IND @ BOS,L,53.0,19.0,13.6,12.7,50.7,29.0,17.2,14.5,52.5,0,0,0,83,1,31,58,76,45,161,142,116,134,1
2023-24,1610612738,BOS,Boston Celtics,0042300301,2024-05-21T00:00:00,BOS vs. IND,W,53.0,29.0,17.2,14.5,52.5,19.0,13.6,12.7,50.7,0,0,0,1,1,4,23,48,31,133,105,89,120,1
2023-24,1610612743,DEN,Denver Nuggets,0042300237,2024-05-19T00:00:00,DEN vs. MIN,L,48.0,12.0,16.0,7.0,42.0,15.0,14.0,13.0,34.0,0,0,0,83,7,96,28,135,89,91,108,90,13,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300237,2024-05-19T00:00:00,MIN @ DEN,W,48.0,15.0,14.0,13.0,34.0,12.0,16.0,7.0,42.0,0,0,0,1,7,66,50,65,146,55,124,22,62,1
2023-24,1610612752,NYK,New York Knicks,0042300217,2024-05-19T00:00:00,NYK vs. IND,L,48.0,12.0,14.0,17.0,38.0,15.0,6.0,11.0,52.0,0,0,0,83,7,96,50,21,119,91,14,63,121,1
2023-24,1610612754,IND,Indiana Pacers,0042300217,2024-05-19T00:00:00,IND @ NYK,W,48.0,15.0,6.0,11.0,52.0,12.0,14.0,17.0,38.0,0,0,0,1,7,66,141,90,32,55,108,140,35,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300226,2024-05-18T00:00:00,DAL vs. OKC,W,48.0,19.0,27.0,10.0,40.0,27.0,8.0,15.0,46.0,0,0,0,1,7,33,2,104,104,160,29,118,86,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0042300226,2024-05-18T00:00:00,OKC @ DAL,L,48.0,27.0,8.0,15.0,46.0,19.0,27.0,10.0,40.0,0,0,0,83,7,5,120,36,62,126,161,49,48,1
2023-24,1610612752,NYK,New York Knicks,0042300216,2024-05-17T00:00:00,NYK @ IND,L,48.0,6.0,22.0,9.0,38.0,12.0,21.0,8.0,62.0,0,0,0,83,7,153,9,117,119,55,151,31,154,1
2023-24,1610612754,IND,Indiana Pacers,0042300216,2024-05-17T00:00:00,IND vs. NYK,W,48.0,12.0,21.0,8.0,62.0,6.0,22.0,9.0,38.0,0,0,0,1,7,96,12,123,7,8,154,43,35,1
2023-24,1610612743,DEN,Denver Nuggets,0042300236,2024-05-16T00:00:00,DEN @ MIN,L,48.0,3.0,12.0,9.0,36.0,19.0,15.0,18.0,46.0,0,0,0,83,7,161,73,117,132,126,116,145,86,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300236,2024-05-16T00:00:00,MIN vs. DEN,W,48.0,19.0,15.0,18.0,46.0,3.0,12.0,9.0,36.0,0,0,0,1,7,33,42,14,62,4,80,43,21,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0042300225,2024-05-15T00:00:00,OKC vs. DAL,L,48.0,17.0,5.0,8.0,44.0,9.0,12.0,10.0,48.0,0,0,0,83,7,52,152,123,80,28,80,49,104,1
2023-24,1610612738,BOS,Boston Celtics,0042300205,2024-05-15T00:00:00,BOS vs. CLE,W,48.0,11.0,12.0,6.0,40.0,21.0,5.0,0.0,42.0,0,0,0,1,7,111,73,144,104,141,9,1,62,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300225,2024-05-15T00:00:00,DAL @ OKC,W,48.0,9.0,12.0,10.0,48.0,17.0,5.0,8.0,44.0,0,0,0,1,7,130,73,104,50,101,9,31,78,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300205,2024-05-15T00:00:00,CLE @ BOS,L,48.0,21.0,5.0,0.0,42.0,11.0,12.0,6.0,40.0,0,0,0,83,7,20,152,164,89,46,80,15,48,1
2023-24,1610612752,NYK,New York Knicks,0042300215,2024-05-14T00:00:00,NYK vs. IND,W,48.0,24.0,27.0,13.0,62.0,18.0,9.0,14.0,36.0,0,0,0,1,7,9,2,65,7,114,46,101,21,1
2023-24,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,48.0,18.0,9.0,14.0,36.0,24.0,27.0,13.0,62.0,0,0,0,83,7,40,110,50,132,155,161,90,154,1
2023-24,1610612743,DEN,Denver Nuggets,0042300235,2024-05-14T00:00:00,DEN vs. MIN,W,48.0,18.0,8.0,16.0,62.0,12.0,13.0,4.0,48.0,0,0,0,1,7,40,120,26,7,55,93,5,104,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300235,2024-05-14T00:00:00,MIN @ DEN,L,48.0,12.0,13.0,4.0,48.0,18.0,8.0,16.0,62.0,0,0,0,83,7,96,61,158,50,114,29,130,154,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0042300224,2024-05-13T00:00:00,OKC @ DAL,W,48.0,19.0,13.0,14.0,28.0,10.0,13.0,11.0,40.0,0,0,0,1,7,33,61,50,160,36,93,63,48,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300204,2024-05-13T00:00:00,CLE vs. BOS,L,48.0,26.0,10.0,15.0,44.0,14.0,16.0,22.0,38.0,0,0,0,83,7,6,102,36,80,80,124,159,35,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300224,2024-05-13T00:00:00,DAL vs. OKC,L,48.0,10.0,13.0,11.0,40.0,19.0,13.0,14.0,28.0,0,0,0,83,7,120,61,90,104,126,93,101,4,1
2023-24,1610612738,BOS,Boston Celtics,0042300204,2024-05-13T00:00:00,BOS @ CLE,W,48.0,14.0,16.0,22.0,38.0,26.0,10.0,15.0,44.0,0,0,0,1,7,75,28,3,119,158,57,118,78,1
2023-24,1610612754,IND,Indiana Pacers,0042300214,2024-05-12T00:00:00,IND vs. NYK,W,48.0,17.0,8.0,22.0,60.0,18.0,12.0,5.0,40.0,0,0,0,1,7,52,120,3,12,114,80,8,48,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300234,2024-05-12T00:00:00,MIN vs. DEN,L,48.0,11.0,9.0,16.0,48.0,20.0,6.0,7.0,52.0,0,0,0,83,7,111,110,26,50,135,14,22,121,1
2023-24,1610612743,DEN,Denver Nuggets,0042300234,2024-05-12T00:00:00,DEN @ MIN,W,48.0,20.0,6.0,7.0,52.0,11.0,9.0,16.0,48.0,0,0,0,1,7,25,141,135,32,46,46,130,104,1
2023-24,1610612752,NYK,New York Knicks,0042300214,2024-05-12T00:00:00,NYK @ IND,L,48.0,18.0,12.0,5.0,40.0,17.0,8.0,22.0,60.0,0,0,0,83,7,40,73,152,104,101,29,159,148,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300223,2024-05-11T00:00:00,DAL vs. OKC,W,48.0,10.0,16.0,11.0,52.0,18.0,9.0,10.0,40.0,0,0,0,1,7,120,28,90,32,114,46,49,48,1
2023-24,1610612738,BOS,Boston Celtics,0042300203,2024-05-11T00:00:00,BOS @ CLE,W,48.0,6.0,12.0,12.0,50.0,7.0,9.0,8.0,48.0,0,0,0,1,7,153,73,77,46,14,46,31,104,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0042300223,2024-05-11T00:00:00,OKC @ DAL,L,48.0,18.0,9.0,10.0,40.0,10.0,16.0,11.0,52.0,0,0,0,83,7,40,110,104,104,36,124,63,121,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300203,2024-05-11T00:00:00,CLE vs. BOS,L,48.0,7.0,9.0,8.0,48.0,6.0,12.0,12.0,50.0,0,0,0,83,7,145,110,123,50,8,80,76,116,1
2023-24,1610612743,DEN,Denver Nuggets,0042300233,2024-05-10T00:00:00,DEN @ MIN,W,48.0,17.0,13.0,8.0,38.0,15.0,8.0,13.0,34.0,0,0,0,1,7,52,61,123,119,91,29,90,13,1
2023-24,1610612752,NYK,New York Knicks,0042300213,2024-05-10T00:00:00,NYK @ IND,L,48.0,12.0,8.0,20.0,40.0,13.0,16.0,15.0,56.0,0,0,0,83,7,96,120,10,104,71,124,118,143,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300233,2024-05-10T00:00:00,MIN vs. DEN,L,48.0,15.0,8.0,13.0,34.0,17.0,13.0,8.0,38.0,0,0,0,83,7,66,120,65,146,101,93,31,35,1
2023-24,1610612754,IND,Indiana Pacers,0042300213,2024-05-10T00:00:00,IND vs. NYK,W,48.0,13.0,16.0,15.0,56.0,12.0,8.0,20.0,40.0,0,0,0,1,7,86,28,36,20,55,29,153,48,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300222,2024-05-09T00:00:00,DAL @ OKC,W,48.0,18.0,14.0,13.0,44.0,11.0,8.0,16.0,54.0,0,0,0,1,7,40,50,65,80,46,29,130,135,1
2023-24,1610612738,BOS,Boston Celtics,0042300202,2024-05-09T00:00:00,BOS vs. CLE,L,48.0,14.0,11.0,8.0,44.0,10.0,5.0,14.0,60.0,0,0,0,83,7,75,86,123,80,36,9,101,148,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0042300222,2024-05-09T00:00:00,OKC vs. DAL,L,48.0,11.0,8.0,16.0,54.0,18.0,14.0,13.0,44.0,0,0,0,83,7,111,120,26,23,114,108,90,78,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300202,2024-05-09T00:00:00,CLE @ BOS,W,48.0,10.0,5.0,14.0,60.0,14.0,11.0,8.0,44.0,0,0,0,1,7,120,152,50,12,80,64,31,78,1
2023-24,1610612754,IND,Indiana Pacers,0042300212,2024-05-08T00:00:00,IND @ NYK,L,48.0,12.0,22.0,10.0,60.0,14.0,17.0,9.0,62.0,0,0,0,83,7,96,9,104,12,80,138,43,154,1
2023-24,1610612752,NYK,New York Knicks,0042300212,2024-05-08T00:00:00,NYK vs. IND,W,48.0,14.0,17.0,9.0,62.0,12.0,22.0,10.0,60.0,0,0,0,1,7,75,24,117,7,55,154,49,148,1
2023-24,1610612738,BOS,Boston Celtics,0042300201,2024-05-07T00:00:00,BOS vs. CLE,W,48.0,2.0,4.0,12.0,42.0,8.0,9.0,17.0,42.0,0,0,0,1,7,162,157,77,89,21,46,140,62,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300221,2024-05-07T00:00:00,DAL @ OKC,L,48.0,12.0,15.0,8.0,32.0,22.0,25.0,9.0,40.0,0,0,0,83,7,96,42,123,153,146,159,43,48,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0042300221,2024-05-07T00:00:00,OKC vs. DAL,W,48.0,22.0,25.0,9.0,40.0,12.0,15.0,8.0,32.0,0,0,0,1,7,15,6,117,104,55,116,31,8,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300201,2024-05-07T00:00:00,CLE @ BOS,L,48.0,8.0,9.0,17.0,42.0,2.0,4.0,12.0,42.0,0,0,0,83,7,138,110,21,89,1,7,76,62,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300232,2024-05-06T00:00:00,MIN @ DEN,W,48.0,19.0,14.0,18.0,52.0,2.0,8.0,10.0,34.0,0,0,0,1,7,33,50,14,32,1,29,49,13,1
2023-24,1610612752,NYK,New York Knicks,0042300211,2024-05-06T00:00:00,NYK vs. IND,W,48.0,9.0,16.0,20.0,58.0,22.0,10.0,18.0,64.0,0,0,0,1,7,130,28,10,18,146,57,145,159,1
2023-24,1610612754,IND,Indiana Pacers,0042300211,2024-05-06T00:00:00,IND @ NYK,L,48.0,22.0,10.0,18.0,64.0,9.0,16.0,20.0,58.0,0,0,0,83,7,15,102,14,5,28,124,153,146,1
2023-24,1610612743,DEN,Denver Nuggets,0042300232,2024-05-06T00:00:00,DEN vs. MIN,L,48.0,2.0,8.0,10.0,34.0,19.0,14.0,18.0,52.0,0,0,0,83,7,162,120,104,146,126,108,145,121,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300137,2024-05-05T00:00:00,CLE vs. ORL,W,48.0,17.0,16.0,17.0,50.0,10.0,24.0,11.0,28.0,0,0,0,1,7,52,28,21,46,36,157,63,4,1
2023-24,1610612753,ORL,Orlando Magic,0042300137,2024-05-05T00:00:00,ORL @ CLE,L,48.0,10.0,24.0,11.0,28.0,17.0,16.0,17.0,50.0,0,0,0,83,7,120,7,90,160,101,124,140,116,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300231,2024-05-04T00:00:00,MIN @ DEN,W,48.0,18.0,6.0,13.0,52.0,26.0,3.0,14.0,42.0,0,0,0,1,7,40,141,65,32,158,5,101,62,1
2023-24,1610612743,DEN,Denver Nuggets,0042300231,2024-05-04T00:00:00,DEN vs. MIN,L,48.0,26.0,3.0,14.0,42.0,18.0,6.0,13.0,52.0,0,0,0,83,7,6,159,50,89,114,14,90,121,1
2023-24,1610612753,ORL,Orlando Magic,0042300136,2024-05-03T00:00:00,ORL vs. CLE,W,48.0,18.0,15.0,11.0,38.0,12.0,2.0,13.0,66.0,0,0,0,1,7,40,42,90,119,55,3,90,161,1
2023-24,1610612746,LAC,LA Clippers,0042300176,2024-05-03T00:00:00,LAC @ DAL,L,48.0,17.0,16.0,15.0,44.0,17.0,21.0,16.0,46.0,0,0,0,83,7,52,28,36,80,101,151,130,86,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300176,2024-05-03T00:00:00,DAL vs. LAC,W,48.0,17.0,21.0,16.0,46.0,17.0,16.0,15.0,44.0,0,0,0,1,7,52,12,26,62,101,124,118,78,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300136,2024-05-03T00:00:00,CLE @ ORL,L,48.0,12.0,2.0,13.0,66.0,18.0,15.0,11.0,38.0,0,0,0,83,7,96,161,65,4,114,116,63,35,1
2023-24,1610612755,PHI,Philadelphia 76ers,0042300116,2024-05-02T00:00:00,PHI vs. NYK,L,48.0,22.0,19.0,10.0,34.0,17.0,27.0,13.0,44.0,0,0,0,83,7,15,16,104,146,101,161,90,78,1
2023-24,1610612749,MIL,Milwaukee Bucks,0042300126,2024-05-02T00:00:00,MIL @ IND,L,48.0,11.0,17.0,6.0,46.0,22.0,12.0,21.0,60.0,0,0,0,83,7,111,24,144,62,146,80,156,148,1
2023-24,1610612754,IND,Indiana Pacers,0042300126,2024-05-02T00:00:00,IND vs. MIL,W,48.0,22.0,12.0,21.0,60.0,11.0,17.0,6.0,46.0,0,0,0,1,7,15,73,7,12,46,138,15,86,1
2023-24,1610612752,NYK,New York Knicks,0042300116,2024-05-02T00:00:00,NYK @ PHI,W,48.0,17.0,27.0,13.0,44.0,22.0,19.0,10.0,34.0,0,0,0,1,7,52,2,65,80,146,147,49,13,1
2023-24,1610612738,BOS,Boston Celtics,0042300105,2024-05-01T00:00:00,BOS vs. MIA,W,48.0,10.0,11.0,5.0,52.0,15.0,0.0,3.0,58.0,0,0,0,1,7,120,86,152,32,91,1,3,146,1
2023-24,1610612748,MIA,Miami Heat,0042300105,2024-05-01T00:00:00,MIA @ BOS,L,48.0,15.0,0.0,3.0,58.0,10.0,11.0,5.0,52.0,0,0,0,83,7,66,163,162,18,36,64,8,121,1
2023-24,1610612746,LAC,LA Clippers,0042300175,2024-05-01T00:00:00,LAC vs. DAL,L,48.0,7.0,9.0,12.0,46.0,21.0,11.0,15.0,56.0,0,0,0,83,7,145,110,77,62,141,64,118,143,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300175,2024-05-01T00:00:00,DAL @ LAC,W,48.0,21.0,11.0,15.0,56.0,7.0,9.0,12.0,46.0,0,0,0,1,7,20,86,36,20,14,46,76,86,1
2023-24,1610612754,IND,Indiana Pacers,0042300125,2024-04-30T00:00:00,IND @ MIL,L,48.0,14.0,9.0,5.0,42.0,23.0,16.0,11.0,50.0,0,0,0,83,7,75,110,152,89,151,124,63,116,1
2023-24,1610612752,NYK,New York Knicks,0042300115,2024-04-30T00:00:00,NYK vs. PHI,L,53.0,19.0,10.0,14.5,36.2,16.3,13.6,5.4,34.4,0,0,0,83,1,31,109,48,131,100,105,14,20,1
2023-24,1610612749,MIL,Milwaukee Bucks,0042300125,2024-04-30T00:00:00,MIL vs. IND,W,48.0,23.0,16.0,11.0,50.0,14.0,9.0,5.0,42.0,0,0,0,1,7,11,28,90,46,80,46,8,62,1
2023-24,1610612753,ORL,Orlando Magic,0042300135,2024-04-30T00:00:00,ORL @ CLE,L,48.0,8.0,6.0,7.0,30.0,17.0,11.0,19.0,42.0,0,0,0,83,7,138,141,135,158,101,64,152,62,1
2023-24,1610612755,PHI,Philadelphia 76ers,0042300115,2024-04-30T00:00:00,PHI @ NYK,W,53.0,16.3,13.6,5.4,34.4,19.0,10.0,14.5,36.2,0,0,0,1,1,65,58,151,145,133,56,116,34,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300135,2024-04-30T00:00:00,CLE vs. ORL,W,48.0,17.0,11.0,19.0,42.0,8.0,6.0,7.0,30.0,0,0,0,1,7,52,86,13,89,21,14,22,6,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0042300144,2024-04-29T00:00:00,OKC @ NOP,W,48.0,20.0,7.0,16.0,46.0,8.0,16.0,10.0,36.0,0,0,0,1,7,25,137,26,62,21,124,49,21,1
2023-24,1610612738,BOS,Boston Celtics,0042300104,2024-04-29T00:00:00,BOS @ MIA,W,48.0,20.0,12.0,16.0,40.0,10.0,10.0,8.0,46.0,0,0,0,1,7,25,73,26,104,36,57,31,86,1
2023-24,1610612747,LAL,Los Angeles Lakers,0042300155,2024-04-29T00:00:00,LAL @ DEN,L,48.0,17.0,8.0,15.0,52.0,8.0,15.0,14.0,46.0,0,0,0,83,7,52,120,36,32,21,116,101,86,1
2023-24,1610612748,MIA,Miami Heat,0042300104,2024-04-29T00:00:00,MIA vs. BOS,L,48.0,10.0,10.0,8.0,46.0,20.0,12.0,16.0,40.0,0,0,0,83,7,120,102,123,62,135,80,130,48,1
2023-24,1610612740,NOP,New Orleans Pelicans,0042300144,2024-04-29T00:00:00,NOP vs. OKC,L,48.0,8.0,16.0,10.0,36.0,20.0,7.0,16.0,46.0,0,0,0,83,7,138,28,104,132,135,25,130,86,1
2023-24,1610612743,DEN,Denver Nuggets,0042300155,2024-04-29T00:00:00,DEN vs. LAL,W,48.0,8.0,15.0,14.0,46.0,17.0,8.0,15.0,52.0,0,0,0,1,7,138,42,50,62,101,29,118,121,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300174,2024-04-28T00:00:00,DAL vs. LAC,L,48.0,10.0,15.0,12.0,42.0,23.0,6.0,12.0,46.0,0,0,0,83,7,120,42,77,89,151,14,76,86,1
2023-24,1610612749,MIL,Milwaukee Bucks,0042300124,2024-04-28T00:00:00,MIL @ IND,L,48.0,4.0,11.0,5.0,48.0,8.0,3.0,7.0,38.0,0,0,0,83,7,159,86,152,50,21,5,22,35,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300164,2024-04-28T00:00:00,MIN @ PHX,W,48.0,14.0,17.0,4.0,46.0,25.0,15.0,14.0,48.0,0,0,0,1,7,75,24,158,62,157,116,101,104,1
2023-24,1610612752,NYK,New York Knicks,0042300114,2024-04-28T00:00:00,NYK @ PHI,W,48.0,7.0,21.0,12.0,44.0,7.0,8.0,18.0,32.0,0,0,0,1,7,145,12,77,80,14,29,145,8,1
2023-24,1610612756,PHX,Phoenix Suns,0042300164,2024-04-28T00:00:00,PHX vs. MIN,L,48.0,25.0,15.0,14.0,48.0,14.0,17.0,4.0,46.0,0,0,0,83,7,8,42,50,50,80,138,5,86,1
2023-24,1610612746,LAC,LA Clippers,0042300174,2024-04-28T00:00:00,LAC @ DAL,W,48.0,23.0,6.0,12.0,46.0,10.0,15.0,12.0,42.0,0,0,0,1,7,11,141,77,62,36,116,76,62,1
2023-24,1610612755,PHI,Philadelphia 76ers,0042300114,2024-04-28T00:00:00,PHI vs. NYK,L,48.0,7.0,8.0,18.0,32.0,7.0,21.0,12.0,44.0,0,0,0,83,7,145,120,14,153,14,151,76,78,1
2023-24,1610612754,IND,Indiana Pacers,0042300124,2024-04-28T00:00:00,IND vs. MIL,W,48.0,8.0,3.0,7.0,38.0,4.0,11.0,5.0,48.0,0,0,0,1,7,138,159,135,119,5,64,8,104,1
2023-24,1610612753,ORL,Orlando Magic,0042300134,2024-04-27T00:00:00,ORL vs. CLE,W,48.0,18.0,14.0,12.0,52.0,15.0,4.0,8.0,54.0,0,0,0,1,7,40,50,77,32,91,7,31,135,1
