season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612737,ATL,Atlanta Hawks,22001066,2021-05-16,ATL vs. HOU,W,48.0,0.583,0.289,0.126,0.298,0.435,0.217,0.157,0.25,0,0,0,0,113,533,646,849,630,99,807,623,893,1,2020,2021,True,ATL,HOU,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22001049,2021-05-13,ATL vs. ORL,W,48.0,0.511,0.255,0.072,0.278,0.441,0.16,0.144,0.333,0,0,0,0,113,1446,927,81,866,136,299,908,1832,1,2020,2021,True,ATL,ORL,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22001042,2021-05-12,ATL vs. WAS,W,48.0,0.57,0.326,0.131,0.178,0.495,0.188,0.065,0.211,0,0,0,0,113,683,377,951,1938,590,525,2114,467,1,2020,2021,True,ATL,WAS,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22001026,2021-05-10,ATL vs. WAS,W,48.0,0.531,0.271,0.112,0.308,0.575,0.11,0.085,0.157,0,0,0,0,113,1141,776,563,526,1542,67,2000,111,1,2020,2021,True,ATL,WAS,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22001000,2021-05-06,ATL @ IND,L,48.0,0.59,0.191,0.118,0.239,0.667,0.218,0.146,0.229,0,0,0,0,113,467,1592,669,1352,2087,820,888,670,1,2020,2021,False,IND,ATL,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22000992,2021-05-05,ATL vs. PHX,W,48.0,0.708,0.214,0.117,0.344,0.494,0.367,0.105,0.229,0,0,0,0,113,16,1377,662,250,539,1963,1731,671,1,2020,2021,True,ATL,PHX,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22000978,2021-05-03,ATL vs. POR,W,48.0,0.643,0.214,0.111,0.175,0.542,0.147,0.081,0.2,0,0,0,0,113,127,1377,534,1950,1161,229,2022,366,1,2020,2021,True,ATL,POR,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22000959,2021-05-01,ATL vs. CHI,W,48.0,0.595,0.351,0.156,0.175,0.506,0.2,0.135,0.204,0,0,0,0,113,426,258,1509,1950,682,637,1089,397,1,2020,2021,True,ATL,CHI,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22000949,2021-04-30,ATL @ PHI,L,48.0,0.5,0.341,0.18,0.292,0.515,0.257,0.089,0.375,0,0,0,0,113,1513,293,1867,700,764,1263,1963,2062,1,2020,2021,False,PHI,ATL,APR
2020-21,1610612737,ATL,Atlanta Hawks,22000934,2021-04-28,ATL @ PHI,L,48.0,0.37,0.358,0.161,0.375,0.629,0.247,0.088,0.304,0,0,0,0,113,2155,230,1599,90,1966,1152,1971,1592,1,2020,2021,False,PHI,ATL,APR
2020-21,1610612737,ATL,Atlanta Hawks,22000916,2021-04-26,ATL @ DET,L,48.0,0.412,0.2,0.165,0.231,0.53,0.179,0.143,0.174,0,0,0,0,113,2116,1497,1658,1457,992,439,931,201,1,2020,2021,False,DET,ATL,APR
