season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612737,ATL,Atlanta Hawks,22001066,2021-05-16,ATL vs. HOU,W,48.0,49,90,0.544,7,21,0.333,19,26,0.731,11,45,56,32,13.0,10,8,5,16,18,124,29.0,1,1,1,1,113,130,779,163,1962,2105,1334,675,513,1500,636,52,67,146,826,348,155,1024,376,1220,354,60,1,2020,2021,True,ATL,HOU,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22001049,2021-05-13,ATL vs. ORL,W,48.0,41,94,0.436,14,36,0.389,20,24,0.833,12,37,49,19,7.0,9,4,6,16,16,116,23.0,1,1,1,1,113,1001,381,1520,674,838,847,562,705,641,456,599,446,1857,47,535,1137,1361,376,1609,762,125,1,2020,2021,True,ATL,ORL,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22001042,2021-05-12,ATL vs. WAS,W,48.0,44,86,0.512,10,33,0.303,22,28,0.786,7,44,51,22,14.0,4,5,1,21,20,120,4.0,1,1,1,1,113,567,1287,427,1501,1213,1666,377,359,1053,1605,78,278,1454,1048,1867,801,24,1376,786,555,857,1,2020,2021,True,ATL,WAS,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22001026,2021-05-10,ATL vs. WAS,W,48.0,46,96,0.479,10,30,0.333,23,26,0.885,13,42,55,23,12.0,4,6,8,17,21,125,1.0,1,1,1,1,113,340,245,874,1501,1546,1334,295,513,305,314,162,96,1276,641,1867,490,1868,553,610,308,1035,1,2020,2021,True,ATL,WAS,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22001000,2021-05-06,ATL @ IND,L,48.0,48,94,0.511,15,37,0.405,15,18,0.833,10,24,34,27,12.0,8,6,4,17,19,126,-7.0,1,1081,1081,1081,113,185,381,462,506,716,691,1230,1439,641,847,2107,2041,611,641,751,490,663,553,1002,280,1425,1,2020,2021,False,IND,ATL,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22000992,2021-05-05,ATL vs. PHX,W,48.0,53,84,0.631,13,26,0.5,16,18,0.889,9,37,46,35,11.0,8,6,3,21,16,135,32.0,1,1,1,1,113,24,1570,4,857,1892,112,1090,1439,266,1118,599,785,36,440,751,490,332,1376,1609,64,37,1,2020,2021,True,ATL,PHX,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22000978,2021-05-03,ATL vs. POR,W,48.0,44,84,0.524,20,41,0.488,15,18,0.833,5,44,49,32,11.0,6,3,4,18,15,123,9.0,1,1,1,1,113,567,1570,315,69,354,159,1230,1439,641,1942,78,446,146,440,1308,1499,663,725,1786,407,573,1,2020,2021,True,ATL,POR,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22000959,2021-05-01,ATL vs. CHI,W,48.0,37,74,0.5,14,36,0.389,20,26,0.769,6,38,44,19,15.0,11,5,0,21,22,108,11.0,1,1,1,1,113,1627,2127,549,674,838,847,562,513,1188,1795,473,1069,1857,1261,206,801,1,1376,454,1320,469,1,2020,2021,True,ATL,CHI,MAY
2020-21,1610612737,ATL,Atlanta Hawks,22000949,2021-04-30,ATL @ PHI,L,48.0,36,82,0.439,10,28,0.357,22,28,0.786,12,34,46,19,18.0,3,8,6,23,21,104,-22.0,1,1081,1081,1081,113,1771,1768,1484,1501,1736,1133,377,359,1053,456,1069,785,1857,1787,2016,155,1361,1707,610,1567,2000,1,2020,2021,False,PHI,ATL,APR
2020-21,1610612737,ATL,Atlanta Hawks,22000934,2021-04-28,ATL @ PHI,L,48.0,27,81,0.333,6,19,0.316,23,29,0.793,17,30,47,17,15.0,3,3,10,18,22,83,-44.0,1,1081,1081,1081,113,2154,1845,2151,2049,2133,1560,295,298,991,47,1647,656,2014,1261,2016,1499,2074,725,454,2141,2151,1,2020,2021,False,PHI,ATL,APR
2020-21,1610612737,ATL,Atlanta Hawks,22000916,2021-04-26,ATL @ DET,L,48.0,33,85,0.388,4,27,0.148,16,17,0.941,9,36,45,19,16.0,10,4,8,17,16,86,-14.0,1,1081,1081,1081,113,2025,1438,2002,2138,1824,2150,1090,1559,96,1118,752,919,1857,1454,348,1137,1868,553,1609,2121,1772,1,2020,2021,False,DET,ATL,APR
2020-21,1610612737,ATL,Atlanta Hawks,22000913,2021-04-25,ATL vs. MIL,W,48.0,40,88,0.455,13,35,0.371,18,23,0.783,5,39,44,23,10.0,6,1,6,20,18,111,7.0,1,1,1,1,113,1175,1017,1256,857,956,991,804,824,1079,1942,366,1069,1276,282,1308,2021,1361,1160,1220,1110,683,1,2020,2021,True,ATL,MIL,APR
2020-21,1610612737,ATL,Atlanta Hawks,22000898,2021-04-23,ATL vs. MIA,W,48.0,43,80,0.538,15,35,0.429,17,19,0.895,8,30,38,24,14.0,12,2,5,17,18,118,15.0,1,1,1,1,113,710,1918,222,506,956,483,948,1298,245,1377,1647,1731,1099,1048,126,1830,1024,553,1220,662,314,1,2020,2021,True,ATL,MIA,APR
