season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612737,ATL,Atlanta Hawks,42000306,2021-07-03,ATL vs. MIL,L,48.0,101.8,105.9,116.6,118.0,-14.8,-12.1,0.579,1.38,15.6,0.345,0.694,0.51,0.158,0.478,0.524,103.2,100.5,83.75,101,0.449,1,86,86,86,7,122,108,134,71,127,98,28,122,68,141,136,128,37,118,1,2020,2021,True,ATL,MIL,JUL
2020-21,1610612737,ATL,Atlanta Hawks,42000305,2021-07-01,ATL @ MIL,L,48.0,112.7,117.9,121.8,128.1,-9.1,-10.2,0.585,1.71,17.5,0.353,0.588,0.471,0.147,0.539,0.569,100.2,95.5,79.58,95,0.417,1,86,86,86,7,64,146,126,65,92,69,23,167,135,126,78,86,97,138,1,2020,2021,False,MIL,ATL,JUL
2020-21,1610612737,ATL,Atlanta Hawks,42000304,2021-06-29,ATL vs. MIL,W,48.0,116.1,117.0,92.3,94.6,23.8,22.4,0.605,2.17,19.8,0.273,0.727,0.525,0.128,0.582,0.606,95.0,93.5,77.92,94,0.638,1,1,1,1,7,69,12,13,44,59,21,86,82,44,90,45,53,127,10,1,2020,2021,True,ATL,MIL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000303,2021-06-27,ATL vs. MIL,L,48.0,108.5,109.7,119.9,121.5,-11.4,-11.8,0.513,1.67,16.0,0.25,0.604,0.427,0.129,0.554,0.56,94.1,93.0,77.5,93,0.413,1,86,86,86,7,111,124,131,113,98,93,102,164,164,95,66,96,133,140,1,2020,2021,True,ATL,MIL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000302,2021-06-25,ATL @ MIL,L,48.0,88.8,90.1,121.3,125.0,-32.5,-34.9,0.382,0.65,10.4,0.25,0.612,0.433,0.198,0.47,0.508,102.8,100.5,83.75,101,0.299,1,86,86,86,7,164,136,168,164,170,168,102,163,161,168,146,142,37,167,1,2020,2021,False,MIL,ATL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000301,2021-06-23,ATL @ MIL,W,48.0,112.6,114.9,108.5,109.7,4.1,5.1,0.404,1.46,14.2,0.292,0.724,0.528,0.129,0.537,0.568,103.6,102.0,85.0,101,0.498,1,1,1,1,7,80,61,69,159,124,133,66,89,38,93,79,88,17,86,1,2020,2021,False,MIL,ATL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000207,2021-06-20,ATL @ PHI,W,48.0,104.0,103.0,95.0,98.0,8.9,5.0,0.611,2.2,16.9,0.163,0.796,0.48,0.1,0.488,0.542,100.0,99.0,82.5,100,0.533,1,1,1,1,7,132,23,70,38,53,78,163,31,121,44,129,115,49,68,1,2020,2021,False,PHI,ATL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000206,2021-06-18,ATL vs. PHI,L,48.0,92.9,99.0,103.9,104.0,-11.0,-5.0,0.5,1.58,14.0,0.288,0.717,0.504,0.12,0.467,0.483,103.3,100.0,83.33,100,0.479,1,86,86,86,7,147,42,99,116,109,137,69,99,81,79,147,157,41,97,1,2020,2021,True,ATL,PHI,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000205,2021-06-16,ATL @ PHI,W,48.0,110.9,111.2,105.2,107.1,5.6,4.2,0.359,1.27,11.4,0.22,0.723,0.464,0.112,0.512,0.56,99.5,98.5,82.08,98,0.483,1,1,1,1,7,102,54,75,168,140,163,124,90,139,62,105,97,53,94,1,2020,2021,False,PHI,ATL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000204,2021-06-14,ATL vs. PHI,W,48.0,100.7,104.0,101.8,102.0,-1.0,2.0,0.649,6.0,17.3,0.273,0.82,0.509,0.04,0.426,0.467,100.2,98.5,82.08,99,0.478,1,1,1,1,7,128,35,83,21,2,75,86,19,72,2,161,161,53,98,1,2020,2021,True,ATL,PHI,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000203,2021-06-11,ATL vs. PHI,L,48.0,115.5,114.4,130.7,130.9,-15.2,-16.5,0.385,1.36,12.0,0.302,0.7,0.494,0.113,0.512,0.578,96.6,97.0,80.83,97,0.404,1,86,86,86,7,81,158,150,163,128,156,56,111,97,65,104,80,75,145,1,2020,2021,True,ATL,PHI,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000202,2021-06-08,ATL @ PHI,L,48.0,105.2,104.1,118.4,121.6,-13.1,-17.6,0.526,1.11,15.2,0.304,0.778,0.538,0.184,0.524,0.561,98.3,97.5,81.25,98,0.397,1,86,86,86,7,127,125,152,103,154,110,52,48,30,165,95,94,65,149,1,2020,2021,False,PHI,ATL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000201,2021-06-06,ATL @ PHI,W,48.0,117.2,118.5,114.4,117.0,2.8,1.5,0.523,1.35,16.7,0.167,0.756,0.471,0.157,0.628,0.672,108.8,107.0,89.17,108,0.497,1,1,1,1,7,58,101,84,107,132,81,157,62,134,140,14,11,3,88,1,2020,2021,False,PHI,ATL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000135,2021-06-02,ATL @ NYK,W,48.0,107.9,110.8,95.8,97.8,12.1,13.0,0.459,1.55,13.1,0.377,0.66,0.519,0.118,0.477,0.523,94.2,92.0,76.67,93,0.597,1,1,1,1,7,106,20,36,136,115,148,12,139,53,75,139,130,153,24,1,2020,2021,False,NYK,ATL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000134,2021-05-30,ATL vs. NYK,W,48.0,117.3,120.2,102.0,100.0,15.3,20.2,0.667,2.18,18.8,0.213,0.833,0.526,0.117,0.53,0.599,95.2,95.0,79.17,94,0.554,1,1,1,1,7,53,25,16,13,54,46,128,9,40,73,91,61,105,51,1,2020,2021,True,ATL,NYK,MAY
2020-21,1610612737,ATL,Atlanta Hawks,42000133,2021-05-28,ATL vs. NYK,W,48.0,113.5,111.7,99.8,100.0,13.7,11.7,0.667,2.33,22.0,0.125,0.745,0.484,0.128,0.617,0.621,93.4,94.0,78.33,94,0.609,1,1,1,1,7,98,25,42,13,43,5,168,71,112,90,20,46,119,18,1,2020,2021,True,ATL,NYK,MAY
2020-21,1610612737,ATL,Atlanta Hawks,42000132,2021-05-26,ATL @ NYK,L,48.0,90.5,92.0,98.9,101.0,-8.4,-9.0,0.548,1.21,13.5,0.167,0.695,0.442,0.14,0.44,0.491,101.9,100.0,83.33,100,0.46,1,86,86,86,7,161,32,121,91,144,144,157,120,154,112,155,152,41,110,1,2020,2021,False,NYK,ATL,MAY
2020-21,1610612737,ATL,Atlanta Hawks,42000131,2021-05-23,ATL @ NYK,W,48.0,113.5,115.1,106.5,111.7,7.0,3.4,0.405,2.83,14.3,0.188,0.636,0.427,0.065,0.533,0.562,96.4,93.5,77.92,93,0.535,1,1,1,1,7,77,72,79,158,24,132,149,154,163,5,86,92,127,67,1,2020,2021,False,NYK,ATL,MAY
