season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612737,ATL,Atlanta Hawks,42000306,2021-07-03,ATL vs. MIL,L,48.0,19.0,17.0,10.0,40.0,25.0,23.0,13.0,40.0,0,0,0,0,7,29,39,88,102,163,159,114,59,1,2020,2021,True,ATL,MIL,JUL
2020-21,1610612737,ATL,Atlanta Hawks,42000305,2021-07-01,ATL @ MIL,L,48.0,10.0,23.0,7.0,36.0,14.0,19.0,13.0,66.0,0,0,0,0,7,125,7,123,125,81,137,114,165,1,2020,2021,False,MIL,ATL,JUL
2020-21,1610612737,ATL,Atlanta Hawks,42000304,2021-06-29,ATL vs. MIL,W,48.0,16.0,12.0,14.0,46.0,4.0,17.0,9.0,44.0,0,0,0,0,7,57,86,44,60,2,122,59,90,1,2020,2021,True,ATL,MIL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000303,2021-06-27,ATL vs. MIL,L,48.0,16.0,13.0,7.0,34.0,10.0,18.0,11.0,56.0,0,0,0,0,7,57,72,123,134,38,133,84,148,1,2020,2021,True,ATL,MIL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000302,2021-06-25,ATL @ MIL,L,48.0,22.0,11.0,12.0,30.0,25.0,24.0,27.0,62.0,0,0,0,0,7,17,93,58,155,163,165,170,160,1,2020,2021,False,MIL,ATL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000301,2021-06-23,ATL @ MIL,W,48.0,4.0,17.0,10.0,54.0,10.0,16.0,15.0,70.0,0,0,0,0,7,164,39,88,24,38,119,128,168,1,2020,2021,False,MIL,ATL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000207,2021-06-20,ATL @ PHI,W,48.0,15.0,8.0,12.0,36.0,10.0,13.0,23.0,42.0,0,0,0,0,7,70,128,58,125,38,86,167,70,1,2020,2021,False,PHI,ATL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000206,2021-06-18,ATL vs. PHI,L,48.0,12.0,11.0,15.0,48.0,11.0,14.0,12.0,44.0,0,0,0,0,7,100,93,36,50,47,100,95,90,1,2020,2021,True,ATL,PHI,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000205,2021-06-16,ATL @ PHI,W,48.0,25.0,11.0,9.0,34.0,9.0,7.0,15.0,30.0,0,0,0,0,7,5,93,95,134,28,25,128,8,1,2020,2021,False,PHI,ATL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000204,2021-06-14,ATL vs. PHI,W,48.0,8.0,21.0,9.0,40.0,9.0,9.0,5.0,34.0,0,0,0,0,7,144,14,95,102,28,44,24,29,1,2020,2021,True,ATL,PHI,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000203,2021-06-11,ATL vs. PHI,L,48.0,12.0,20.0,6.0,58.0,12.0,14.0,15.0,66.0,0,0,0,0,7,100,19,134,15,56,100,128,165,1,2020,2021,True,ATL,PHI,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000202,2021-06-08,ATL @ PHI,L,48.0,7.0,11.0,9.0,44.0,28.0,14.0,20.0,52.0,0,0,0,0,7,152,93,95,67,168,100,157,129,1,2020,2021,False,PHI,ATL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000201,2021-06-06,ATL @ PHI,W,48.0,28.0,8.0,10.0,40.0,24.0,9.0,16.0,58.0,0,0,0,0,7,2,128,88,102,158,44,136,151,1,2020,2021,False,PHI,ATL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000135,2021-06-02,ATL @ NYK,W,48.0,18.0,21.0,4.0,44.0,12.0,19.0,6.0,30.0,0,0,0,0,7,34,14,148,67,56,137,28,8,1,2020,2021,False,NYK,ATL,JUN
2020-21,1610612737,ATL,Atlanta Hawks,42000134,2021-05-30,ATL vs. NYK,W,48.0,22.0,2.0,12.0,30.0,6.0,9.0,9.0,42.0,0,0,0,0,7,17,166,58,155,14,44,59,70,1,2020,2021,True,ATL,NYK,MAY
2020-21,1610612737,ATL,Atlanta Hawks,42000133,2021-05-28,ATL vs. NYK,W,48.0,10.0,6.0,2.0,44.0,12.0,11.0,0.0,30.0,0,0,0,0,7,125,147,160,67,56,63,1,8,1,2020,2021,True,ATL,NYK,MAY
2020-21,1610612737,ATL,Atlanta Hawks,42000132,2021-05-26,ATL @ NYK,L,48.0,11.0,4.0,15.0,28.0,16.0,15.0,6.0,42.0,0,0,0,0,7,116,161,36,164,102,111,28,70,1,2020,2021,False,NYK,ATL,MAY
2020-21,1610612737,ATL,Atlanta Hawks,42000131,2021-05-23,ATL @ NYK,W,48.0,7.0,10.0,9.0,50.0,4.0,17.0,9.0,50.0,0,0,0,0,7,152,109,95,43,2,122,59,122,1,2020,2021,False,NYK,ATL,MAY
