close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
201188,Marc Gasol,1610612763,MEM,C,31.0,52,52,1.0,5.31,12.06,0.44,0.478,-0.037
201144,Mike Conley,1610612763,MEM,G,28.0,56,56,1.0,4.77,10.55,0.452,0.436,0.016
2216,Zach Randolph,1610612763,MEM,F,34.0,68,68,1.0,4.97,10.12,0.491,0.473,0.018
2440,Matt Barnes,1610612763,MEM,F,36.0,76,76,1.0,4.75,9.93,0.478,0.444,0.034
200770,Jordan Farmar,1610612763,MEM,G,29.0,12,12,1.0,3.33,7.92,0.421,0.448,-0.027
2754,Tony Allen,1610612763,MEM,G-F,34.0,64,64,1.0,2.97,6.88,0.432,0.445,-0.013
201148,Brandan Wright,1610612763,MEM,F,28.0,12,12,1.0,3.17,6.83,0.463,0.461,0.003
203798,PJ Hairston,1610612763,MEM,F-G,23.0,64,64,1.0,2.92,6.34,0.461,0.448,0.013
1627293,Alex Stepheson,1610612763,MEM,F,28.0,7,7,1.0,2.29,6.29,0.364,0.491,-0.127
203210,JaMychal Green,1610612763,MEM,F,26.0,78,78,1.0,2.63,5.92,0.444,0.455,-0.011
2365,Chris Andersen,1610612763,MEM,F-C,37.0,26,26,1.0,3.04,5.88,0.516,0.469,0.048
2757,Beno Udrih,1610612763,MEM,G,33.0,44,44,1.0,2.57,5.86,0.438,0.428,0.01
200797,Ryan Hollins,1610612763,MEM,C,31.0,34,34,1.0,2.88,5.74,0.503,0.473,0.03
1713,Vince Carter,1610612763,MEM,G-F,39.0,59,59,1.0,2.58,5.69,0.452,0.432,0.021
1626185,Jarell Martin,1610612763,MEM,F,22.0,26,26,1.0,2.54,5.38,0.471,0.462,0.009
203955,Bryce Cotton,1610612763,MEM,G,23.0,3,3,1.0,3.33,5.33,0.625,0.432,0.193
202362,Lance Stephenson,1610612763,MEM,F-G,25.0,67,67,1.0,2.33,5.24,0.444,0.435,0.01
204098,Xavier Munford,1610612763,MEM,G,24.0,14,14,1.0,2.43,5.14,0.472,0.446,0.026
203893,Russ Smith,1610612763,MEM,G,25.0,8,8,1.0,1.75,3.0,0.583,0.438,0.145
203919,Jordan Adams,1610612763,MEM,G,21.0,2,2,1.0,1.5,2.5,0.6,0.46,0.14
203950,Jarnell Stokes,1610612763,MEM,F-C,22.0,5,5,1.0,0.6,1.6,0.375,0.448,-0.073
