close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
201188,Marc Gasol,1610612763,MEM,C,31.0,52,52,0.507,3.23,6.12,0.528,0.601,-0.073
2216,Zach Randolph,1610612763,MEM,F,34.0,68,63,0.442,2.96,4.47,0.661,0.596,0.065
201148,Brandan Wright,1610612763,MEM,F,28.0,12,12,0.5,1.58,3.42,0.463,0.575,-0.112
1627293,Alex Stepheson,1610612763,MEM,F,28.0,7,6,0.477,1.14,3.0,0.381,0.622,-0.241
2365,Chris Andersen,1610612763,MEM,F-C,37.0,26,24,0.49,1.81,2.88,0.627,0.594,0.033
2440,Matt Barnes,1610612763,MEM,F,36.0,76,67,0.264,1.72,2.62,0.658,0.596,0.063
200797,Ryan Hollins,1610612763,MEM,C,31.0,34,29,0.446,1.35,2.56,0.529,0.605,-0.076
201144,Mike Conley,1610612763,MEM,G,28.0,56,51,0.217,1.32,2.29,0.578,0.586,-0.008
203210,JaMychal Green,1610612763,MEM,F,26.0,78,67,0.37,1.15,2.19,0.526,0.594,-0.067
1626185,Jarell Martin,1610612763,MEM,F,22.0,26,23,0.357,1.04,1.92,0.54,0.597,-0.057
203955,Bryce Cotton,1610612763,MEM,G,23.0,3,2,0.313,1.33,1.67,0.8,0.646,0.154
2754,Tony Allen,1610612763,MEM,G-F,34.0,64,50,0.207,0.94,1.42,0.659,0.594,0.065
203798,PJ Hairston,1610612763,MEM,F-G,23.0,64,44,0.212,0.72,1.34,0.535,0.594,-0.059
1713,Vince Carter,1610612763,MEM,G-F,39.0,59,39,0.226,0.92,1.29,0.711,0.596,0.115
200770,Jordan Farmar,1610612763,MEM,G,29.0,12,10,0.158,0.75,1.25,0.6,0.6,0.0
2757,Beno Udrih,1610612763,MEM,G,33.0,44,32,0.198,0.66,1.16,0.569,0.57,-0.001
203950,Jarnell Stokes,1610612763,MEM,F-C,22.0,5,5,0.625,0.4,1.0,0.4,0.595,-0.195
204098,Xavier Munford,1610612763,MEM,G,24.0,14,8,0.194,0.86,1.0,0.857,0.612,0.245
202362,Lance Stephenson,1610612763,MEM,F-G,25.0,67,44,0.177,0.69,0.93,0.742,0.592,0.15
203919,Jordan Adams,1610612763,MEM,G,21.0,2,1,0.2,0.5,0.5,1.0,0.559,0.441
203893,Russ Smith,1610612763,MEM,G,25.0,8,3,0.125,0.38,0.38,1.0,0.633,0.367
