group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,1629164,Brandon Goodwin,Brandon,1610612739,CLE,26.0,10,5,5,0.5,2.8,118.0,116.7,116.7,110.0,105.1,105.1,8.0,11.6,11.6,0.167,1.0,15.8,0.125,0.222,0.169,15.8,16.0,0.227,0.274,0.211,0.221,98.57,101.4,84.5,101.4,-0.03,60,2,11,0.2,1.1,0.182,269,247,211,206,218,131,103,103,252,236,236,166,132,132,109,149,150,40,56,39,432,435,344,361,112,118,258,258,258,437,256,194,276,111,347
Players,1627747,Caris LeVert,Caris,1610612739,CLE,27.0,28,9,19,0.321,3.7,105.8,107.0,107.0,115.7,115.8,115.8,-9.9,-8.8,-8.8,0.167,1.29,12.2,0.059,0.1,0.078,9.5,9.5,0.412,0.443,0.264,0.273,94.69,94.13,78.44,94.13,0.053,200,19,51,0.7,1.8,0.373,79,173,476,405,77,275,214,214,307,360,360,303,302,302,109,137,208,121,243,219,354,355,260,301,61,65,369,437,437,276,45,32,65,44,250
Players,1626224,Cedi Osman,Cedi,1610612739,CLE,27.0,18,11,7,0.611,2.0,112.6,106.6,106.6,123.1,120.0,120.0,-10.6,-13.4,-13.4,0.143,0.0,16.7,0.022,0.056,0.037,0.0,0.0,0.393,0.403,0.163,0.177,101.37,105.48,87.9,105.48,0.049,76,4,14,0.2,0.8,0.286,193,136,255,113,341,189,220,220,376,388,388,309,332,332,136,233,138,244,351,376,1,1,276,316,205,193,178,172,172,287,204,159,260,195,308
Players,1629012,Collin Sexton,Collin,1610612739,CLE,23.0,5,4,1,0.8,1.8,92.1,100.0,100.0,132.2,116.7,116.7,-40.2,-16.7,-16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.417,0.286,0.291,99.11,100.41,83.68,100.41,-0.06,19,2,6,0.4,1.2,0.333,343,275,38,45,363,383,279,279,419,367,367,424,348,348,307,233,307,290,380,406,1,1,252,310,49,55,239,291,291,453,256,258,155,96,267
Players,1629636,Darius Garland,Darius,1610612739,CLE,22.0,34,16,18,0.471,3.5,109.7,109.6,109.6,106.8,106.1,106.1,2.9,3.5,3.5,0.397,3.13,21.9,0.038,0.059,0.048,7.0,7.1,0.415,0.522,0.317,0.328,95.55,95.9,79.92,95.9,0.15,240,24,65,0.7,1.9,0.369,32,57,467,269,111,226,186,186,208,252,252,206,190,190,16,46,90,177,346,336,302,304,258,226,34,38,347,400,400,88,31,17,62,40,254
Players,1629731,Dean Wade,Dean,1610612739,CLE,25.0,11,5,6,0.455,2.7,102.1,97.0,97.0,124.6,118.5,118.5,-22.5,-21.5,-21.5,0.158,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.063,0.068,102.48,107.85,89.87,107.85,0.005,66,1,5,0.1,0.5,0.2,254,247,239,280,244,310,329,329,382,383,383,376,372,372,119,233,25,290,380,406,1,1,322,357,406,402,154,146,146,355,299,271,342,322,340
Players,1629685,Dylan Windler,Dylan,1610612739,CLE,25.0,3,2,1,0.667,1.3,185.6,150.0,150.0,35.5,37.5,37.5,150.1,112.5,112.5,0.333,0.0,25.0,0.0,0.333,0.25,0.0,0.0,0.0,0.647,0.3,0.287,101.06,110.11,91.76,110.11,0.571,10,0,1,0.0,0.3,0.0,383,339,38,74,411,10,11,11,25,27,27,10,9,9,26,233,59,290,17,10,1,1,364,120,42,59,190,110,110,5,364,364,364,352,364
Players,202334,Ed Davis,Ed,1610612739,CLE,33.0,2,1,1,0.5,0.1,0.0,0.0,0.0,100.0,100.0,100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.22,210.22,175.18,210.22,0.0,0,0,0,0.0,0.0,0.0,408,375,38,206,482,465,465,465,125,150,150,469,473,473,307,233,307,290,380,406,1,1,364,382,431,431,14,17,17,356,364,419,364,419,364
Players,1630596,Evan Mobley,Evan,1610612739,CLE,21.0,38,21,17,0.553,3.1,109.4,107.9,107.9,97.7,100.0,100.0,11.7,7.9,7.9,0.188,2.0,17.4,0.062,0.142,0.102,8.7,8.8,0.5,0.559,0.199,0.207,97.94,97.49,81.24,97.49,0.159,240,20,40,0.5,1.1,0.5,9,17,454,182,177,232,204,204,108,150,150,141,161,161,96,74,133,117,167,145,339,340,177,200,132,137,279,366,366,75,43,64,104,121,116
Players,1630171,Isaac Okoro,Isaac,1610612739,CLE,21.0,34,14,20,0.412,3.1,123.0,118.8,118.8,107.5,108.6,108.6,15.5,10.1,10.1,0.068,5.0,20.0,0.037,0.018,0.027,4.0,3.9,0.6,0.63,0.078,0.087,96.62,97.75,81.46,97.75,0.037,213,7,15,0.2,0.4,0.467,32,82,484,325,163,96,87,87,215,274,274,111,140,140,236,8,104,183,379,395,237,235,121,133,379,370,321,361,361,319,146,151,275,326,160
