season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612744,GSW,Golden State Warriors,22400303,2024-11-30,GSW @ PHX,L,48.0,105.1,106.1,116.9,114.1,-11.8,-8.1,0.737,3.11,20.1,0.218,0.86,0.5,0.091,0.489,0.525,98.3,99.0,82.5,99,0.445,1,1231,1231,1231,121,1834,1255,1708,338,235,799,2070,51,1179,201,1931,1966,1269,1812,1,2024,2025,False,PHX,GSW
2024-25,1610612749,MIL,Milwaukee Bucks,22400302,2024-11-30,MIL vs. WAS,W,48.0,121.6,121.6,112.2,111.8,9.3,9.8,0.705,2.58,21.8,0.205,0.787,0.505,0.118,0.605,0.639,101.8,102.0,85.0,102,0.55,1,1,1,1,121,617,1039,657,590,494,396,2165,347,1097,670,439,380,699,700,1,2024,2025,True,MIL,WAS
2024-25,1610612765,DET,Detroit Pistons,22400301,2024-11-30,DET vs. PHI,L,48.0,90.6,97.0,111.4,113.3,-20.7,-16.3,0.629,1.29,15.8,0.328,0.696,0.49,0.172,0.445,0.485,102.8,98.5,82.08,99,0.407,1,1231,1231,1231,121,2273,1173,2109,1336,2061,2053,729,1421,1409,1900,2317,2299,1387,2135,1,2024,2025,True,DET,PHI
2024-25,1610612762,UTA,Utah Jazz,22400304,2024-11-30,UTA vs. DAL,L,48.0,93.8,96.9,106.4,108.2,-12.7,-11.3,0.588,1.33,14.3,0.365,0.706,0.518,0.155,0.405,0.451,99.9,97.5,81.25,97,0.43,1,1231,1231,1231,121,2278,764,1880,1744,2005,2277,418,1300,891,1551,2418,2417,1559,1966,1,2024,2025,True,UTA,DAL
2024-25,1610612766,CHA,Charlotte Hornets,22400300,2024-11-30,CHA vs. ATL,L,48.0,104.7,105.1,109.3,110.3,-4.6,-5.3,0.657,1.53,16.1,0.344,0.628,0.462,0.152,0.468,0.508,98.6,98.0,81.67,99,0.431,1,1231,1231,1231,121,1893,927,1539,1052,1749,1991,601,2090,1888,1491,2153,2123,1473,1960,1,2024,2025,True,CHA,ATL
2024-25,1610612742,DAL,Dallas Mavericks,22400304,2024-11-30,DAL @ UTA,W,48.0,106.4,108.2,93.8,96.9,12.7,11.3,0.732,2.0,21.0,0.294,0.635,0.482,0.153,0.539,0.549,99.9,97.5,81.25,98,0.57,1,1,1,1,121,1691,182,581,368,1037,568,1145,2043,1568,1519,1301,1657,1559,495,1,2024,2025,False,UTA,DAL
2024-25,1610612755,PHI,Philadelphia 76ers,22400301,2024-11-30,PHI @ DET,W,48.0,111.4,113.3,90.6,97.0,20.7,16.3,0.452,1.12,14.5,0.304,0.672,0.51,0.173,0.559,0.586,102.8,98.5,82.08,98,0.593,1,1,1,1,121,1282,186,352,2385,2249,2252,1027,1723,1047,1924,1002,1100,1387,326,1,2024,2025,False,DET,PHI
2024-25,1610612764,WAS,Washington Wizards,22400302,2024-11-30,WAS @ MIL,L,48.0,112.2,111.8,121.6,121.6,-9.3,-9.8,0.585,2.0,17.6,0.213,0.795,0.495,0.118,0.523,0.584,101.8,102.0,85.0,102,0.45,1,1231,1231,1231,121,1416,1841,1804,1762,1037,1562,2105,286,1356,670,1537,1128,699,1761,1,2024,2025,False,MIL,WAS
2024-25,1610612737,ATL,Atlanta Hawks,22400300,2024-11-30,ATL @ CHA,W,48.0,109.3,110.3,104.7,105.1,4.6,5.3,0.711,1.23,19.3,0.372,0.656,0.538,0.227,0.551,0.595,98.6,98.0,81.67,97,0.569,1,1,1,1,121,1530,563,922,543,2137,1046,368,1855,560,2400,1107,937,1473,501,1,2024,2025,False,CHA,ATL
2024-25,1610612756,PHX,Phoenix Suns,22400303,2024-11-30,PHX vs. GSW,W,48.0,116.9,114.1,105.1,106.1,11.8,8.1,0.816,2.21,22.8,0.14,0.782,0.5,0.141,0.595,0.637,98.3,99.0,82.5,99,0.555,1,1,1,1,121,1200,619,751,48,831,239,2405,385,1179,1229,545,408,1269,649,1,2024,2025,True,PHX,GSW
