group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1629013,Landry Shamet,Landry,1610612751,BKN,24.0,2,1,1,0.5,5.0,0.091,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.333,0.167,75,54,23,52,86,76,73,91,36,66,26,25,40,34,38,13,1,22,20,1,1,28,48,BKN
Players,201145,Jeff Green,Jeff,1610612751,BKN,34.0,2,1,1,0.5,9.0,0.1,0.25,0.154,0.333,0.25,0.0,0.0,1.0,0.0,0.125,0.333,0.0,0.0,0.0,0.0,0.2,0.0,0.167,75,54,23,52,58,71,31,54,18,30,46,47,1,73,71,22,1,22,20,1,80,63,48,BKN
Players,203925,Joe Harris,Joe,1610612751,BKN,29.0,4,1,3,0.25,21.0,0.07,0.0,0.086,0.0,0.143,0.0,0.0,0.25,0.286,0.278,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,36,54,98,90,16,88,73,78,36,51,46,47,28,30,35,39,1,22,20,1,76,63,85,BKN
Players,1628971,Bruce Brown,Bruce,1610612751,BKN,24.0,4,1,3,0.25,16.0,0.147,0.125,0.172,0.0,0.0,0.0,0.0,0.5,0.2,0.286,0.5,0.0,1.0,0.0,0.5,0.111,0.0,0.1,36,54,98,90,24,54,57,49,36,66,46,47,11,47,30,13,1,1,20,116,64,63,73,BKN
Players,201935,James Harden,James,1610612751,BKN,31.0,3,1,2,0.333,15.0,0.219,0.125,0.16,0.333,0.333,0.4,0.333,0.0,0.333,0.231,0.25,0.667,0.0,0.0,0.0,0.556,0.4,0.208,53,54,69,74,27,39,57,52,18,19,20,25,40,19,45,28,126,22,20,1,124,23,41,BKN
Players,1629651,Nic Claxton,Nic,1610612751,BKN,22.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,100,23,100,132,102,73,91,36,66,46,47,40,73,81,39,1,22,20,1,1,63,85,BKN
Players,201142,Kevin Durant,Kevin,1610612751,BKN,32.0,4,1,3,0.25,21.0,0.523,0.727,0.556,0.5,0.4,0.429,0.5,0.0,0.214,0.167,0.0,0.333,0.5,0.0,0.5,0.083,0.333,0.636,36,54,98,90,14,4,3,2,11,15,19,17,40,45,56,39,112,7,20,116,59,28,7,BKN
Players,201933,Blake Griffin,Blake,1610612751,BKN,32.0,4,1,3,0.25,12.0,0.038,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.125,0.091,0.333,0.0,0.0,1.0,0.0,0.143,0.333,0.0,36,54,98,90,45,97,73,87,36,66,46,47,40,61,77,22,1,22,1,1,70,28,85,BKN
Players,202681,Kyrie Irving,Kyrie,1610612751,BKN,29.0,2,0,2,0.0,6.0,0.091,0.0,0.091,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,75,100,69,100,83,76,73,73,36,19,46,47,40,73,81,39,1,22,20,1,102,63,85,BKN
