group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1629608,Dewan Hernandez,Dewan,1610612761,TOR,23.0,1,1,0,1.0,3.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,414,358,1,1,148,1,312,307,130,224,157,1,210,296,245,232,214,82,304,237,340,350,340,TOR
Players,1629744,Matt Thomas,Matt,1610612761,TOR,25.0,2,2,0,1.0,1.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0.5,383,321,1,1,316,361,1,307,130,1,157,297,210,296,245,232,1,82,1,237,283,313,96,TOR
Players,1629056,Terence Davis,Terence,1610612761,TOR,23.0,6,4,2,0.667,4.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,4,0.5,316,261,82,77,19,361,1,307,130,1,157,297,210,296,245,232,1,82,1,237,233,268,96,TOR
Players,1628778,Paul Watson,Paul,1610612761,TOR,25.0,1,1,0,1.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,414,358,1,1,297,1,312,136,130,224,157,41,1,103,1,232,214,82,1,237,283,350,1,TOR
Players,1627832,Fred VanVleet,Fred,1610612761,TOR,26.0,24,17,7,0.708,3.4,0.464,0.536,0.218,0.036,0.327,0.109,0.455,0.127,0.182,0.0,1.0,1.0,0.0,0.5,0.5,12,28,0.429,113,40,232,52,110,265,129,274,121,140,86,61,129,258,245,1,1,82,203,108,84,85,170,TOR
Players,201188,Marc Gasol,Marc,1610612761,TOR,35.0,18,13,5,0.722,2.6,0.571,0.429,0.5,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1,7,0.143,178,91,180,48,221,206,187,136,130,224,157,41,1,103,1,232,214,82,1,237,283,216,337,TOR
Players,1626169,Stanley Johnson,Stanley,1610612761,TOR,24.0,1,1,0,1.0,3.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1.0,414,358,1,1,125,1,312,1,130,224,157,297,210,1,245,1,214,82,304,1,233,313,1,TOR
Players,1626259,Malcolm Miller,Malcolm,1610612761,TOR,27.0,2,2,0,1.0,3.4,0.333,0.667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,383,321,1,1,109,306,75,307,130,224,157,297,210,296,245,232,214,82,304,237,340,289,340,TOR
Players,200768,Kyle Lowry,Kyle,1610612761,TOR,34.0,30,20,10,0.667,3.8,0.429,0.571,0.256,0.047,0.419,0.093,0.325,0.093,0.209,0.091,0.909,0.417,0.583,0.261,0.739,23,49,0.469,56,22,297,77,49,276,117,260,115,120,93,121,160,248,238,69,203,21,280,59,32,37,147,TOR
Players,1626178,Rondae Hollis-Jefferson,Rondae,1610612761,TOR,25.0,9,5,4,0.556,2.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,272,231,148,150,198,1,312,307,130,224,157,1,84,296,245,232,214,82,304,237,340,289,340,TOR
