group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1629608,Dewan Hernandez,Dewan,1610612761,TOR,23.0,1,1,0,1.0,3.168333333333333,0,0,0,0,0,0,2,4,0,1,0,2,3.0,414,358,1,1,393,210,223,157,296,1,1,135,73,181,253,1,220,366,TOR
Players,1629744,Matt Thomas,Matt,1610612761,TOR,25.0,2,2,0,1.0,3.691666666666667,0,0,0,0,0,0,2,4,0,1,0,0,4.2,383,321,1,1,379,210,223,157,296,1,1,135,73,181,253,1,319,351,TOR
Players,1629056,Terence Davis,Terence,1610612761,TOR,23.0,6,4,2,0.667,25.79,0,0,0,0,7,3,7,18,0,0,0,0,19.2,316,261,82,77,249,210,223,157,296,196,134,271,190,181,1,1,319,231,TOR
Players,1628778,Paul Watson,Paul,1610612761,TOR,25.0,1,1,0,1.0,2.0,4,0,0,2,0,0,0,2,0,0,0,1,7.0,414,358,1,1,411,90,223,157,217,1,1,1,39,181,1,1,262,317,TOR
Players,1627832,Fred VanVleet,Fred,1610612761,TOR,26.0,24,17,7,0.708,80.69333333333333,7,0,6,10,25,11,12,56,0,1,6,17,87.1,113,40,232,52,107,52,223,26,104,369,254,352,315,181,253,287,34,78,TOR
Players,201188,Marc Gasol,Marc,1610612761,TOR,35.0,18,13,5,0.722,46.645,4,0,0,2,14,9,7,28,2,2,3,4,32.7,178,91,180,48,176,90,223,157,217,284,234,271,244,58,353,192,156,176,TOR
Players,1626169,Stanley Johnson,Stanley,1610612761,TOR,24.0,1,1,0,1.0,3.25,0,2,0,4,0,0,2,4,0,0,0,0,7.6,414,358,1,1,390,210,159,157,169,1,1,135,73,181,1,1,319,311,TOR
Players,1626259,Malcolm Miller,Malcolm,1610612761,TOR,27.0,2,2,0,1.0,6.733333333333333,0,0,0,0,0,0,2,4,0,0,1,0,1.2,383,321,1,1,354,210,223,157,296,1,1,135,73,181,1,95,319,391,TOR
Players,200768,Kyle Lowry,Kyle,1610612761,TOR,34.0,30,20,10,0.667,114.58,8,5,8,18,32,16,15,70,1,1,13,24,138.7,56,22,297,77,34,42,81,19,62,408,300,385,360,107,253,412,18,23,TOR
Players,1626178,Rondae Hollis-Jefferson,Rondae,1610612761,TOR,25.0,9,5,4,0.556,25.186666666666667,1,2,0,0,8,3,4,10,2,2,6,5,24.2,272,231,148,150,253,188,159,157,296,209,134,205,136,58,353,287,131,209,TOR
Players,1626181,Norman Powell,Norman,1610612761,TOR,27.0,23,15,8,0.652,55.895,7,0,2,14,15,16,6,50,0,0,4,4,54.9,122,62,254,92,153,52,223,88,77,296,300,247,306,181,1,226,156,126,TOR
Players,1628384,OG Anunoby,OG,1610612761,TOR,22.0,27,18,9,0.667,91.425,1,3,0,8,22,14,15,50,2,4,14,7,52.2,84,31,279,77,79,188,127,157,117,348,286,385,306,58,428,419,104,135,TOR
Players,1629052,Oshae Brissett,Oshae,1610612761,TOR,22.0,2,0,2,0.0,2.0416666666666665,2,0,2,2,0,0,0,0,0,0,0,0,6.2,383,415,82,415,410,141,223,88,217,1,1,1,1,181,1,1,319,323,TOR
Players,1627783,Pascal Siakam,Pascal,1610612761,TOR,26.0,30,21,9,0.7,85.04,10,0,13,40,20,16,11,64,0,3,12,19,122.2,56,15,279,58,91,28,223,2,13,333,300,337,345,181,404,402,27,31,TOR
Players,1627775,Patrick McCaw,Patrick,1610612761,TOR,24.0,10,5,5,0.5,31.94333333333333,0,0,0,2,12,5,6,24,0,0,3,0,20.7,259,231,180,177,219,210,223,157,217,259,170,247,225,181,1,192,319,225,TOR
Players,1628449,Chris Boucher,Chris,1610612761,TOR,27.0,5,3,2,0.6,8.633333333333333,0,0,0,2,3,2,2,10,1,0,2,2,17.0,331,284,82,118,339,210,223,157,217,118,88,135,136,107,1,156,220,250,TOR
Players,201586,Serge Ibaka,Serge,1610612761,TOR,30.0,22,16,6,0.727,67.18333333333334,0,7,0,12,17,10,12,42,0,0,6,4,47.9,133,49,208,46,133,210,46,157,91,313,246,352,286,181,1,287,156,139,TOR
