group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,200768,Kyle Lowry,Kyle,1610612761,TOR,34.0,6,4,2,0.667,28.44833333333333,4,3,3,10,10,4,2,28,1,0,4,6,37.8,21,20,59,27,16,6,10,3,5,102,76,70,114,11,1,111,5,10,TOR
Players,1628449,Chris Boucher,Chris,1610612761,TOR,27.0,1,1,0,1.0,0.0116666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0.0,97,51,1,1,121,39,34,16,51,1,1,1,1,25,1,1,62,93,TOR
Players,1627832,Fred VanVleet,Fred,1610612761,TOR,26.0,6,4,2,0.667,28.043333333333333,0,2,0,2,10,5,2,26,1,0,1,0,16.0,21,20,59,27,17,39,17,16,25,102,79,70,113,11,1,38,62,29,TOR
Players,201586,Serge Ibaka,Serge,1610612761,TOR,30.0,4,2,2,0.5,4.7316666666666665,0,0,0,0,0,1,0,0,0,0,1,0,1.2,41,38,59,45,81,39,34,16,51,1,39,1,1,25,1,38,62,84,TOR
Players,1626181,Norman Powell,Norman,1610612761,TOR,27.0,4,3,1,0.75,20.531666666666663,5,0,7,6,8,3,2,20,1,1,3,5,28.2,41,28,11,17,25,4,34,1,8,92,64,70,107,11,97,96,9,18,TOR
Players,1628384,OG Anunoby,OG,1610612761,TOR,22.0,6,4,2,0.667,29.03833333333333,1,0,0,0,10,5,2,28,0,0,3,4,21.8,21,20,59,27,14,35,34,16,51,102,79,70,114,25,1,96,14,21,TOR
Players,201188,Marc Gasol,Marc,1610612761,TOR,35.0,4,3,1,0.75,5.531666666666666,0,0,0,0,2,2,0,10,0,0,2,0,0.0,41,28,11,17,77,39,34,16,51,36,42,1,71,25,1,82,62,93,TOR
Players,1627783,Pascal Siakam,Pascal,1610612761,TOR,26.0,6,4,2,0.667,28.855,0,0,0,0,10,5,2,28,0,2,1,1,2.4,21,20,59,27,15,39,34,16,51,102,79,70,114,25,117,38,39,73,TOR
