group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,203552,Seth Curry,Seth,1610612755,PHI,30.0,7,2,5,0.286,2.8,0.0,0.3,0.0,0.0,0.9,0.6,0.6,2.0,0.0,0.0,0.1,0.1,1.3,19,35,123,85,56,21,22,9,47,93,72,113,46,20,1,61,53,76,PHI
Players,1629003,Shake Milton,Shake,1610612755,PHI,24.0,3,0,3,0.0,0.4,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,53,100,98,100,116,21,26,9,47,77,1,1,100,20,1,81,63,106,PHI
Players,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,23.0,5,1,4,0.2,1.9,0.0,0.0,0.0,0.0,0.4,0.6,0.8,1.6,0.0,0.0,0.2,0.0,0.8,30,54,114,95,76,21,26,9,47,57,73,120,79,20,1,66,63,89,PHI
Players,201588,George Hill,George,1610612755,PHI,35.0,4,2,2,0.5,1.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.4,36,35,69,52,100,21,26,9,47,59,1,1,81,20,1,1,63,101,PHI
Players,1629680,Matisse Thybulle,Matisse,1610612755,PHI,24.0,6,1,5,0.167,1.3,0.0,0.0,0.0,0.0,0.3,0.5,0.0,1.7,0.0,0.0,0.5,0.2,0.2,25,54,123,98,98,21,26,9,47,55,65,1,77,20,1,97,51,105,PHI
Players,203954,Joel Embiid,Joel,1610612755,PHI,27.0,6,2,4,0.333,3.0,0.3,0.5,0.0,0.7,0.7,0.8,0.3,2.7,0.0,0.2,0.5,1.0,3.4,25,35,114,74,41,15,12,9,27,77,85,107,29,20,120,97,7,27,PHI
Players,1627732,Ben Simmons,Ben,1610612755,PHI,24.0,7,2,5,0.286,2.8,0.6,0.0,0.0,0.3,0.6,0.9,0.6,2.9,0.0,0.0,0.1,1.0,2.5,19,35,123,85,45,9,26,9,43,76,86,113,26,20,1,61,7,47,PHI
Players,1630178,Tyrese Maxey,Tyrese,1610612755,PHI,20.0,3,1,2,0.333,1.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.3,0.0,0.0,0.0,0.7,1.4,53,54,69,74,103,21,26,9,47,1,76,1,87,20,1,1,19,75,PHI
Players,202699,Tobias Harris,Tobias,1610612755,PHI,28.0,7,2,5,0.286,2.9,0.6,0.0,0.0,1.1,0.9,0.9,0.6,3.1,0.1,0.1,0.4,0.4,3.1,19,35,123,85,42,9,26,9,14,93,86,113,20,12,118,94,32,34,PHI
Players,201980,Danny Green,Danny,1610612755,PHI,34.0,3,1,2,0.333,2.1,0.0,0.7,0.0,0.7,0.7,0.3,0.7,2.7,0.0,0.0,0.7,0.0,2.5,53,54,69,74,70,21,9,9,27,77,60,116,29,20,1,110,63,48,PHI
