group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1630639,A.J. Lawson,A.J.,1610612742,DAL,22.0,1,0,1,0.0,3.4,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,425,418,18,418,137,247,238,1,315,1,444,1,29,204,1,1,329,111
Players,1626174,Christian Wood,Christian,1610612742,DAL,27.0,31,16,15,0.516,3.3,0.2,0.1,0.0,0.5,0.6,1.0,0.5,2.2,0.3,0.0,0.3,0.5,3.9,87,80,344,182,159,117,185,174,165,164,314,252,258,15,1,231,92,68
Players,203939,Dwight Powell,Dwight,1610612742,DAL,31.0,33,19,14,0.576,2.0,0.1,0.2,0.0,0.5,0.5,0.9,0.2,1.2,0.0,0.1,0.3,0.3,2.0,74,40,331,132,323,191,121,174,130,146,276,128,374,190,312,253,174,223
Players,202722,Dāvis Bertāns,Dāvis,1610612742,DAL,30.0,4,2,2,0.5,1.8,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.5,0.0,0.0,0.3,0.0,1.4,351,326,72,188,335,247,238,174,315,1,73,279,416,204,1,188,329,288
Players,1630267,Facundo Campazzo,Facundo,1610612742,DAL,32.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,425,418,18,418,441,247,238,174,315,1,1,1,423,204,1,444,329,413
Players,1628373,Frank Ntilikina,Frank,1610612742,DAL,24.0,12,5,7,0.417,1.3,0.2,0.0,0.0,0.0,0.3,0.3,0.2,1.0,0.0,0.0,0.3,0.0,0.4,245,259,219,304,389,157,238,174,315,98,88,123,388,204,1,253,329,402
Players,201580,JaVale McGee,JaVale,1610612742,DAL,35.0,2,1,1,0.5,6.5,1.0,0.5,0.0,2.0,0.5,1.5,1.0,7.0,0.0,0.0,0.5,0.5,4.5,394,372,18,188,2,3,19,174,5,129,403,426,1,204,1,359,74,41
Players,1630702,Jaden Hardy,Jaden,1610612742,DAL,20.0,9,2,7,0.222,2.3,0.4,0.3,0.2,0.2,0.6,0.8,0.2,1.6,0.1,0.1,0.2,0.4,2.4,277,326,219,405,284,35,61,45,252,150,222,134,345,77,373,165,101,184
Players,1630182,Josh Green,Josh,1610612742,DAL,22.0,30,11,19,0.367,2.5,0.1,0.0,0.1,0.1,0.7,0.7,0.4,2.1,0.0,0.0,0.4,0.1,1.1,94,158,398,349,253,229,238,150,286,191,207,207,267,204,1,288,297,337
Players,203200,Justin Holiday,Justin,1610612742,DAL,34.0,15,7,8,0.467,1.1,0.0,0.0,0.0,0.0,0.3,0.9,0.0,0.8,0.1,0.0,0.1,0.0,1.2,219,223,238,251,396,247,238,174,315,89,274,1,406,140,1,101,329,311
Players,202689,Kemba Walker,Kemba,1610612742,DAL,33.0,1,0,1,0.0,10.0,3.0,0.0,0.0,2.0,2.0,3.0,0.0,6.0,1.0,1.0,0.0,1.0,10.5,425,418,18,418,1,1,238,174,5,431,444,1,2,1,449,1,7,1
Players,202681,Kyrie Irving,Kyrie,1610612742,DAL,31.0,37,20,17,0.541,3.6,0.3,0.2,0.2,1.0,0.9,1.3,0.6,3.3,0.0,0.1,0.3,0.7,4.7,34,32,376,162,97,83,120,52,50,262,379,354,95,196,372,251,32,33
Players,1629029,Luka Dončić,Luka,1610612742,DAL,24.0,41,20,21,0.488,4.4,0.3,0.4,0.2,1.4,1.1,1.5,0.6,3.3,0.1,0.0,0.4,0.9,6.4,12,32,424,235,18,74,43,76,18,317,402,327,94,127,246,287,12,8
Players,202693,Markieff Morris,Markieff,1610612742,DAL,33.0,3,2,1,0.667,1.8,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.3,0.3,0.0,0.3,0.0,0.7,368,326,18,53,337,247,238,174,315,1,181,1,358,11,1,253,329,382
Players,1628467,Maxi Kleber,Maxi,1610612742,DAL,31.0,26,12,14,0.462,3.1,0.0,0.1,0.0,0.0,1.1,0.8,0.3,2.5,0.0,0.0,0.4,0.2,1.0,137,145,331,256,181,247,215,174,315,327,241,161,212,204,1,325,254,347
Players,1630593,McKinley Wright IV,McKinley,1610612742,DAL,24.0,1,0,1,0.0,3.4,0.0,0.0,0.0,6.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,425,418,18,418,137,247,238,174,1,1,444,1,29,204,449,1,329,12
Players,203493,Reggie Bullock Jr.,Reggie,1610612742,DAL,32.0,48,21,27,0.438,3.4,0.1,0.0,0.0,0.1,0.8,1.1,0.3,2.8,0.1,0.0,0.4,0.2,1.8,1,24,451,286,136,183,238,174,307,226,340,193,161,143,243,337,247,247
Players,1629033,Theo Pinson,Theo,1610612742,DAL,27.0,9,6,3,0.667,0.6,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.1,0.0,0.0,0.2,0.0,0.6,277,239,115,53,418,247,238,174,315,1,88,1,386,204,1,165,329,387
Players,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,31.0,37,21,16,0.568,3.5,0.1,0.1,0.0,0.3,0.8,1.0,0.3,1.9,0.0,0.0,0.2,0.5,1.6,34,24,363,140,106,238,229,174,212,225,313,192,309,204,251,162,91,274
