group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,202681,Kyrie Irving,Kyrie,1610612742,DAL,31.0,37,20,17,0.541,3.6,0.469,0.531,0.368,0.064,0.336,0.064,0.296,0.088,0.304,0.174,0.826,0.571,0.429,0.324,0.676,37,81,0.457,34,32,376,162,97,268,128,233,108,144,127,131,206,222,261,62,223,34,305,56,13,14,186,DAL
Players,202689,Kemba Walker,Kemba,1610612742,DAL,33.0,1,0,1,0.0,10.0,0.5,0.5,0.333,0.0,0.5,0.0,0.167,0.5,0.333,0.0,1.0,0.0,1.0,0.0,1.0,2,6,0.333,425,418,18,418,1,236,131,247,142,83,174,230,12,206,275,1,250,1,333,1,260,245,286,DAL
Players,1629029,Luka Dončić,Luka,1610612742,DAL,24.0,41,20,21,0.488,4.4,0.64,0.36,0.565,0.137,0.16,0.053,0.275,0.099,0.427,0.216,0.784,0.143,0.857,0.205,0.795,44,100,0.44,12,32,424,235,18,171,225,138,54,215,140,143,194,152,248,75,249,8,322,39,6,6,199,DAL
Players,203200,Justin Holiday,Justin,1610612742,DAL,34.0,15,7,8,0.467,1.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,4,0.5,219,223,238,251,396,366,1,323,142,1,174,295,247,315,275,259,1,87,1,267,260,279,117,DAL
Players,202693,Markieff Morris,Markieff,1610612742,DAL,33.0,3,2,1,0.667,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,368,326,18,53,337,366,325,323,142,257,174,295,247,315,275,259,250,87,333,267,361,396,361,DAL
Players,1630182,Josh Green,Josh,1610612742,DAL,22.0,30,11,19,0.367,2.5,0.286,0.714,0.429,0.143,0.429,0.143,0.142,0.143,0.286,0.667,0.333,1.0,0.0,0.8,0.2,5,14,0.357,94,158,398,349,253,322,70,200,49,106,52,246,137,230,100,209,1,87,119,229,190,167,273,DAL
Players,202722,Dāvis Bertāns,Dāvis,1610612742,DAL,30.0,4,2,2,0.5,1.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0.5,351,326,72,188,335,366,1,323,142,1,174,295,247,315,275,259,1,87,1,267,295,323,117,DAL
Players,203939,Dwight Powell,Dwight,1610612742,DAL,31.0,33,19,14,0.576,2.0,1.0,0.0,0.643,0.0,0.0,0.0,0.357,0.143,0.643,0.889,0.111,0.0,0.0,0.889,0.111,9,12,0.75,74,40,331,132,323,1,325,95,142,257,174,91,137,81,66,256,250,87,100,259,133,184,42,DAL
Players,1630702,Jaden Hardy,Jaden,1610612742,DAL,20.0,9,2,7,0.222,2.3,0.8,0.2,0.143,0.0,0.429,0.143,0.428,0.286,0.143,1.0,0.0,0.0,1.0,0.333,0.667,3,10,0.3,277,326,219,405,284,112,279,311,142,106,52,55,47,296,1,259,250,1,288,58,227,205,321,DAL
Players,201580,JaVale McGee,JaVale,1610612742,DAL,35.0,2,1,1,0.5,6.5,1.0,0.0,0.8,0.0,0.0,0.0,0.2,0.4,0.8,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1.0,394,372,18,188,2,1,325,50,142,257,174,204,25,42,1,259,250,87,1,267,260,323,1,DAL
