group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,202681,Kyrie Irving,Kyrie,1610612742,DAL,31.0,37,20,17,0.541,134.0,0.362,0.378,0.379,0.378,0.391,0.521,0.432,0.2,0.222,0.218,0.276,0.267,0.091,0.091,0.667,0.188,0.409,0.411,34,32,376,162,44,14,28,19,58,42,11,25,161,157,164,95,370,230,188,436,225,22,17,DAL
Players,202689,Kemba Walker,Kemba,1610612742,DAL,33.0,1,0,1,0.0,10.0,0.35,0.667,0.429,0.5,0.3,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.333,1.0,0.0,0.2,0.6,425,418,18,418,337,20,5,10,21,86,13,8,288,373,388,1,1,250,72,441,1,156,4,DAL
Players,1629029,Luka Dončić,Luka,1610612742,DAL,24.0,41,20,21,0.488,182.0,0.327,0.338,0.352,0.149,0.237,0.383,0.361,0.179,0.429,0.379,0.458,0.368,0.444,0.158,0.2,0.158,0.358,0.327,12,32,424,235,2,30,38,28,195,126,41,48,183,17,36,29,415,44,154,314,180,36,43,DAL
Players,203200,Justin Holiday,Justin,1610612742,DAL,34.0,15,7,8,0.467,17.0,0.077,0.143,0.133,0.333,0.2,0.0,0.0,0.0,0.235,0.2,0.429,0.0,0.0,0.333,0.0,0.105,0.0,0.115,219,223,238,251,295,360,230,247,71,165,295,305,288,142,182,37,1,250,72,1,107,329,285,DAL
Players,202693,Markieff Morris,Markieff,1610612742,DAL,33.0,3,2,1,0.667,5.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,368,326,18,53,379,387,361,396,257,325,295,305,288,373,388,297,445,250,1,1,434,329,382,DAL
Players,1630182,Josh Green,Josh,1610612742,DAL,22.0,30,11,19,0.367,76.0,0.099,0.098,0.116,0.133,0.169,0.041,0.031,0.118,0.149,0.141,0.185,0.15,0.1,0.0,0.0,0.25,0.068,0.084,94,158,398,349,146,314,308,287,202,203,278,300,209,267,284,157,270,226,204,1,305,292,336,DAL
Players,202722,Dāvis Bertāns,Dāvis,1610612742,DAL,30.0,4,2,2,0.5,7.0,0.125,0.333,0.167,0.5,0.2,0.0,0.0,0.0,0.2,0.143,0.333,0.0,0.0,0.0,0.0,0.5,0.0,0.375,351,326,72,188,358,251,39,182,21,165,295,305,288,182,276,64,1,250,204,1,434,329,26,DAL
Players,203939,Dwight Powell,Dwight,1610612742,DAL,31.0,33,19,14,0.576,64.0,0.122,0.191,0.121,0.0,0.0,0.25,0.264,0.692,0.174,0.288,0.16,0.0,0.6,0.333,0.4,0.367,0.225,0.185,74,40,331,132,164,263,161,279,257,325,107,100,17,222,93,181,1,13,72,400,415,133,164,DAL
Players,1630702,Jaden Hardy,Jaden,1610612742,DAL,20.0,9,2,7,0.222,21.0,0.341,0.231,0.313,0.667,0.167,0.5,0.533,0.2,0.071,0.105,0.0,0.2,0.5,1.0,1.0,0.133,0.571,0.341,277,326,219,405,281,23,113,48,13,205,13,5,161,352,330,297,312,17,1,441,146,3,37,DAL
Players,201580,JaVale McGee,JaVale,1610612742,DAL,35.0,2,1,1,0.5,13.0,0.1,0.222,0.1,0.0,0.0,0.143,0.182,0.0,0.167,0.143,0.2,0.0,0.0,0.0,0.0,0.167,0.143,0.192,394,372,18,188,319,310,120,318,257,325,184,166,288,232,276,135,1,250,204,1,193,215,156,DAL
Players,1628373,Frank Ntilikina,Frank,1610612742,DAL,24.0,12,5,7,0.417,15.0,0.081,0.111,0.08,0.0,0.067,0.0,0.0,0.333,0.167,0.2,0.0,0.167,0.0,0.0,0.0,0.25,0.0,0.074,245,259,219,304,305,353,281,353,257,305,295,305,82,232,182,297,280,250,204,1,305,329,348,DAL
Players,1630267,Facundo Campazzo,Facundo,1610612742,DAL,32.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,425,418,18,418,442,406,361,396,257,325,295,305,288,373,388,297,1,250,204,1,447,329,382,DAL
Players,203493,Reggie Bullock Jr.,Reggie,1610612742,DAL,32.0,48,21,27,0.438,163.0,0.121,0.103,0.137,0.214,0.222,0.092,0.112,0.1,0.172,0.154,0.102,0.097,0.25,0.2,0.1,0.221,0.088,0.114,1,24,451,286,9,265,295,241,147,141,236,232,227,228,262,235,215,110,126,262,275,281,290,DAL
Players,1628467,Maxi Kleber,Maxi,1610612742,DAL,31.0,26,12,14,0.462,80.0,0.086,0.089,0.074,0.222,0.123,0.12,0.141,0.176,0.071,0.102,0.12,0.143,0.0,0.0,0.0,0.234,0.083,0.114,137,145,331,256,141,340,319,358,138,253,208,206,184,352,336,216,258,250,204,1,296,284,289,DAL
Players,1630593,McKinley Wright IV,McKinley,1610612742,DAL,24.0,1,0,1,0.0,3.0,0.5,0.75,0.556,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.667,425,418,18,418,402,2,4,2,257,66,295,305,288,373,388,297,1,250,204,441,1,329,2,DAL
Players,1630639,A.J. Lawson,A.J.,1610612742,DAL,22.0,1,0,1,0.0,3.0,0.2,0.25,0.222,1.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,425,418,18,418,402,109,91,114,1,66,295,305,288,373,388,297,1,250,204,1,1,329,39,DAL
Players,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,31.0,37,21,16,0.568,131.0,0.151,0.118,0.173,0.086,0.204,0.11,0.143,0.19,0.114,0.128,0.152,0.107,0.067,0.0,0.125,0.104,0.217,0.112,34,24,363,140,48,188,275,174,233,164,223,197,177,310,297,186,223,242,204,276,106,143,294,DAL
Players,1626174,Christian Wood,Christian,1610612742,DAL,27.0,31,16,15,0.516,102.0,0.195,0.213,0.196,0.333,0.195,0.269,0.254,0.429,0.304,0.325,0.167,0.238,0.4,0.667,0.0,0.214,0.259,0.238,87,80,344,182,101,117,131,145,71,180,91,109,59,73,68,173,351,49,24,1,266,101,95,DAL
Players,1629033,Theo Pinson,Theo,1610612742,DAL,27.0,9,6,3,0.667,6.0,0.105,0.0,0.154,0.0,0.222,0.0,0.0,0.0,0.2,0.167,0.75,0.0,0.0,0.0,0.0,0.333,0.0,0.0,277,239,115,53,376,305,361,206,257,141,295,305,288,182,236,8,1,250,204,1,382,329,382,DAL
