GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,203085,Austin Rivers,Austin,1610612746,LAC,23.0,1,0,1,0.0,3.933333333333333,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0,0,-5,2.7,0,0,2.0,98,99,19,99,91,74,47,74,33,27,33,46,49,46,48,50,64,19,44,36,32,1,1,64,83,91,90,36,2,88
Players,201933,Blake Griffin,Blake,1610612746,LAC,27.0,1,0,1,0.0,4.408333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,-5,-1.0,0,0,0.0,98,99,19,99,87,74,76,74,33,35,33,46,49,46,48,83,88,45,18,36,32,1,1,64,83,91,129,36,2,107
Players,101108,Chris Paul,Chris,1610612746,LAC,31.0,1,0,1,0.0,4.408333333333333,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,0,2,-5,3.5,0,0,3.0,98,99,19,99,87,44,61,24,33,68,33,46,49,46,48,83,88,19,44,36,32,1,92,64,62,91,81,36,2,80
Players,202332,Cole Aldrich,Cole,1610612746,LAC,27.0,1,0,1,0.0,0.8666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-1,0.0,0,0,0.0,98,99,19,99,121,74,99,74,33,68,33,46,49,46,48,83,88,45,44,36,32,1,52,64,83,63,106,36,2,107
Players,201599,DeAndre Jordan,DeAndre,1610612746,LAC,27.0,2,0,2,0.0,6.846666666666667,0,0,0.0,0,0,0.0,1,6,0.167,2,2,4,0,0,0,0,0,0,4,1,-6,5.8,2,0,5.0,78,99,69,99,73,74,99,74,33,68,33,35,11,45,5,32,22,45,44,36,32,1,1,10,78,104,62,8,2,62
Players,200755,JJ Redick,JJ,1610612746,LAC,32.0,2,0,2,0.0,7.785,2,4,0.5,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,4,-5,4.0,0,0,4.0,78,99,69,99,68,28,34,24,33,27,33,46,49,46,48,83,88,45,44,36,32,1,52,64,41,91,77,36,2,69
Players,2037,Jamal Crawford,Jamal,1610612746,LAC,36.0,2,0,2,0.0,8.341666666666667,1,3,0.333,0,1,0.0,3,3,1.0,0,0,0,1,0,0,0,0,0,2,5,-10,6.5,0,0,6.0,78,99,69,99,61,44,47,48,33,35,33,15,22,1,48,83,88,19,44,36,32,1,1,22,34,114,59,36,2,58
Players,201145,Jeff Green,Jeff,1610612746,LAC,29.0,1,0,1,0.0,3.066666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,1,0,0,-4,2.4,0,0,2.0,98,99,19,99,102,74,99,74,33,68,33,46,49,46,48,32,44,45,44,36,32,1,52,64,83,86,93,36,2,88
Players,201601,Luc Mbah a Moute,Luc,1610612746,LAC,29.0,1,0,1,0.0,0.5566666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,98,99,19,99,122,74,99,74,33,68,33,46,49,46,48,83,88,45,44,36,32,1,1,64,83,91,106,36,2,107
Players,1718,Paul Pierce,Paul,1610612746,LAC,38.0,1,0,1,0.0,1.495,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-4,0.0,0,0,0.0,98,99,19,99,117,74,99,74,33,68,33,46,49,46,48,83,88,45,44,36,32,1,52,64,83,86,106,36,2,107
