close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1626167,Myles Turner,1610612754,IND,C-F,23.0,4,4,0.311,1.5,4.75,0.316,0.606,-0.291
201152,Thaddeus Young,1610612754,IND,F,31.0,4,4,0.304,2.25,4.25,0.529,0.637,-0.107
202711,Bojan Bogdanović,1610612754,IND,F,30.0,4,4,0.292,2.75,3.5,0.786,0.616,0.17
201954,Darren Collison,1610612754,IND,G,31.0,4,4,0.282,1.75,2.75,0.636,0.607,0.029
201936,Tyreke Evans,1610612754,IND,G,29.0,4,3,0.478,1.5,2.75,0.545,0.614,-0.069
202083,Wesley Matthews,1610612754,IND,G-F,32.0,4,4,0.256,1.0,2.5,0.4,0.598,-0.198
202709,Cory Joseph,1610612754,IND,G,27.0,4,3,0.29,1.5,2.25,0.667,0.59,0.077
1627734,Domantas Sabonis,1610612754,IND,F,23.0,4,3,0.154,0.25,2.0,0.125,0.621,-0.496
1628988,Aaron Holiday,1610612754,IND,G,22.0,2,2,0.5,0.5,1.5,0.333,0.628,-0.295
203926,Doug McDermott,1610612754,IND,F,27.0,3,2,0.2,0.0,0.67,0.0,0.605,-0.605
