group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
,203085,Austin Rivers,,1610612746,LAC,24.0,28,15,13,0.536,52.0,0.138,0.139,0.148,0.3,0.267,0.031,0.06,0.071,0.175,0.148,0.176,0.294,0.091,0.0,0.0,0.25,0.054,0.123,127,98,286,165,192,233,229,222,79,94,291,274,245,209,229,154,365,212,200,1,288,304,257
,201933,Blake Griffin,,1610612746,LAC,28.0,24,15,9,0.625,74.0,0.266,0.216,0.306,0.083,0.063,0.232,0.235,0.25,0.255,0.253,0.077,0.19,0.316,0.125,0.75,0.256,0.243,0.213,156,98,215,79,150,61,125,40,207,272,109,111,119,100,103,243,294,79,151,419,311,108,122
,101138,Brandon Bass,,1610612746,LAC,32.0,5,0,5,0.0,5.0,0.125,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.4,333,407,136,407,383,249,8,141,222,295,300,307,277,353,370,291,1,234,200,1,423,327,18
,101108,Chris Paul,,1610612746,LAC,32.0,24,14,10,0.583,82.0,0.3,0.245,0.293,0.385,0.317,0.294,0.263,0.2,0.356,0.293,0.714,0.417,0.217,0.0,0.0,0.25,0.303,0.273,156,117,237,119,136,39,101,55,43,66,70,94,146,50,81,5,404,134,200,1,288,72,64
,201599,DeAndre Jordan,,1610612746,LAC,28.0,30,17,13,0.567,106.0,0.183,0.307,0.151,0.0,0.0,0.271,0.406,0.559,0.379,0.44,0.028,0.071,0.167,0.6,0.0,0.145,0.36,0.273,108,69,286,142,82,144,54,218,222,295,84,30,30,42,28,289,171,164,22,1,140,35,63
,200755,JJ Redick,,1610612746,LAC,33.0,30,19,11,0.633,95.0,0.125,0.129,0.14,0.333,0.245,0.257,0.171,0.0,0.069,0.043,0.139,0.042,0.063,0.125,0.2,0.13,0.138,0.184,108,53,254,77,105,257,243,239,56,114,89,169,277,337,366,186,150,229,151,298,117,216,157
,2037,Jamal Crawford,,1610612746,LAC,37.0,32,19,13,0.594,74.0,0.242,0.262,0.266,0.353,0.327,0.14,0.129,0.143,0.1,0.113,0.226,0.261,0.0,0.0,0.0,0.132,0.154,0.242,87,53,286,111,149,77,74,71,54,62,188,206,186,301,290,124,345,234,200,1,119,191,94
,201601,Luc Mbah a Moute,,1610612746,LAC,30.0,22,11,11,0.5,43.0,0.029,0.0,0.037,0.0,0.063,0.042,0.044,0.091,0.074,0.079,0.0,0.0,0.438,0.4,0.0,0.12,0.067,0.015,171,162,254,185,211,390,355,382,222,272,279,287,228,332,340,291,1,41,54,1,107,287,366
,201578,Marreese Speights,,1610612746,LAC,29.0,12,7,5,0.583,9.0,0.179,0.167,0.238,0.0,0.231,0.167,0.143,0.333,0.0,0.111,0.333,0.0,0.0,0.0,0.0,0.556,0.0,0.15,260,228,136,119,335,158,182,96,222,126,159,191,86,353,292,63,1,234,200,1,418,327,202
,1718,Paul Pierce,,1610612746,LAC,39.0,2,0,2,0.0,9.0,0.08,0.0,0.105,0.0,0.167,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,378,407,67,407,341,346,355,300,222,185,300,307,277,160,265,291,1,234,200,1,365,327,368
,101109,Raymond Felton,,1610612746,LAC,33.0,14,9,5,0.643,28.0,0.125,0.1,0.176,0.0,0.316,0.071,0.049,0.0,0.095,0.063,0.0,0.0,0.2,0.0,0.5,0.19,0.042,0.081,248,191,136,71,253,249,284,182,222,67,250,282,277,310,355,291,1,140,200,392,207,317,313
,202325,Wesley Johnson,,1610612746,LAC,29.0,10,6,4,0.6,3.0,0.125,0.0,0.1,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,277,247,116,99,395,249,355,310,222,205,300,307,277,353,370,291,430,234,200,1,216,327,368
